Pulse Number	Voltage (V)	Measurements (Ù)	Model (Ù)	VTEAM (Ù)
3049	-1.5	5058.258301	5059.91603993528	5038.62301278726
3050	-1.5	5062.028809	5057.86929413687	5036.69346556017
3051	-1.5	5059.215332	5055.86198766963	5034.80883961269
3052	-1.5	5056.515625	5053.89264151747	5032.9672433977
3053	-1.5	5051.626465	5051.95985833039	5031.16689876899
3054	-1.5	5045.226074	5050.06231652051	5029.40613224781
3055	-1.5	5037.429199	5048.19876488225	5027.68336710515
3056	-1.5	5040.918945	5046.36801768169	5025.99711617046
3057	-1.5	5037.054688	5044.56895016685	5024.34597528914
3058	-1.5	5028.193848	5042.80049445635	5022.72861736016
3059	-1.5	5030.638184	5041.06163576887	5021.14378689376
3060	-1.5	5025.785156	5039.35140895991	5019.59029503605
3061	-1.5	5022.419434	5037.66889533646	5018.06701501369
3062	-1.5	5019.317383	5036.01321972309	5016.5728779571
3063	-1.5	5019.124023	5034.38354775615	5015.10686906533
3064	-1.5	5018.247559	5032.77908338494	5013.6680240799
3065	-1.5	5016.348633	5031.1990665614	5012.25542603839
3066	-1.5	5007.34668	5029.64277110121	5010.8682022818
3067	-1.5	5012.020996	5028.10950270151	5009.50552169239
3068	-1.5	5009.964844	5026.59859710155	5008.16659214123
3069	-1.5	5011.632812	5025.10941837407	5006.85065812671
3070	-1.5	4991.701172	5023.64135733648	5005.55699858734
3071	-1.5	4999.298828	5022.19383007188	5004.28492487365
3072	-1.5	5003.460449	5020.76627655091	5003.03377886565
3073	-1.5	4995.952148	5019.35815934628	5001.80293122361
3074	-1.5	4993.246582	5017.96896243264	5000.59177976101
3075	-1.5	4994.474609	5016.5981900651	4999.39974792972
3076	-1.5	4986.834961	5015.24536573019	4998.22628340819
3077	-1.5	4980.613281	5013.91003116386	4997.07085678453
3078	-1.5	4985.324707	5012.59174543128	4995.93296032699
3079	-1.5	4988.851562	5011.29008406402	4994.81210683491
3080	-1.5	4985.394043	5010.00463825016	4993.70782856408
3081	-1.5	4974.132812	5008.73501407371	4992.61967622069
3082	-1.5	4979.745605	5007.48083179956	4991.54721801895
3083	-1.5	4984.162109	5006.24172520086	4990.49003879733
3084	-1.5	4982.836426	5005.01734092587	4989.44773918949
3085	-1.5	4978.94043	5003.80733790133	4988.41993484554
3086	-1.5	4982.592773	5002.6113867702	4987.40625570039
3087	-1.5	4984.285156	5001.42916936103	4986.40634528555
3088	-1.5	4981.332031	5000.26037818714	4985.41986008152
3089	-1.5	4984.988281	4999.10471597349	4984.44646890788
3090	-1.5	4985.320801	4997.96189520946	4983.48585234854
3091	-1.5	4976.736816	4996.83163772584	4982.53770220965
3092	-1.5	4978.935547	4995.71367429447	4981.6017210082
3093	-1.5	4971.295898	4994.60774424915	4980.67762148896
3094	-1.5	4969.583008	4993.51359512636	4979.76512616824
3095	-1.5	4970.740234	4992.43098232466	4978.86396690248
3096	-1.5	4975.967285	4991.35966878164	4977.97388448012
3097	-1.5	4972.859375	4990.29942466721	4977.09462823534
3098	-1.5	4967.716797	4989.25002709237	4976.22595568229
3099	-1.5	4973.068848	4988.2112598325	4975.3676321684
3100	-1.5	4967.404785	4987.18291306428	4974.51943054576
3101	-1.5	4965.331543	4986.16478311549	4973.68113085931
3102	-1.5	4968.634277	4985.15667222691	4972.852520051
3103	-1.5	4978.474609	4984.1583883256	4972.03339167873
3104	-1.5	4979.270996	4983.16974480899	4971.22354564945
3105	-1.5	4968.67627	4982.19056033908	4970.42278796533
3106	-1.5	4971.780273	4981.22065864627	4969.63093048248
3107	-1.5	4966.92334	4980.25986834219	4968.84779068128
3108	-1.5	4966.054199	4979.30802274115	4968.07319144784
3109	-1.5	4971.122559	4978.36495968963	4967.30696086578
3110	-1.5	4964.730957	4977.43052140346	4966.54893201792
3111	-1.5	4965.767578	4976.50455431222	4965.7989427972
3112	-1.5	4967.376953	4975.58690891055	4965.05683572637
3113	-1.5	4959.639648	4974.67743961589	4964.32245778604
3114	-1.5	4959.52002	4973.77600463249	4963.59566025043
3115	-1.5	4955.600098	4972.88246582114	4962.87629853066
3116	-1.5	4964.081543	4971.99668857457	4962.16423202504
3117	-1.5	4948.731445	4971.11854169801	4961.4593239759
3118	-1.5	4951.697266	4970.24789729487	4960.76144133289
3119	-1.5	4954.431641	4969.38463065704	4960.07045462213
3120	-1.5	4954.774902	4968.52862015983	4959.38623782105
3121	-1.5	4963.303223	4967.67974716111	4958.70866823863
3122	-1.5	4959.449707	4966.83789590461	4958.03762640073
3123	-1.5	4957.785645	4966.00295342706	4957.37299594024
3124	-1.5	4950.438965	4965.17480946905	4956.71466349189
3125	-1.5	4945.191895	4964.35335638943	4956.06251859137
3126	-1.5	4949.623535	4963.53848908307	4955.41645357863
3127	-1.5	4950.14502	4962.73010490179	4954.7763635052
3128	-1.5	4950.395508	4961.92810357841	4954.14214604517
3129	-1.5	4947.79248	4961.13238715363	4953.5137014098
3130	-1.5	4947.042969	4960.34285990579	4952.89093226561
3131	-1.5	4945.00293	4959.55942828319	4952.2737436556
3132	-1.5	4940.392578	4958.78200083901	4951.66204292369
3133	-1.5	4943.585938	4958.01048816865	4951.055739642
3134	-1.5	4948.687988	4957.24480284934	4950.45474554105
3135	-1.5	4947.308594	4956.48485938202	4949.8589744426
3136	-1.5	4947.366211	4955.73057413529	4949.26834219505
3137	-1.5	4949.710449	4954.98186529143	4948.68276661132
3138	-1.5	4949.230957	4954.2386527943	4948.10216740905
3139	-1.5	4949.878418	4953.50085829915	4947.52646615305
3140	-1.5	4944.280762	4952.7684051242	4946.95558619986
3141	-1.5	4949.911133	4952.04121820387	4946.38945264441
3142	-1.5	4947.570312	4951.31922404369	4945.82799226856
3143	-1.5	4951.467285	4950.6023506768	4945.27113349157
3144	-1.5	4949.499512	4949.89052762183	4944.71880632234
3145	-1.5	4948.727051	4949.18368584236	4944.17094231334
3146	-1.5	4951.030273	4948.48175770766	4943.62747451624
3147	-1.5	4953.158203	4947.78467695479	4943.08833743904
3148	-1.5	4952.52832	4947.09237865197	4942.55346700471
3149	-1.5	4951.066406	4946.40479916315	4942.02280051138
3150	-1.5	4953.54248	4945.72187611378	4941.49627659375
3151	-1.5	4947.231934	4945.04354835765	4940.97383518598
3152	-1.5	4958.345215	4944.36975594489	4940.4554174857
3153	-1.5	4953.589844	4943.70044009094	4939.94096591941
3154	-1.5	4945.256836	4943.03554314654	4939.43042410889
3155	-1.5	4949.401367	4942.3750085687	4938.92373683885
3156	-1.5	4950.632812	4941.71878089256	4938.42085002559
3157	-1.5	4938.29248	4941.06680570415	4937.92171068675
3158	-1.5	4938.59668	4940.41902961402	4937.42626691203
3159	-1.5	4945.682129	4939.77540023168	4936.93446783483
3160	-1.5	4946.050293	4939.13586614081	4936.4462636049
3161	-1.5	4941.862305	4938.50037687529	4935.96160536179
3162	-1.5	4940.836914	4937.86888289593	4935.48044520921
3163	-1.5	4935.466797	4937.24133556786	4935.00273619016
3164	-1.5	4940.575195	4936.61768713869	4934.5284322629
3165	-1.5	4935.788086	4935.99789071731	4934.05748827761
3166	-1.5	4941.125488	4935.38190025325	4933.58985995389
3167	-1.5	4937.663086	4934.76967051673	4933.12550385882
3168	-1.5	4932.633789	4934.16115707927	4932.66437738581
3169	-1.5	4936.186035	4933.5563162949	4932.20643873405
3170	-1.5	4934.189941	4932.95510528184	4931.75164688864
3171	-1.5	4940.35791	4932.3574819048	4931.2999616012
3172	-1.5	4938.513184	4931.76340475774	4930.85134337127
3173	-1.5	4929.581055	4931.17283314716	4930.40575342803
3174	-1.5	4927.506836	4930.58572707579	4929.96315371278
3175	-1.5	4926.390137	4930.00204722687	4929.52350686181
3176	-1.5	4928.257812	4929.42175494875	4929.08677618981
3177	-1.5	4924.955078	4928.84481223997	4928.6529256738
3178	-1.5	4923.437012	4928.27118173478	4928.22191993747
3179	-1.5	4915.887695	4927.70082668905	4927.79372423603
3180	-1.5	4915.393066	4927.13371096653	4927.36830444146
3181	-1.5	4909.487305	4926.5697990255	4926.94562702822
3182	-1.5	4911.957031	4926.00905590587	4926.52565905932
3183	-1.5	4909.67334	4925.45144721646	4926.10836817283
3184	-1.5	4910.739746	4924.89693912282	4925.69372256877
3185	-1.5	4905.964355	4924.34549833521	4925.28169099631
3186	-1.5	4905.903809	4923.79709209699	4924.87224274141
3187	-1.5	4896.924316	4923.2516881733	4924.46534761476
3188	-1.5	4898.017578	4922.70925484005	4924.0609759395
3189	-1.5	4901.748047	4922.16976087316	4923.65909854197
3190	-1.5	4896.375488	4921.63317553811	4923.25968673743
3191	-1.5	4897.111816	4921.09946857979	4922.86271232143
3192	-1.5	4895.071289	4920.56861021255	4922.46814755872
3193	-1.5	4895.746094	4920.04057111053	4922.0759651731
3194	-1.5	4895.09082	4919.51532239829	4921.68613833746
3195	-1.5	4890.102051	4918.99283564158	4921.29864066412
3196	-1.5	4892.572266	4918.47308283843	4920.9134461954
3197	-1.5	4890.510254	4917.95603641043	4920.53052939446
3198	-1.5	4890.934082	4917.4416691942	4920.14986513639
3199	-1.5	4894.978516	4916.92995443316	4919.77142869948
3200	-1.5	4892.679199	4916.42086576939	4919.39519575682
3201	-1.5	4892.800781	4915.91437723579	4919.02114236799
3202	-1.5	4896.8125	4915.41046324836	4918.64924497105
3203	-1.5	4889.270508	4914.90909859873	4918.27948037472
3204	-1.5	4892.47998	4914.41025844682	4917.91182575074
3205	-1.5	4892.598633	4913.91391831371	4917.54625862643
3206	-1.5	4881.782227	4913.42005407467	4917.18275687749
3207	-1.5	4889.560547	4912.92864195238	4916.82129872083
3208	-1.5	4885.227539	4912.43965851025	4916.46186270781
3209	-1.5	4882.93457	4911.95308064596	4916.10442771742
3210	-1.5	4886.93457	4911.46888558516	4915.74897294979
3211	-1.5	4883.943359	4910.98705087526	4915.39547791977
3212	-1.5	4888.932129	4910.50755437939	4915.04392245071
3213	-1.5	4884.180176	4910.03037427053	4914.69428666838
3214	-1.5	4885.010254	4909.55548902577	4914.34655099504
3215	-1.5	4885.814453	4909.08287742062	4914.00069614362
3216	-1.5	4880.420898	4908.61251852361	4913.65670311212
3217	-1.5	4886.862305	4908.14439169084	4913.31455317808
3218	-1.5	4876.243164	4907.67847656079	4912.97422789315
3219	-1.5	4880.145508	4907.21475304915	4912.63570907792
3220	-1.5	4878.515137	4906.75320134385	4912.29897881671
3221	-1.5	4877.498535	4906.29380190016	4911.9640194526
3222	-1.5	4879.231934	4905.83653543585	4911.63081358254
3223	-1.5	4878.633301	4905.38138292658	4911.29934405256
3224	-1.5	4876.696289	4904.92832560128	4910.9695939531
3225	-1.5	4878.995605	4904.47734493767	4910.64154661445
3226	-1.5	4874.035156	4904.02842265792	4910.31518560232
3227	-1.5	4878.843262	4903.58154072431	4909.99049471345
3228	-1.5	4879.56543	4903.13668133511	4909.66745797138
3229	-1.5	4884.345215	4902.69382692042	4909.34605962229
3230	-1.5	4890.345703	4902.2529601382	4909.02628413093
3231	-1.5	4888.788086	4901.81406387036	4908.70811617666
3232	-1.5	4881.262695	4901.37712121884	4908.39154064956
3233	-1.5	4888.055664	4900.94211550197	4908.07654264662
3234	-1.5	4879.756836	4900.5090302507	4907.76310746808
3235	-1.5	4877.287598	4900.07784920503	4907.45122061373
3236	-1.5	4880.078613	4899.64855631052	4907.14086777941
3237	-1.5	4878.665039	4899.22113571478	4906.83203485353
3238	-1.5	4875.28418	4898.79557176414	4906.52470791367
3239	-1.5	4879.835449	4898.37184900032	4906.21887322324
3240	-1.5	4883.44873	4897.94995215722	4905.91451722826
3241	-1.5	4884.154297	4897.5298661577	4905.61162655418
3242	-1.5	4882.52002	4897.11157611051	4905.31018800274
3243	-1.5	4879.237793	4896.69506730723	4905.01018854896
3244	-1.5	4879.467285	4896.28032521932	4904.71161533811
3245	-1.5	4882.89502	4895.86733549514	4904.41445568288
3246	-1.5	4877.983398	4895.45608395715	4904.11869706042
3247	-1.5	4883.705566	4895.04655659907	4903.82432710962
3248	-1.5	4877.79834	4894.63873958314	4903.53133362836
3249	-1.5	4878.165527	4894.23261923745	4903.23970457081
3250	-1.5	4880.307617	4893.82818205326	4902.94942804482
3251	-1.5	4874.520996	4893.42541468243	4902.66049230935
3252	-1.5	4878.731445	4893.02430393491	4902.37288577196
3253	-1.5	4875.376465	4892.6248367762	4902.08659698633
3254	-1.5	4880.544922	4892.22700032499	4901.80161464986
3255	-1.5	4874.477051	4891.83078185068	4901.51792760131
3256	-1.5	4882.93457	4891.43616877111	4901.23552481846
3257	-1.5	4882.323242	4891.04314865022	4900.95439541587
3258	-1.5	4881.085449	4890.65170919582	4900.67452864262
3259	-1.5	4884.6875	4890.26183825736	4900.39591388019
3260	-1.5	4882.686523	4889.87352382377	4900.11854064024
3261	-1.5	4881.790039	4889.48675402135	4899.84239856261
3262	-1.5	4884.858887	4889.10151711165	4899.56747741317
3263	-1.5	4875.263672	4888.71780148946	4899.29376708191
3264	-1.5	4880.913574	4888.33559568077	4899.02125758089
3265	-1.5	4871.611816	4887.95488834081	4898.74993904234
3266	-1.5	4876.780273	4887.57566825213	4898.47980171677
3267	-1.5	4875.835449	4887.19792432269	4898.2108359711
3268	-1.5	4885.880371	4886.821645584	4897.94303228684
3269	-1.5	4887.126465	4886.44682118926	4897.6763812583
3270	-1.5	4883.812012	4886.07344041165	4897.41087359084
3271	-1.5	4879.197266	4885.70149264246	4897.14650009917
3272	-1.5	4877.535645	4885.33096738946	4896.88325170563
3273	-1.5	4873.060059	4884.96185427514	4896.62111943857
3274	-1.5	4880.69043	4884.59414303504	4896.36009443068
3275	-1.5	4878.455566	4884.22782351617	4896.10016791746
3276	-1.5	4878.259277	4883.86288567535	4895.84133123562
3277	-1.5	4873.945801	4883.49931957764	4895.58357582155
3278	-1.5	4871.098633	4883.13711539482	4895.32689320981
3279	-1.5	4873.708496	4882.77626340382	4895.07127503169
3280	-1.5	4869.356445	4882.41675398527	4894.81671301371
3281	-1.5	4867.830078	4882.05857762201	4894.56319897624
3282	-1.5	4863.049805	4881.70172489764	4894.31072483209
3283	-1.5	4867.645508	4881.34618649513	4894.05928258514
3284	-1.5	4869.341797	4880.99195319537	4893.80886432899
3285	-1.5	4867.521973	4880.63901587588	4893.55946224563
3286	-1.5	4866.566406	4880.2873655094	4893.31106860419
3287	-1.5	4873.640137	4879.93699316262	4893.06367575961
3288	-1.5	4876.978516	4879.58788999483	4892.81727615143
3289	-1.5	4869.21875	4879.24004725667	4892.57186230254
3290	-1.5	4873.716797	4878.8934562889	4892.32742681798
3291	-1.5	4876.378418	4878.54810852113	4892.08396238378
3292	-1.5	4878.127441	4878.2039954706	4891.84146176576
3293	-1.5	4877.521973	4877.86110874103	4891.59991780839
3294	-1.5	4871.327148	4877.51944002144	4891.35932343372
3295	-1.5	4870.210938	4877.17898108496	4891.11967164021
3296	-1.5	4875.833008	4876.83972378775	4890.88095550169
3297	-1.5	4878.237305	4876.50166006784	4890.64316816627
3298	-1.5	4874.71875	4876.16478194407	4890.40630285534
3299	-1.5	4875.637207	4875.82908151501	4890.17035286249
3300	-1.5	4875.232422	4875.49455095788	4889.93531155251
3301	-1.5	4875.145996	4875.16118252754	4889.70117236044
3302	-1.5	4872.886719	4874.82896855542	4889.46792879054
3303	-1.5	4881.013184	4874.49790144856	4889.23557441537
3304	-1.5	4874.600586	4874.16797368863	4889.00410287484
3305	-1.5	4872.724121	4873.83917783087	4888.77350787527
3306	-1.5	4871.09375	4873.51150650325	4888.5437831885
3307	-1.5	4870.668945	4873.18495240541	4888.31492265097
3308	-1.5	4877.299805	4872.85950830785	4888.08692016287
3309	-1.5	4878.007324	4872.5351670509	4887.85976968726
3310	-1.5	4877.016113	4872.21192154393	4887.63346524922
3311	-1.5	4870.849609	4871.88976476437	4887.40800093501
3312	-1.5	4877.607422	4871.56868975692	4887.18337089126
3313	-1.5	4881.111328	4871.24868963264	4886.95956932415
3314	-1.5	4876.734375	4870.92975756815	4886.73659049863
3315	-1.5	4876.656738	4870.61188680477	4886.51442873762
3316	-1.5	4883.047363	4870.2950706477	4886.29307842124
3317	-1.5	4877.411621	4869.97930246525	4886.07253398609
3318	-1.5	4876.602539	4869.66457568802	4885.85278992444
3319	-1.5	4880.737305	4869.35088380814	4885.63384078358
3320	-1.5	4875.586426	4869.03822037851	4885.41568116502
3321	-1.5	4880.560059	4868.726579012	4885.19830572384
3322	-1.5	4876.140625	4868.41595338077	4884.98170916796
3323	-1.5	4874.811035	4868.10633721551	4884.76588625746
3324	-1.5	4875.519531	4867.7977243047	4884.55083180394
3325	-1.5	4871.678223	4867.49010849393	4884.3365406698
3326	-1.5	4876.95166	4867.18348368521	4884.12300776761
3327	-1.5	4879.191895	4866.87784383626	4883.9102280595
3328	-1.5	4865.65625	4866.57318295982	4883.69819655645
3329	-1.5	4868.093262	4866.26949512303	4883.48690831776
3330	-1.5	4866.362305	4865.96677444674	4883.27635845038
3331	-1.5	4864.433105	4865.66501510487	4883.06654210829
3332	-1.5	4868.770508	4865.36421132376	4882.85745449198
3333	-1.5	4868.108887	4865.06435738158	4882.64909084777
3334	-1.5	4874.273438	4864.76544760768	4882.44144646733
3335	-1.5	4877.503418	4864.46747638199	4882.23451668705
3336	-1.5	4868.372559	4864.17043813441	4882.02829688747
3337	-1.5	4874.425293	4863.87432734425	4881.82278249281
3338	-1.5	4870.130371	4863.57913853961	4881.61796897035
3339	-1.5	4869.941406	4863.28486629684	4881.41385182992
3340	-1.5	4872.225098	4862.99150523993	4881.21042662341
3341	-1.5	4870.494629	4862.69905004001	4881.0076889442
3342	-1.5	4872.69873	4862.40749541477	4880.80563442668
3343	-1.5	4870.792969	4862.1168361279	4880.60425874577
3344	-1.5	4869.244629	4861.82706698861	4880.40355761637
3345	-1.5	4863.95459	4861.53818285103	4880.20352679292
3346	-1.5	4871.073242	4861.25017861379	4880.00416206893
3347	-1.5	4865.155273	4860.9630492194	4879.80545927644
3348	-1.5	4866.471191	4860.67678965385	4879.60741428565
3349	-1.5	4870.505859	4860.39139494604	4879.41002300439
3350	-1.5	4872.351074	4860.10686016731	4879.21328137769
3351	-1.5	4871.76416	4859.82318043099	4879.01718538736
3352	-1.5	4866.98291	4859.54035089188	4878.82173105151
3353	-1.5	4867.894531	4859.25836674582	4878.62691442416
3354	-1.5	4869.972656	4858.97722322918	4878.43273159478
3355	-1.5	4868.04248	4858.69691561848	4878.23917868791
3356	-1.5	4869.432129	4858.41743922985	4878.04625186271
3357	-1.5	4864.734863	4858.13878941866	4877.85394731257
3358	-1.5	4873.400879	4857.86096157905	4877.66226126472
3359	-1.5	4872.555176	4857.58395114351	4877.4711899798
3360	-1.5	4873.87207	4857.30775358245	4877.28072975152
3361	-1.5	4873.604492	4857.03236440378	4877.09087690625
3362	-1.5	4876.313965	4856.7577791525	4876.90162780263
3363	-1.5	4876.013672	4856.4839934103	4876.71297883123
3364	-1.5	4874.432129	4856.21100279514	4876.52492641413
3365	-1.5	4871.081543	4855.93880296087	4876.33746700464
3366	-1.5	4870.13916	4855.66738959685	4876.15059708685
3367	-1.5	4878.435059	4855.39675842752	4875.96431317536
3368	-1.5	4876.602539	4855.12690521207	4875.77861181487
3369	-1.5	4870.236816	4854.85782574405	4875.59348957988
3370	-1.5	4863.629883	4854.58951585096	4875.40894307433
3371	-1.5	4873.622559	4854.32197139396	4875.22496893128
3372	-1.5	4868.480469	4854.05518826744	4875.04156381259
3373	-1.5	4865.171875	4853.78916239871	4874.85872440854
3374	-1.5	4871.942383	4853.52388974761	4874.67644743762
3375	-1.5	4870.347656	4853.2593663062	4874.49472964609
3376	-1.5	4874.063477	4852.99558809843	4874.31356780777
3377	-1.5	4872.598145	4852.73255117973	4874.13295872368
3378	-1.5	4870.852051	4852.47025163675	4873.95289922176
3379	-1.5	4867.720703	4852.20868558702	4873.77338615656
3380	-1.5	4867.894531	4851.9478491786	4873.59441640896
3381	-1.5	4872.148438	4851.68773858976	4873.41598688588
3382	-1.5	4866.010254	4851.42835002871	4873.23809451997
3383	-1.5	4867.706055	4851.16967973323	4873.06073626936
3384	-1.5	4868.300293	4850.9117239704	4872.88390911736
3385	-1.5	4865.921875	4850.6544790363	4872.70761007221
3386	-1.5	4861.055176	4850.39794125568	4872.53183616679
3387	-1.5	4871.10498	4850.14210698169	4872.35658445834
3388	-1.5	4867.544434	4849.88697259558	4872.18185202825
3389	-1.5	4869.268555	4849.6325345064	4872.00763598174
3390	-1.5	4867.956543	4849.37878915076	4871.83393344763
3391	-1.5	4873.840332	4849.12573299248	4871.6607415781
3392	-1.5	4872.859863	4848.87336252238	4871.48805754843
3393	-1.5	4873.904297	4848.62167425795	4871.31587855672
3394	-1.5	4877.897461	4848.37066474314	4871.14420182372
3395	-1.5	4875.151855	4848.12033054803	4870.97302459253
3396	-1.5	4870.893066	4847.87066826861	4870.80234412838
3397	-1.5	4867.730469	4847.62167452651	4870.6321577184
3398	-1.5	4872.117188	4847.37334596873	4870.46246267139
3399	-1.5	4871.913574	4847.1256792674	4870.2932563176
3400	-1.5	4872.14209	4846.87867111954	4870.12453600849
3401	-1.5	4871.388672	4846.63231824677	4869.95629911651
3402	-1.5	4874.192871	4846.38661739512	4869.7885430349
3403	-1.5	4870.803711	4846.14156533475	4869.62126517745
3404	-1.5	4876.166016	4845.89715885973	4869.4544629783
3405	-1.5	4878.908691	4845.65339478779	4869.28813389174
3406	-1.5	4870.700195	4845.41026996012	4869.12227539196
3407	-1.5	4880.276367	4845.16778124109	4868.95688497292
3408	-1.5	4877.714844	4844.92592551807	4868.79196014806
3409	-1.5	4873.874023	4844.68469970118	4868.62749845017
3410	-1.5	4877.49707	4844.44410072307	4868.46349743116
3411	-1.5	4882.118652	4844.20412553871	4868.29995466185
3412	-1.5	4877.563477	4843.96477112518	4868.13686773184
3413	-1.5	4873.080078	4843.72603448145	4867.97423424924
3414	-1.5	4870.51123	4843.48791262813	4867.81205184053
3415	-1.5	4871.244629	4843.25040260735	4867.65031815039
3416	-1.5	4872.948242	4843.01350148247	4867.48903084147
3417	-1.5	4869.987305	4842.77720633791	4867.32818759423
3418	-1.5	4871.317383	4842.54151427897	4867.16778610678
3419	-1.5	4869.79541	4842.30642243159	4867.00782409468
3420	-1.5	4870.597656	4842.07192794218	4866.84829929077
3421	-1.5	4871.121582	4841.83802797741	4866.689209445
3422	-1.5	4870.077148	4841.60471972406	4866.53055232428
3423	-1.5	4874.603516	4841.37200038876	4866.37232571228
3424	-1.5	4870.557617	4841.13986719787	4866.21452740928
3425	-1.5	4873.269043	4840.90831739725	4866.05715523202
3426	-1.5	4870.359863	4840.67734825211	4865.90020701349
3427	-1.5	4867.920898	4840.44695704679	4865.74368060285
3428	-1.5	4869.457031	4840.21714108464	4865.5875738652
3429	-1.5	4868.999023	4839.98789768779	4865.43188468144
3430	-1.5	4869.411621	4839.75922419698	4865.27661094816
3431	-1.5	4869.590332	4839.53111797143	4865.12175057743
3432	-1.5	4873.321777	4839.30357638863	4864.96730149669
3433	-1.5	4880.691406	4839.07659684419	4864.81326164857
3434	-1.5	4879.848145	4838.85017675165	4864.65962899078
3435	-1.5	4870.844238	4838.62431354235	4864.50640149593
3436	-1.5	4875.554199	4838.39900466524	4864.3535771514
3437	-1.5	4879.763672	4838.17424758675	4864.20115395922
3438	-1.5	4881.414062	4837.95003979059	4864.0491299359
3439	-1.5	4874.16748	4837.72637877761	4863.89750311229
3440	-1.5	4873.725586	4837.50326206566	4863.74627153347
3441	-1.5	4874.023438	4837.28068718943	4863.59543325861
3442	-1.5	4874.557129	4837.05865170028	4863.44498636081
3443	-1.5	4876.073242	4836.8371531661	4863.29492892699
3444	-1.5	4877.29248	4836.61618917117	4863.14525905776
3445	-1.5	4874.666992	4836.39575731602	4862.99597486729
3446	-1.5	4878.310059	4836.17585521724	4862.84707448318
3447	-1.5	4870.500488	4835.9564805074	4862.69855604633
3448	-1.5	4876.918457	4835.73763083486	4862.55041771082
3449	-1.5	4874.19043	4835.51930386365	4862.40265764378
3450	-1.5	4875.088379	4835.30149727332	4862.25527402531
3451	-1.5	4876.289062	4835.08420875883	4862.10826504828
3452	-1.5	4875.665527	4834.86743603036	4861.96162891829
3453	-1.5	4874.98877	4834.65117681325	4861.81536385351
3454	-1.5	4877.219727	4834.43542884779	4861.66946808457
3455	-1.5	4876.504883	4834.22018988915	4861.52393985445
3456	-1.5	4880.066406	4834.00545770722	4861.37877741838
3457	-1.5	4872.916016	4833.79123008648	4861.2339790437
3458	-1.5	4876.788574	4833.57750482588	4861.08954300976
3459	-1.5	4875.98584	4833.36427973872	4860.94546760784
3460	-1.5	4871.794922	4833.15155265253	4860.80175114098
3461	-1.5	4871.835938	4832.93932140892	4860.65839192393
3462	-1.5	4876.768555	4832.72758386347	4860.51538828303
3463	-1.5	4881.500977	4832.51633788563	4860.37273855609
3464	-1.5	4877.017578	4832.30558135858	4860.23044109227
3465	-1.5	4880.052734	4832.09531217913	4860.08849425206
3466	-1.5	4876.372559	4831.88552825756	4859.94689640705
3467	-1.5	4877.084473	4831.67622751756	4859.80564593997
3468	-1.5	4887.32373	4831.4674078961	4859.66474124448
3469	-1.5	4879.797363	4831.25906734329	4859.52418072512
3470	-1.5	4874.209961	4831.05120382229	4859.38396279722
3471	-1.5	4880.861816	4830.8438153092	4859.24408588678
3472	-1.5	4880.624023	4830.63689979295	4859.1045484304
3473	-1.5	4888.53125	4830.43045527518	4858.96534887517
3474	-1.5	4886.862793	4830.22447977017	4858.82648567856
3475	-1.5	4888.470703	4830.01897130466	4858.68795730838
3476	-1.5	4893.251953	4829.81392791783	4858.54976224265
3477	-1.5	4887.61377	4829.60934766114	4858.4118989695
3478	-1.5	4887.541504	4829.40522859826	4858.27436598714
3479	-1.5	4890.45166	4829.20156880493	4858.13716180369
3480	-1.5	4886.301758	4828.99836636891	4858.00028493716
3481	-1.5	4884.411133	4828.79561938983	4857.86373391535
3482	-1.5	4881.29541	4828.59332597914	4857.72750727572
3483	-1.5	4880.158691	4828.39148425996	4857.59160356539
3484	-1.5	4879.027344	4828.19009236703	4857.45602134096
3485	-1.5	4882.737305	4827.98914844659	4857.32075916852
3486	-1.5	4879.855469	4827.78865065629	4857.18581562348
3487	-1.5	4878.975098	4827.58859716511	4857.05118929059
3488	-1.5	4879.940918	4827.38898615325	4856.91687876375
3489	-1.5	4877.903809	4827.18981581202	4856.78288264603
3490	-1.5	4879.862305	4826.99108434382	4856.64919954952
3491	-1.5	4887.962891	4826.79278996195	4856.51582809529
3492	-1.5	4887.033203	4826.59493089063	4856.38276691332
3493	-1.5	4882.098633	4826.39750536481	4856.25001464239
3494	-1.5	4883.82373	4826.20051163016	4856.11756993003
3495	-1.5	4880.349609	4826.00394794295	4855.98543143245
3496	-1.5	4876.524902	4825.80781256994	4855.85359781445
3497	-1.5	4880.980469	4825.61210378836	4855.72206774936
3498	-1.5	4875.080566	4825.41681988577	4855.59083991896
3499	-1.5	4876.519043	4825.22195916001	4855.45991301343
3500	2	5071.058594	4969.6354460237	4855.32928573123
3501	2	5094.68457	5034.34036613481	4877.4133131463
3502	2	5146.933594	5076.55914067161	4898.39911816647
3503	2	5170.116211	5107.9518614979	4918.3454721721
3504	2	5186.792969	5132.9526314888	4937.30976841658
3505	2	5218.766113	5153.72917898829	4955.34760049603
3506	2	5244.854004	5171.50476542702	4972.51245056483
3507	2	5239.456543	5187.03789408871	4988.85547244469
3508	2	5255.271973	5200.83149654013	5004.42535477615
3509	2	5249.345215	5213.23624262042	5019.26825011979
3510	2	5263.637207	5224.50640766131	5033.42775714232
3511	2	5264.401367	5234.83225588288	5046.94494449853
3512	2	5284.212402	5244.35987236345	5059.85840657659
3513	2	5283.722168	5253.20386364112	5072.20434280142
3514	2	5283.828125	5261.4557988288	5084.01665361471
