time (s)	Resistance (Ù)	Resistance (Ù)
	Device 1	Device 2
0.3724	12470	15360
0.3725	12450	15370
0.3725	12430	15380
0.3726	12410	15390
0.3726	12400	15390
0.3727	12380	15400
0.3727	12360	15410
0.3728	12340	15420
0.3728	12320	15430
0.3729	12310	15440
0.3729	12290	15440
0.373	12270	15450
0.373	12250	15460
0.3731	12240	15470
0.3731	12220	15480
0.3732	12210	15490
0.3732	12190	15490
0.3733	12170	15500
0.3733	12160	15510
0.3734	12140	15520
0.3734	12130	15530
0.3735	12110	15530
0.3735	12100	15540
0.3736	12080	15550
0.3736	12070	15560
0.3737	12050	15560
0.3737	12040	15570
0.3738	12030	15580
0.3738	12010	15590
0.3739	12000	15590
0.3739	11990	15600
0.374	11970	15610
0.374	11960	15620
0.3741	11950	15620
0.3741	11930	15630
0.3742	11920	15640
0.3742	11910	15650
0.3743	11900	15650
0.3743	11890	15660
0.3744	11870	15670
0.3744	11860	15670
0.3745	11850	15680
0.3745	11840	15690
0.3746	11830	15700
0.3746	11820	15700
0.3747	11810	15710
0.3747	11800	15720
0.3748	11790	15720
0.3748	11780	15730
0.3749	11770	15740
0.3749	11760	15740
0.375	11750	15750
0.375	11750	15750
0.375	11750	15750
0.375	11750	15750
0.375	11750	15750
0.375	11750	15750
0.375	11750	15750
0.375	11750	15750
0.375	11750	15750
0.375	11750	15750
0.3751	11740	15760
0.3751	11730	15760
0.3752	11720	15770
0.3752	11710	15780
0.3753	11710	15780
0.3753	11700	15790
0.3754	11690	15800
0.3754	11680	15800
0.3755	11670	15810
0.3755	11660	15810
0.3756	11650	15820
0.3756	11640	15830
0.3757	11640	15830
0.3757	11630	15840
0.3758	11620	15840
0.3758	11610	15850
0.3759	11600	15850
0.3759	11600	15860
0.376	11590	15870
0.376	11580	15870
0.3761	11570	15880
0.3761	11560	15880
0.3762	11560	15890
0.3762	11550	15890
0.3763	11540	15900
0.3763	11540	15900
0.3764	11530	15910
0.3764	11520	15910
0.3765	11520	15920
0.3765	11510	15920
0.3766	11500	15930
0.3766	11500	15930
0.3767	11490	15930
0.3767	11480	15940
0.3768	11480	15940
0.3768	11470	15950
0.3769	11470	15950
0.3769	11460	15960
0.377	11460	15960
0.377	11450	15970
0.3771	11450	15970
0.3771	11440	15970
0.3772	11440	15980
0.3772	11430	15980
0.3773	11430	15990
0.3773	11420	15990
0.3774	11420	15990
0.3774	11420	16000
0.3775	11410	16000
0.3775	11410	16010
0.3776	11400	16010
0.3776	11400	16010
0.3777	11400	16020
0.3777	11390	16020
0.3778	11390	16020
0.3778	11390	16030
0.3779	11380	16030
0.3779	11380	16040
0.378	11380	16040
0.378	11380	16040
0.3781	11370	16050
0.3781	11370	16050
0.3782	11370	16050
0.3782	11370	16060
0.3783	11360	16060
0.3783	11360	16060
0.3784	11360	16070
0.3784	11360	16070
0.3785	11360	16070
0.3785	11350	16080
0.3786	11350	16080
0.3786	11350	16080
0.3787	11350	16090
0.3787	11350	16090
0.3788	11350	16090
0.3788	11350	16090
0.3789	11350	16100
0.3789	11340	16100
0.379	11340	16100
0.379	11340	16110
0.3791	11340	16110
0.3791	11340	16110
0.3792	11340	16110
0.3792	11340	16120
0.3793	11340	16120
0.3793	11340	16120
0.3794	11340	16120
0.3794	11340	16130
0.3795	11340	16130
0.3795	11340	16130
0.3796	11340	16140
0.3796	11340	16140
0.3797	11340	16140
0.3797	11340	16140
0.3798	11340	16150
0.3798	11340	16150
0.3799	11340	16150
0.3799	11340	16150
0.38	11340	16150
0.38	11340	16160
0.3801	11340	16160
0.3801	11340	16160
0.3802	11340	16160
0.3802	11340	16170
0.3803	11340	16170
0.3803	11340	16170
0.3804	11340	16170
0.3804	11340	16180
0.3805	11340	16180
0.3805	11340	16180
0.3806	11340	16180
0.3806	11340	16180
0.3807	11340	16190
0.3807	11340	16190
0.3808	11340	16190
0.3808	11340	16190
0.3809	11340	16190
0.3809	11340	16200
0.381	11340	16200
0.381	11340	16200
0.3811	11340	16200
0.3811	11340	16200
0.3812	11340	16210
0.3812	11340	16210
0.3813	11340	16210
0.3813	11340	16210
0.3814	11340	16210
0.3814	11340	16210
0.3815	11340	16220
0.3815	11340	16220
0.3816	11340	16220
0.3816	11340	16220
0.3817	11340	16220
0.3817	11340	16230
0.3818	11340	16230
0.3818	11340	16230
0.3819	11340	16230
0.3819	11340	16230
0.382	11340	16230
0.382	11340	16240
0.3821	11340	16240
0.3821	11340	16240
0.3822	11340	16240
0.3822	11340	16240
0.3823	11340	16240
0.3823	11340	16240
0.3824	11340	16250
0.3824	11340	16250
0.3825	11340	16250
0.3825	11340	16250
0.3826	11340	16250
0.3826	11340	16250
0.3827	11340	16260
0.3827	11340	16260
0.3828	11340	16260
0.3828	11340	16260
0.3829	11340	16260
0.3829	11340	16260
0.383	11340	16260
0.383	11340	16270
0.3831	11340	16270
0.3831	11340	16270
0.3832	11340	16270
0.3832	11340	16270
0.3833	11340	16270
0.3833	11340	16270
0.3834	11340	16270
0.3834	11340	16280
0.3835	11340	16280
0.3835	11340	16280
0.3836	11340	16280
0.3836	11340	16280
0.3837	11340	16280
0.3837	11340	16280
0.3838	11340	16280
0.3838	11340	16290
0.3839	11340	16290
0.3839	11340	16290
0.384	11340	16290
0.384	11340	16290
0.3841	11340	16290
0.3841	11340	16290
0.3842	11340	16290
0.3842	11340	16290
0.3843	11340	16300
0.3843	11340	16300
0.3844	11340	16300
0.3844	11340	16300
0.3845	11340	16300
0.3845	11340	16300
0.3846	11340	16300
0.3846	11340	16300
0.3847	11340	16300
0.3847	11340	16310
0.3848	11340	16310
0.3848	11340	16310
0.3849	11340	16310
0.3849	11340	16310
0.385	11340	16310
0.385	11340	16310
0.3851	11340	16310
0.3851	11340	16310
0.3852	11340	16310
0.3852	11340	16320
0.3853	11340	16320
0.3853	11340	16320
0.3854	11340	16320
0.3854	11340	16320
0.3855	11340	16320
0.3855	11340	16320
0.3856	11340	16320
0.3856	11340	16320
0.3857	11340	16320
0.3857	11340	16320
0.3858	11340	16330
0.3858	11340	16330
0.3859	11340	16330
0.3859	11340	16330
0.386	11340	16330
0.386	11340	16330
0.3861	11340	16330
0.3861	11340	16330
0.3862	11340	16330
0.3862	11340	16330
0.3863	11340	16330
0.3863	11340	16330
0.3864	11340	16340
0.3864	11340	16340
0.3865	11340	16340
0.3865	11340	16340
0.3866	11340	16340
0.3866	11340	16340
0.3867	11340	16340
0.3867	11340	16340
0.3868	11340	16340
0.3868	11340	16340
0.3869	11340	16340
0.3869	11340	16340
0.387	11340	16340
0.387	11340	16350
0.3871	11340	16350
0.3871	11340	16350
0.3872	11340	16350
0.3872	11340	16350
0.3873	11340	16350
0.3873	11340	16350
0.3874	11340	16350
0.3874	11340	16350
0.3875	11340	16350
0.3875	11340	16350
0.3876	11340	16350
0.3876	11340	16350
0.3877	11340	16350
0.3877	11340	16350
0.3878	11340	16360
0.3878	11340	16360
0.3879	11340	16360
0.3879	11340	16360
0.388	11340	16360
0.388	11340	16360
0.3881	11340	16360
0.3881	11340	16360
0.3882	11340	16360
0.3882	11340	16360
0.3883	11340	16360
0.3883	11340	16360
0.3884	11340	16360
0.3884	11340	16360
0.3885	11340	16360
0.3885	11340	16360
0.3886	11340	16360
0.3886	11340	16360
0.3887	11340	16370
0.3887	11340	16370
0.3888	11340	16370
0.3888	11340	16370
0.3889	11340	16370
0.3889	11340	16370
0.389	11340	16370
0.389	11340	16370
0.3891	11340	16370
0.3891	11340	16370
0.3892	11340	16370
0.3892	11340	16370
0.3893	11340	16370
0.3893	11340	16370
0.3894	11340	16370
0.3894	11340	16370
0.3895	11340	16370
0.3895	11340	16370
0.3896	11340	16370
0.3896	11340	16380
0.3897	11340	16380
0.3897	11340	16380
0.3898	11340	16380
0.3898	11340	16380
0.3899	11340	16380
0.3899	11340	16380
0.39	11340	16380
0.39	11340	16380
0.3901	11340	16380
0.3901	11340	16380
0.3902	11340	16380
0.3902	11340	16380
0.3903	11340	16380
0.3903	11340	16380
0.3904	11340	16380
0.3904	11340	16380
0.3905	11340	16380
0.3905	11340	16380
0.3906	11340	16380
0.3906	11340	16380
0.3907	11340	16380
0.3907	11340	16380
0.3908	11340	16380
0.3908	11340	16390
0.3909	11340	16390
0.3909	11340	16390
0.391	11340	16390
0.391	11340	16390
0.3911	11340	16390
0.3911	11340	16390
0.3912	11340	16390
0.3912	11340	16390
0.3913	11340	16390
0.3913	11340	16390
0.3914	11340	16390
0.3914	11340	16390
0.3915	11340	16390
0.3915	11340	16390
0.3916	11340	16390
0.3916	11340	16390
0.3917	11340	16390
0.3917	11340	16390
0.3918	11340	16390
0.3918	11340	16390
0.3919	11340	16390
0.3919	11340	16390
0.392	11340	16390
0.392	11340	16390
0.3921	11340	16390
0.3921	11340	16390
0.3922	11340	16390
0.3922	11340	16390
0.3923	11340	16390
0.3923	11340	16400
0.3924	11340	16400
0.3924	11340	16400
0.3925	11340	16400
0.3925	11340	16400
0.3926	11340	16400
0.3926	11340	16400
0.3927	11340	16400
0.3927	11340	16400
0.3928	11340	16400
0.3928	11340	16400
0.3929	11340	16400
0.3929	11340	16400
0.393	11340	16400
0.393	11340	16400
0.3931	11340	16400
0.3931	11340	16400
0.3932	11340	16400
0.3932	11340	16400
0.3933	11340	16400
0.3933	11340	16400
0.3934	11340	16400
0.3934	11340	16400
0.3935	11340	16400
0.3935	11340	16400
0.3936	11340	16400
0.3936	11340	16400
0.3937	11340	16400
0.3937	11340	16400
0.3938	11340	16400
0.3938	11340	16400
0.3939	11340	16400
0.3939	11340	16400
0.394	11340	16400
0.394	11340	16400
0.3941	11340	16400
0.3941	11340	16400
0.3942	11340	16400
0.3942	11340	16400
0.3943	11340	16400
0.3943	11340	16410
0.3944	11340	16410
0.3944	11340	16410
0.3945	11340	16410
0.3945	11340	16410
0.3946	11340	16410
0.3946	11340	16410
0.3947	11340	16410
0.3947	11340	16410
0.3948	11340	16410
0.3948	11340	16410
0.3949	11340	16410
0.3949	11340	16410
0.395	11340	16410
0.395	11340	16410
0.3951	11340	16410
0.3951	11340	16410
0.3952	11340	16410
0.3952	11340	16410
0.3953	11340	16410
0.3953	11340	16410
0.3954	11340	16410
0.3954	11340	16410
0.3955	11340	16410
0.3955	11340	16410
0.3956	11340	16410
0.3956	11340	16410
0.3957	11340	16410
0.3957	11340	16410
0.3958	11340	16410
0.3958	11340	16410
0.3959	11340	16410
0.3959	11340	16410
0.396	11340	16410
0.396	11340	16410
0.3961	11340	16410
0.3961	11340	16410
0.3962	11340	16410
0.3962	11340	16410
0.3963	11340	16410
0.3963	11340	16410
0.3964	11340	16410
0.3964	11340	16410
0.3965	11340	16410
0.3965	11340	16410
0.3966	11340	16410
0.3966	11340	16410
0.3967	11340	16410
0.3967	11340	16410
0.3968	11340	16410
0.3968	11340	16410
0.3969	11340	16410
0.3969	11340	16410
0.397	11340	16410
0.397	11340	16410
0.3971	11340	16410
0.3971	11340	16410
0.3972	11340	16410
0.3972	11340	16410
0.3973	11340	16410
0.3973	11340	16410
0.3974	11340	16410
0.3974	11340	16410
0.3975	11340	16410
0.3975	11340	16410
0.3976	11340	16410
0.3976	11340	16410
0.3977	11340	16410
0.3977	11340	16410
0.3978	11340	16410
0.3978	11340	16410
0.3979	11340	16410
0.3979	11340	16410
0.398	11340	16410
0.398	11340	16410
0.3981	11340	16410
0.3981	11340	16410
0.3982	11340	16410
0.3982	11340	16410
0.3983	11340	16410
0.3983	11340	16410
0.3984	11340	16410
0.3984	11340	16410
0.3985	11340	16410
0.3985	11340	16410
0.3986	11340	16410
0.3986	11340	16410
0.3987	11340	16410
0.3987	11340	16420
0.3988	11340	16420
0.3988	11340	16420
0.3989	11340	16420
0.3989	11340	16420
0.399	11340	16420
0.399	11340	16420
0.3991	11340	16420
0.3991	11340	16420
0.3992	11340	16420
0.3992	11340	16420
0.3993	11340	16420
0.3993	11340	16420
0.3994	11340	16420
0.3994	11340	16420
0.3995	11340	16420
0.3995	11340	16420
0.3996	11340	16420
0.3996	11340	16420
0.3997	11340	16420
0.3997	11340	16420
0.3998	11340	16420
0.3998	11340	16420
0.3999	11340	16420
0.3999	11340	16420
0.4	11340	16420
0.4	11340	16420
0.4001	11340	16420
0.4001	11340	16420
0.4001	11340	16420
0.4002	11340	16420
0.4003	11340	16420
0.4003	11340	16420
0.4003	11340	16420
0.4004	11340	16420
0.4004	11340	16420
0.4005	11340	16420
0.4005	11340	16420
0.4006	11340	16420
0.4006	11340	16420
0.4007	11340	16420
0.4007	11340	16420
0.4008	11340	16420
0.4008	11350	16420
0.4009	11350	16420
0.4009	11350	16420
0.401	11350	16420
0.401	11350	16420
0.4011	11350	16420
0.4011	11350	16420
0.4012	11360	16420
0.4012	11360	16420
0.4013	11360	16420
0.4013	11360	16420
0.4014	11360	16420
0.4014	11360	16420
0.4015	11370	16420
0.4015	11370	16420
0.4016	11370	16420
0.4016	11370	16420
0.4017	11370	16420
0.4017	11380	16420
0.4018	11380	16420
0.4018	11380	16420
0.4019	11380	16420
0.4019	11390	16420
0.402	11390	16420
0.402	11390	16420
0.4021	11390	16420
0.4021	11400	16420
0.4022	11400	16420
0.4022	11400	16420
0.4023	11410	16420
0.4023	11410	16420
0.4024	11410	16420
0.4024	11420	16420
0.4025	11420	16420
0.4025	11420	16420
0.4026	11430	16420
0.4026	11430	16420
0.4027	11430	16420
0.4027	11440	16420
0.4028	11440	16420
0.4028	11440	16420
0.4029	11450	16420
0.4029	11450	16420
0.403	11450	16420
0.403	11460	16420
0.4031	11460	16420
0.4031	11470	16420
0.4032	11470	16420
0.4032	11480	16420
0.4033	11480	16420
0.4033	11480	16420
0.4034	11490	16420
0.4034	11490	16420
0.4035	11500	16420
0.4035	11500	16420
0.4036	11510	16420
0.4036	11510	16420
0.4037	11520	16420
0.4037	11520	16420
0.4038	11530	16420
0.4038	11530	16420
0.4039	11540	16420
0.4039	11540	16420
0.404	11550	16420
0.404	11550	16420
0.4041	11560	16420
0.4041	11560	16420
0.4042	11570	16420
0.4042	11570	16420
0.4043	11580	16420
0.4043	11580	16420
0.4044	11590	16420
0.4044	11600	16420
0.4045	11600	16420
0.4045	11610	16420
0.4046	11610	16420
0.4046	11620	16420
0.4047	11630	16420
0.4047	11630	16420
0.4048	11640	16420
0.4048	11640	16420
0.4049	11650	16420
0.4049	11660	16420
0.405	11660	16420
0.405	11670	16420
0.4051	11680	16420
0.4051	11680	16420
0.4052	11690	16420
0.4052	11700	16420
0.4053	11700	16420
0.4053	11710	16420
0.4054	11720	16420
0.4054	11720	16420
0.4055	11730	16420
0.4055	11740	16420
0.4056	11750	16420
0.4056	11750	16420
0.4057	11760	16420
0.4057	11770	16420
0.4058	11780	16420
0.4058	11780	16420
0.4059	11790	16420
0.4059	11800	16420
0.406	11810	16420
0.406	11810	16420
0.4061	11820	16420
0.4061	11830	16420
0.4062	11840	16420
0.4062	11840	16420
0.4063	11850	16420
0.4063	11860	16420
0.4064	11870	16420
0.4064	11880	16420
0.4065	11880	16420
0.4065	11890	16420
0.4066	11900	16420
0.4066	11910	16420
0.4067	11920	16420
0.4067	11930	16420
0.4068	11930	16420
0.4068	11940	16420
0.4069	11950	16420
0.4069	11960	16420
0.407	11970	16420
0.407	11980	16420
0.4071	11990	16420
0.4071	12000	16420
0.4072	12000	16420
0.4072	12010	16420
0.4073	12020	16420
0.4073	12030	16420
0.4074	12040	16420
0.4074	12050	16420
0.4075	12060	16420
0.4075	12070	16420
0.4076	12080	16420
0.4076	12090	16420
0.4077	12100	16420
0.4077	12110	16420
0.4078	12120	16420
0.4078	12130	16420
0.4079	12130	16420
0.4079	12140	16420
0.408	12150	16420
0.408	12160	16420
0.4081	12170	16420
0.4081	12180	16420
0.4082	12190	16420
0.4082	12200	16420
0.4083	12210	16420
0.4083	12220	16420
0.4084	12230	16420
0.4084	12240	16420
0.4085	12250	16420
0.4085	12260	16420
0.4086	12270	16420
0.4086	12280	16420
0.4087	12290	16420
0.4087	12300	16420
0.4088	12310	16420
0.4088	12330	16420
0.4089	12340	16420
0.4089	12350	16420
0.409	12360	16420
0.409	12370	16420
0.4091	12380	16420
0.4091	12390	16420
0.4092	12400	16420
0.4092	12410	16420
0.4093	12420	16420
0.4093	12430	16420
0.4094	12440	16420
0.4094	12450	16420
0.4095	12460	16420
0.4095	12470	16420
0.4096	12490	16420
0.4096	12500	16420
0.4097	12510	16420
0.4097	12520	16420
0.4098	12530	16420
0.4098	12540	16420
0.4099	12550	16420
0.4099	12560	16420
0.41	12570	16420
0.41	12580	16420
0.4101	12600	16420
0.4101	12610	16420
0.4102	12620	16420
0.4102	12630	16420
0.4103	12640	16420
0.4103	12650	16420
0.4104	12660	16420
0.4104	12680	16420
0.4105	12690	16420
0.4105	12700	16420
0.4106	12710	16420
0.4106	12720	16420
0.4107	12730	16420
0.4107	12740	16420
0.4108	12760	16420
0.4108	12770	16420
0.4109	12780	16420
0.4109	12790	16420
0.411	12800	16420
0.411	12810	16420
0.4111	12830	16420
0.4111	12840	16420
0.4112	12850	16420
0.4112	12860	16420
0.4113	12870	16420
0.4113	12880	16420
0.4114	12900	16420
0.4114	12910	16420
0.4115	12920	16420
0.4115	12930	16420
0.4116	12940	16420
0.4116	12960	16420
0.4117	12970	16420
0.4117	12980	16420
0.4118	12990	16420
0.4118	13000	16420
0.4119	13020	16420
0.4119	13030	16420
0.412	13040	16420
0.412	13050	16420
0.4121	13060	16420
0.4121	13080	16420
0.4122	13090	16420
0.4122	13100	16420
0.4123	13110	16420
0.4123	13120	16420
0.4124	13140	16420
0.4124	13150	16420
0.4125	13160	16420
0.4125	13170	16420
0.4126	13180	16420
0.4126	13200	16420
0.4127	13210	16420
0.4127	13220	16420
0.4128	13230	16420
0.4128	13240	16420
0.4129	13260	16420
0.4129	13270	16420
0.413	13280	16420
0.413	13290	16420
0.4131	13300	16420
0.4131	13320	16420
0.4132	13330	16420
0.4132	13340	16420
0.4133	13350	16420
0.4133	13370	16420
0.4134	13380	16420
0.4134	13390	16420
0.4135	13400	16420
0.4135	13410	16420
0.4136	13430	16420
0.4136	13440	16410
0.4137	13450	16410
0.4137	13460	16410
0.4138	13480	16410
0.4138	13490	16410
0.4139	13500	16410
0.4139	13510	16410
0.414	13520	16410
0.414	13540	16410
0.4141	13550	16410
0.4141	13560	16410
0.4142	13570	16400
0.4142	13580	16400
0.4143	13600	16400
0.4143	13610	16400
0.4144	13620	16400
0.4144	13630	16390
0.4145	13640	16390
0.4145	13660	16390
0.4146	13670	16380
0.4146	13680	16380
0.4147	13690	16370
0.4147	13710	16370
0.4148	13720	16360
0.4148	13730	16360
0.4149	13740	16350
0.4149	13750	16350
0.415	13770	16340
0.415	13780	16330
0.4151	13790	16330
0.4151	13800	16320
0.4152	13810	16310
0.4152	13830	16300
0.4153	13840	16290
0.4153	13850	16280
0.4154	13860	16270
0.4154	13870	16260
0.4155	13890	16240
0.4155	13900	16230
0.4156	13910	16220
0.4156	13920	16200
0.4157	13930	16190
0.4157	13950	16170
0.4158	13960	16150
0.4158	13970	16140
0.4159	13980	16120
0.4159	13990	16100
0.416	14000	16080
0.416	14020	16060
0.4161	14030	16040
0.4161	14040	16020
0.4162	14050	16000
0.4162	14060	15970
0.4163	14080	15950
0.4163	14090	15930
0.4164	14100	15900
0.4164	14110	15880
0.4165	14120	15850
0.4165	14130	15830
0.4166	14150	15800
0.4166	14160	15770
0.4167	14170	15740
0.4167	14180	15710
0.4168	14190	15690
0.4168	14200	15660
0.4169	14220	15630
0.4169	14230	15600
0.417	14240	15570
0.417	14250	15540
0.4171	14260	15500
0.4171	14270	15470
0.4172	14280	15440
0.4172	14300	15410
0.4173	14310	15380
0.4173	14320	15340
0.4174	14330	15310
0.4174	14340	15280
0.4175	14350	15250
0.4175	14370	15210
0.4176	14380	15180
0.4176	14390	15150
0.4177	14400	15110
0.4177	14410	15080
0.4178	14420	15050
0.4178	14430	15010
0.4179	14440	14980
0.4179	14460	14950
0.418	14470	14910
0.418	14480	14880
0.4181	14490	14850
0.4181	14500	14810
0.4182	14510	14780
0.4182	14520	14750
0.4183	14530	14710
0.4183	14550	14680
0.4184	14560	14650
0.4184	14570	14610
0.4185	14580	14580
0.4185	14590	14550
0.4186	14600	14510
0.4186	14610	14480
0.4187	14620	14450
0.4187	14630	14420
0.4188	14640	14380
0.4188	14660	14350
0.4189	14670	14320
0.4189	14680	14290
0.419	14690	14250
0.419	14700	14220
0.4191	14710	14190
0.4191	14720	14160
0.4192	14730	14130
0.4192	14740	14100
0.4193	14750	14070
0.4193	14760	14030
0.4194	14770	14000
0.4194	14780	13970
0.4195	14790	13940
0.4195	14800	13910
0.4196	14820	13880
0.4196	14830	13850
0.4197	14840	13820
0.4197	14850	13790
0.4198	14860	13760
0.4198	14870	13730
0.4199	14880	13710
0.4199	14890	13680
0.42	14900	13650
0.42	14910	13620
0.4201	14920	13590
0.4201	14930	13560
0.4202	14940	13530
0.4202	14950	13510
0.4203	14960	13480
0.4203	14970	13450
0.4204	14980	13420
0.4204	14990	13400
0.4205	15000	13370
0.4205	15010	13340
0.4206	15020	13320
0.4206	15030	13290
0.4207	15040	13260
0.4207	15050	13240
0.4208	15060	13210
0.4208	15070	13190
0.4209	15080	13160
0.4209	15090	13140
0.421	15100	13110
0.421	15110	13090
0.4211	15120	13060
0.4211	15130	13040
0.4212	15130	13010
0.4212	15140	12990
0.4213	15150	12960
0.4213	15160	12940
0.4214	15170	12920
0.4214	15180	12890
0.4215	15190	12870
0.4215	15200	12850
0.4216	15210	12830
0.4216	15220	12800
0.4217	15230	12780
0.4217	15240	12760
0.4218	15250	12740
0.4218	15260	12720
0.4219	15260	12690
0.4219	15270	12670
0.422	15280	12650
0.422	15290	12630
0.4221	15300	12610
0.4221	15310	12590
0.4222	15320	12570
0.4222	15330	12550
0.4223	15330	12530
0.4223	15340	12510
0.4224	15350	12490
0.4224	15360	12470
0.4225	15370	12450
0.4225	15380	12430
0.4226	15390	12410
0.4226	15390	12400
0.4227	15400	12380
0.4227	15410	12360
0.4228	15420	12340
0.4228	15430	12320
0.4229	15440	12310
0.4229	15440	12290
0.423	15450	12270
0.423	15460	12250
0.4231	15470	12240
0.4231	15480	12220
0.4232	15490	12210
0.4232	15490	12190
0.4233	15500	12170
0.4233	15510	12160
0.4234	15520	12140
0.4234	15530	12130
0.4235	15530	12110
0.4235	15540	12100
0.4236	15550	12080
0.4236	15560	12070
0.4237	15560	12050
0.4237	15570	12040
0.4238	15580	12030
0.4238	15590	12010
0.4239	15590	12000
0.4239	15600	11990
0.424	15610	11970
0.424	15620	11960
0.4241	15620	11950
0.4241	15630	11930
0.4242	15640	11920
0.4242	15650	11910
0.4243	15650	11900
0.4243	15660	11890
0.4244	15670	11870
0.4244	15670	11860
0.4245	15680	11850
0.4245	15690	11840
0.4246	15700	11830
0.4246	15700	11820
0.4247	15710	11810
0.4247	15720	11800
0.4248	15720	11790
0.4248	15730	11780
0.4249	15740	11770
0.4249	15740	11760
0.425	15750	11750
0.425	15750	11750
0.425	15750	11750
0.425	15750	11750
0.425	15750	11750
0.425	15750	11750
0.425	15750	11750
0.425	15750	11750
0.425	15750	11750
0.425	15750	11750
0.4251	15760	11740
0.4251	15760	11730
0.4252	15770	11720
0.4252	15780	11710
0.4253	15780	11710
0.4253	15790	11700
0.4254	15800	11690
0.4254	15800	11680
0.4255	15810	11670
0.4255	15810	11660
0.4256	15820	11650
0.4256	15830	11640
0.4257	15830	11640
0.4257	15840	11630
0.4258	15840	11620
0.4258	15850	11610
0.4259	15850	11600
0.4259	15860	11600
0.426	15870	11590
0.426	15870	11580
0.4261	15880	11570
0.4261	15880	11560
0.4262	15890	11560
0.4262	15890	11550
0.4263	15900	11540
0.4263	15900	11540
0.4264	15910	11530
0.4264	15910	11520
0.4265	15920	11520
0.4265	15920	11510
0.4266	15930	11500
0.4266	15930	11500
0.4267	15930	11490
0.4267	15940	11480
0.4268	15940	11480
0.4268	15950	11470
0.4269	15950	11470
0.4269	15960	11460
0.427	15960	11460
0.427	15970	11450
0.4271	15970	11450
0.4271	15970	11440
0.4272	15980	11440
0.4272	15980	11430
0.4273	15990	11430
0.4273	15990	11420
0.4274	15990	11420
0.4274	16000	11420
0.4275	16000	11410
0.4275	16010	11410
0.4276	16010	11400
0.4276	16010	11400
0.4277	16020	11400
0.4277	16020	11390
0.4278	16020	11390
0.4278	16030	11390
0.4279	16030	11380
0.4279	16040	11380
0.428	16040	11380
0.428	16040	11380
0.4281	16050	11370
0.4281	16050	11370
0.4282	16050	11370
0.4282	16060	11370
0.4283	16060	11360
0.4283	16060	11360
0.4284	16070	11360
0.4284	16070	11360
0.4285	16070	11360
0.4285	16080	11350
0.4286	16080	11350
0.4286	16080	11350
0.4287	16090	11350
0.4287	16090	11350
0.4288	16090	11350
0.4288	16090	11350
0.4289	16100	11350
0.4289	16100	11340
0.429	16100	11340
0.429	16110	11340
0.4291	16110	11340
0.4291	16110	11340
0.4292	16110	11340
0.4292	16120	11340
0.4293	16120	11340
0.4293	16120	11340
0.4294	16120	11340
0.4294	16130	11340
0.4295	16130	11340
0.4295	16130	11340
0.4296	16140	11340
0.4296	16140	11340
0.4297	16140	11340
0.4297	16140	11340
0.4298	16150	11340
0.4298	16150	11340
0.4299	16150	11340
0.4299	16150	11340
0.43	16150	11340
0.43	16160	11340
0.4301	16160	11340
0.4301	16160	11340
0.4302	16160	11340
0.4302	16170	11340
0.4303	16170	11340
0.4303	16170	11340
0.4304	16170	11340
0.4304	16180	11340
0.4305	16180	11340
0.4305	16180	11340
0.4306	16180	11340
0.4306	16180	11340
0.4307	16190	11340
0.4307	16190	11340
0.4308	16190	11340
0.4308	16190	11340
0.4309	16190	11340
0.4309	16200	11340
0.431	16200	11340
0.431	16200	11340
0.4311	16200	11340
0.4311	16200	11340
0.4312	16210	11340
0.4312	16210	11340
0.4313	16210	11340
0.4313	16210	11340
0.4314	16210	11340
0.4314	16210	11340
0.4315	16220	11340
0.4315	16220	11340
0.4316	16220	11340
0.4316	16220	11340
0.4317	16220	11340
0.4317	16230	11340
0.4318	16230	11340
0.4318	16230	11340
0.4319	16230	11340
0.4319	16230	11340
0.432	16230	11340
0.432	16240	11340
0.4321	16240	11340
0.4321	16240	11340
0.4322	16240	11340
0.4322	16240	11340
0.4323	16240	11340
0.4323	16240	11340
0.4324	16250	11340
0.4324	16250	11340
0.4325	16250	11340
0.4325	16250	11340
0.4326	16250	11340
0.4326	16250	11340
0.4327	16260	11340
0.4327	16260	11340
0.4328	16260	11340
0.4328	16260	11340
0.4329	16260	11340
0.4329	16260	11340
0.433	16260	11340
0.433	16270	11340
0.4331	16270	11340
0.4331	16270	11340
0.4332	16270	11340
0.4332	16270	11340
0.4333	16270	11340
0.4333	16270	11340
0.4334	16270	11340
0.4334	16280	11340
0.4335	16280	11340
0.4335	16280	11340
0.4336	16280	11340
0.4336	16280	11340
0.4337	16280	11340
0.4337	16280	11340
0.4338	16280	11340
0.4338	16290	11340
0.4339	16290	11340
0.4339	16290	11340
0.434	16290	11340
0.434	16290	11340
0.4341	16290	11340
0.4341	16290	11340
0.4342	16290	11340
0.4342	16290	11340
0.4343	16300	11340
0.4343	16300	11340
0.4344	16300	11340
0.4344	16300	11340
0.4345	16300	11340
0.4345	16300	11340
0.4346	16300	11340
0.4346	16300	11340
0.4347	16300	11340
0.4347	16310	11340
0.4348	16310	11340
0.4348	16310	11340
0.4349	16310	11340
0.4349	16310	11340
0.435	16310	11340
0.435	16310	11340
0.4351	16310	11340
0.4351	16310	11340
0.4352	16310	11340
0.4352	16320	11340
0.4353	16320	11340
0.4353	16320	11340
0.4354	16320	11340
0.4354	16320	11340
0.4355	16320	11340
0.4355	16320	11340
0.4356	16320	11340
0.4356	16320	11340
