time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = -7 V 	Vb = -8 V 	Vb = -9 V 	Vb = -10 V 
9.60960960960961E-4	3395204.93555486	2859547.12880634	2441051.85704184	2139678.39749865
9.61961961961962E-4	3395680.05717454	2860013.89823021	2441500.58214266	2140099.08497218
9.62962962962963E-4	3396154.68856627	2860480.19450157	2441948.86994888	2140519.52186064
9.63963963963964E-4	3396628.83074064	2860946.01857868	2442396.72131201	2140939.50799267
9.64964964964965E-4	3397102.48470511	2861411.37141691	2442844.13708102	2141359.17780092
9.65965965965966E-4	3397575.65146403	2861876.25396873	2443291.04882597	2141778.39837352
9.66966966966967E-4	3398048.33201868	2862340.61146666	2443737.66522033	2142197.17058928
9.67967967967968E-4	3398520.52736722	2862804.61200862	2444183.71013412	2142615.69510205
9.68968968968969E-4	3398992.23850476	2863268.03378239	2444629.39203425	2143033.77264502
9.6996996996997E-4	3399463.46642335	2863731.0447117	2445074.6425482	2143451.5370336
9.70970970970971E-4	3399934.21211199	2864193.59007379	2445519.46251024	2143868.78954172
9.71971971971972E-4	3400404.54574907	2864655.670804	2445963.92162738	2144285.79662236
9.72972972972973E-4	3400874.32986207	2865117.28783486	2446407.81410372	2144702.35972653
9.73973973973974E-4	3401343.63469412	2865578.44209607	2446851.34739168	2145118.54594878
9.74974974974975E-4	3401812.46122216	2866039.13451456	2447294.45344082	2145534.42214178
9.75975975975976E-4	3402280.81042016	2866499.31079884	2447737.13307342	2145949.79047104
9.76976976976977E-4	3402748.68325909	2866959.13751715	2448179.38710943	2146364.91618018
9.77977977977978E-4	3403216.08070699	2867418.39483582	2448621.21636638	2146779.60161025
9.78978978978979E-4	3403683.00372894	2867877.24915209	2449062.62165949	2147193.91354682
9.7997997997998E-4	3404149.45328708	2868335.64621862	2449503.60380163	2147607.91853583
9.80980980980981E-4	3404615.43034063	2868793.58694582	2449944.16360331	2148021.41962644
9.81981981981982E-4	3405080.9358459	2869251.07224135	2450384.2336563	2148434.68086385
9.82982982982983E-4	3405546.03917965	2869708.10301018	2450824.01941579	2148847.50547123
9.83983983983984E-4	3406010.60437662	2870164.6801546	2451263.24894984	2149260.02556563
9.84984984984985E-4	3406474.70087702	2870620.74985108	2451702.19553478	2149672.04489754
9.85985985985986E-4	3406938.32962562	2871076.47716591	2452140.58775449	2150083.76104107
9.86986986986987E-4	3407401.49156434	2871531.6442091	2452578.63046952	2150495.17447982
9.87987987987988E-4	3407864.18763227	2871986.41587909	2453016.256453	2150906.15489009
9.88988988988989E-4	3408326.41876565	2872440.73839591	2453453.46649711	2151316.83379282
9.8998998998999E-4	3408788.18589791	2872894.61264588	2453890.26139174	2151727.01580814
9.90990990990991E-4	3409249.48995968	2873348.03951272	2454326.64192455	2152136.9628512
9.91991991991992E-4	3409710.33187878	2873801.01987753	2454762.60888095	2152546.47971339
9.92992992992993E-4	3410170.71258025	2874253.5546188	2455198.16304414	2152955.63233029
9.93993993993994E-4	3410630.70065757	2874705.59037312	2455633.30519508	2153364.48640382
9.94994994994995E-4	3411090.16162025	2875157.29073182	2456068.03611251	2153772.84741608
9.95995995995996E-4	3411549.16412395	2875608.43971467	2456502.35657297	2154180.97611371
9.96996996996997E-4	3412007.70908267	2876059.2007482	2456936.26735082	2154588.67814858
9.97997997997998E-4	3412465.79740769	2876509.52051195	2457369.70202986	2154996.019158
9.98998998998999E-4	3412923.43000757	2876959.39986903	2457802.86294512	2155402.99978079
0.001	3413380.67505602	2877408.83968003	2458235.48223733	2155809.62065407
