time (s)	Current (A)	Current (A)
	Device 1	Device 2
0.02739	1.809	1.337E-4
0.02741	1.807	1.334E-4
0.02743	1.805	1.33E-4
0.02745	1.804	1.327E-4
0.02748	1.802	1.323E-4
0.0275	1.8	1.32E-4
0.02752	1.799	1.317E-4
0.02754	1.797	1.313E-4
0.02756	1.795	1.31E-4
0.02758	1.794	1.307E-4
0.0276	1.792	1.304E-4
0.02762	1.79	1.3E-4
0.02764	1.789	1.297E-4
0.02766	1.787	1.294E-4
0.02768	1.786	1.291E-4
0.0277	1.784	1.288E-4
0.02772	1.782	1.285E-4
0.02774	1.781	1.282E-4
0.02776	1.779	1.279E-4
0.02778	1.778	1.276E-4
0.0278	1.776	1.273E-4
0.02782	1.775	1.27E-4
0.02783	1.773	1.267E-4
0.02785	1.772	1.264E-4
0.02787	1.77	1.261E-4
0.02789	1.769	1.258E-4
0.02791	1.767	1.256E-4
0.02793	1.766	1.253E-4
0.02795	1.764	1.25E-4
0.02797	1.763	1.247E-4
0.02798	1.761	1.244E-4
0.028	1.76	1.241E-4
0.02802	1.758	1.239E-4
0.02804	1.757	1.236E-4
0.02806	1.755	1.233E-4
0.02808	1.754	1.23E-4
0.02809	1.752	1.228E-4
0.02811	1.751	1.225E-4
0.02813	1.749	1.222E-4
0.02815	1.748	1.22E-4
0.02817	1.747	1.217E-4
0.02819	1.745	1.214E-4
0.0282	1.744	1.212E-4
0.02822	1.742	1.209E-4
0.02824	1.741	1.206E-4
0.02826	1.739	1.204E-4
0.02828	1.738	1.201E-4
0.02829	1.736	1.198E-4
0.02831	1.735	1.196E-4
0.02833	1.734	1.193E-4
0.02835	1.732	1.19E-4
0.02837	1.731	1.188E-4
0.02838	1.729	1.185E-4
0.0284	1.728	1.183E-4
0.02842	1.726	1.18E-4
0.02844	1.725	1.178E-4
0.02845	1.724	1.175E-4
0.02847	1.722	1.172E-4
0.02849	1.721	1.17E-4
0.02851	1.719	1.167E-4
0.02853	1.718	1.165E-4
0.02854	1.717	1.162E-4
0.02856	1.715	1.16E-4
0.02858	1.714	1.157E-4
0.0286	1.712	1.155E-4
0.02861	1.711	1.152E-4
0.02863	1.709	1.15E-4
0.02865	1.708	1.147E-4
0.02867	1.707	1.145E-4
0.02869	1.705	1.142E-4
0.0287	1.704	1.14E-4
0.02872	1.702	1.137E-4
0.02874	1.701	1.135E-4
0.02876	1.699	1.132E-4
0.02877	1.698	1.13E-4
0.02879	1.697	1.127E-4
0.02881	1.695	1.125E-4
0.02883	1.694	1.123E-4
0.02885	1.692	1.12E-4
0.02886	1.691	1.118E-4
0.02888	1.69	1.115E-4
0.0289	1.688	1.113E-4
0.02892	1.687	1.11E-4
0.02893	1.685	1.108E-4
0.02895	1.684	1.105E-4
0.02897	1.682	1.103E-4
0.02899	1.681	1.101E-4
0.02901	1.68	1.098E-4
0.02902	1.678	1.096E-4
0.02904	1.677	1.093E-4
0.02906	1.675	1.091E-4
0.02908	1.674	1.089E-4
0.0291	1.672	1.086E-4
0.02911	1.671	1.084E-4
0.02913	1.669	1.081E-4
0.02915	1.668	1.079E-4
0.02917	1.667	1.077E-4
0.02919	1.665	1.074E-4
0.0292	1.664	1.072E-4
0.02922	1.662	1.069E-4
0.02924	1.661	1.067E-4
0.02926	1.659	1.065E-4
0.02928	1.658	1.062E-4
0.02929	1.656	1.06E-4
0.02931	1.655	1.057E-4
0.02933	1.653	1.055E-4
0.02935	1.652	1.053E-4
0.02937	1.651	1.05E-4
0.02939	1.649	1.048E-4
0.0294	1.648	1.046E-4
0.02942	1.646	1.043E-4
0.02944	1.645	1.041E-4
0.02946	1.643	1.038E-4
0.02948	1.642	1.036E-4
0.0295	1.64	1.034E-4
0.02952	1.639	1.031E-4
0.02953	1.637	1.029E-4
0.02955	1.636	1.027E-4
0.02957	1.634	1.024E-4
0.02959	1.633	1.022E-4
0.02961	1.631	1.019E-4
0.02963	1.63	1.017E-4
0.02965	1.628	1.015E-4
0.02967	1.627	1.012E-4
0.02968	1.625	1.01E-4
0.0297	1.624	1.008E-4
0.02972	1.622	1.005E-4
0.02974	1.621	1.003E-4
0.02976	1.619	1.001E-4
0.02978	1.618	9.982E-5
0.0298	1.616	9.958E-5
0.02982	1.615	9.934E-5
0.02984	1.613	9.91E-5
0.02984	1.613	9.904E-5
0.02984	1.613	9.904E-5
0.02984	1.613	9.904E-5
0.02984	1.613	9.904E-5
0.02984	1.613	9.903E-5
0.02984	1.613	9.903E-5
0.02984	1.613	9.903E-5
0.02984	1.613	9.903E-5
0.02984	1.612	9.903E-5
0.02984	1.612	9.903E-5
0.02984	1.612	9.903E-5
0.02984	1.612	9.902E-5
0.02985	1.612	9.9E-5
0.02985	1.612	9.897E-5
0.02985	1.612	9.892E-5
0.02986	1.611	9.88E-5
0.02988	1.609	9.856E-5
0.02992	1.606	9.809E-5
0.02996	1.603	9.762E-5
0.03	1.6	9.717E-5
0.03003	1.597	9.672E-5
0.03007	1.594	9.627E-5
0.03011	1.591	9.583E-5
0.03015	1.588	9.539E-5
0.03018	1.585	9.495E-5
0.03022	1.582	9.451E-5
0.03026	1.579	9.407E-5
0.0303	1.576	9.363E-5
0.03033	1.573	9.319E-5
0.03037	1.57	9.275E-5
0.03041	1.567	9.231E-5
0.03045	1.564	9.187E-5
0.03049	1.561	9.144E-5
0.03053	1.558	9.1E-5
0.03057	1.555	9.057E-5
0.0306	1.552	9.013E-5
0.03064	1.549	8.97E-5
0.03068	1.545	8.926E-5
0.03072	1.542	8.883E-5
0.03076	1.539	8.839E-5
0.0308	1.536	8.796E-5
0.03084	1.533	8.753E-5
0.03088	1.53	8.71E-5
0.03092	1.526	8.667E-5
0.03096	1.523	8.624E-5
0.031	1.52	8.581E-5
0.03104	1.517	8.538E-5
0.03108	1.513	8.495E-5
0.03112	1.51	8.452E-5
0.03116	1.507	8.409E-5
0.0312	1.504	8.366E-5
0.03125	1.5	8.324E-5
0.03129	1.497	8.281E-5
0.03133	1.494	8.239E-5
0.03137	1.49	8.196E-5
0.03141	1.487	8.154E-5
0.03145	1.484	8.111E-5
0.0315	1.48	8.069E-5
0.03154	1.477	8.027E-5
0.03158	1.474	7.985E-5
0.03162	1.47	7.942E-5
0.03167	1.467	7.9E-5
0.03171	1.463	7.858E-5
0.03175	1.46	7.816E-5
0.03179	1.456	7.775E-5
0.03184	1.453	7.733E-5
0.03188	1.45	7.691E-5
0.03192	1.446	7.649E-5
0.03197	1.443	7.608E-5
0.03201	1.439	7.566E-5
0.03206	1.435	7.525E-5
0.0321	1.432	7.483E-5
0.03215	1.428	7.442E-5
0.03219	1.425	7.4E-5
0.03223	1.421	7.359E-5
0.03228	1.418	7.318E-5
0.03232	1.414	7.277E-5
0.03237	1.41	7.236E-5
0.03242	1.407	7.195E-5
0.03246	1.403	7.154E-5
0.03251	1.399	7.113E-5
0.03255	1.396	7.072E-5
0.0326	1.392	7.031E-5
0.03265	1.388	6.991E-5
0.03269	1.385	6.95E-5
0.03274	1.381	6.909E-5
0.03279	1.377	6.869E-5
0.03283	1.373	6.829E-5
0.03288	1.37	6.788E-5
0.03293	1.366	6.748E-5
0.03298	1.362	6.708E-5
0.03302	1.358	6.668E-5
0.03307	1.354	6.628E-5
0.03312	1.35	6.588E-5
0.03317	1.347	6.548E-5
0.03322	1.343	6.508E-5
0.03327	1.339	6.468E-5
0.03331	1.335	6.428E-5
0.03336	1.331	6.389E-5
0.03341	1.327	6.349E-5
0.03346	1.323	6.31E-5
0.03351	1.319	6.27E-5
0.03356	1.315	6.231E-5
0.03361	1.311	6.192E-5
0.03366	1.307	6.152E-5
0.03371	1.303	6.113E-5
0.03376	1.299	6.074E-5
0.03382	1.295	6.035E-5
0.03387	1.291	5.996E-5
0.03392	1.287	5.958E-5
0.03397	1.282	5.919E-5
0.03402	1.278	5.88E-5
0.03407	1.274	5.841E-5
0.03413	1.27	5.803E-5
0.03418	1.266	5.765E-5
0.03423	1.261	5.726E-5
0.03428	1.257	5.688E-5
0.03434	1.253	5.65E-5
0.03439	1.249	5.611E-5
0.03444	1.244	5.573E-5
0.0345	1.24	5.535E-5
0.03455	1.236	5.498E-5
0.03461	1.231	5.46E-5
0.03466	1.227	5.422E-5
0.03472	1.223	5.384E-5
0.03477	1.218	5.347E-5
0.03483	1.214	5.309E-5
0.03488	1.209	5.272E-5
0.03494	1.205	5.234E-5
0.03499	1.201	5.197E-5
0.03505	1.196	5.16E-5
0.03511	1.192	5.123E-5
0.03516	1.187	5.086E-5
0.03522	1.182	5.049E-5
0.03528	1.178	5.012E-5
0.03533	1.173	4.975E-5
0.03539	1.169	4.938E-5
0.03545	1.164	4.902E-5
0.03551	1.159	4.865E-5
0.03557	1.155	4.829E-5
0.03562	1.15	4.792E-5
0.03568	1.145	4.756E-5
0.03574	1.141	4.72E-5
0.0358	1.136	4.684E-5
0.03586	1.131	4.648E-5
0.03592	1.126	4.612E-5
0.03598	1.121	4.576E-5
0.03604	1.117	4.54E-5
0.0361	1.112	4.504E-5
0.03616	1.107	4.469E-5
0.03623	1.102	4.433E-5
0.03629	1.097	4.398E-5
0.03635	1.092	4.362E-5
0.03641	1.087	4.327E-5
0.03647	1.082	4.292E-5
0.03654	1.077	4.257E-5
0.0366	1.072	4.222E-5
0.03666	1.067	4.187E-5
0.03673	1.062	4.152E-5
0.03679	1.057	4.117E-5
0.03686	1.052	4.082E-5
0.03692	1.046	4.048E-5
0.03698	1.041	4.013E-5
0.03705	1.036	3.979E-5
0.03712	1.031	3.945E-5
0.03718	1.026	3.91E-5
0.03725	1.02	3.876E-5
0.03731	1.015	3.842E-5
0.03738	1.01	3.808E-5
0.03745	1.004	3.774E-5
0.03751	0.9988	3.74E-5
0.03758	0.9934	3.707E-5
0.03765	0.988	3.673E-5
0.03772	0.9825	3.639E-5
0.03779	0.977	3.606E-5
0.03786	0.9715	3.573E-5
0.03793	0.9659	3.539E-5
0.038	0.9604	3.506E-5
0.03807	0.9548	3.473E-5
0.03814	0.9491	3.44E-5
0.03821	0.9435	3.407E-5
0.03828	0.9378	3.374E-5
0.03835	0.9321	3.341E-5
0.03842	0.9263	3.309E-5
0.03849	0.9206	3.276E-5
0.03857	0.9148	3.243E-5
0.03864	0.9089	3.211E-5
0.03871	0.9031	3.179E-5
0.03879	0.8972	3.146E-5
0.03886	0.8912	3.114E-5
0.03893	0.8853	3.082E-5
0.03901	0.8793	3.05E-5
0.03908	0.8733	3.018E-5
0.03916	0.8672	2.986E-5
0.03924	0.8612	2.955E-5
0.03931	0.8551	2.923E-5
0.03939	0.8489	2.891E-5
0.03947	0.8427	2.86E-5
0.03954	0.8365	2.828E-5
0.03962	0.8303	2.797E-5
0.0397	0.824	2.766E-5
0.03978	0.8177	2.735E-5
0.03986	0.8113	2.704E-5
0.03994	0.805	2.673E-5
0.04002	0.7986	2.642E-5
0.0401	0.7921	2.611E-5
0.04018	0.7856	2.58E-5
0.04026	0.7791	2.549E-5
0.04034	0.7725	2.519E-5
0.04043	0.7659	2.488E-5
0.04051	0.7593	2.458E-5
0.04059	0.7526	2.427E-5
0.04068	0.7459	2.397E-5
0.04076	0.7392	2.367E-5
0.04084	0.7324	2.337E-5
0.04093	0.7256	2.307E-5
0.04102	0.7187	2.277E-5
0.0411	0.7118	2.247E-5
0.04119	0.7049	2.217E-5
0.04128	0.6979	2.187E-5
0.04136	0.6909	2.157E-5
0.04145	0.6838	2.128E-5
0.04154	0.6767	2.098E-5
0.04163	0.6695	2.069E-5
0.04172	0.6623	2.039E-5
0.04181	0.6551	2.01E-5
0.0419	0.6478	1.981E-5
0.04199	0.6405	1.951E-5
0.04209	0.6331	1.922E-5
0.04218	0.6257	1.893E-5
0.04227	0.6182	1.864E-5
0.04237	0.6107	1.835E-5
0.04246	0.6031	1.806E-5
0.04256	0.5955	1.777E-5
0.04265	0.5878	1.749E-5
0.04275	0.5801	1.72E-5
0.04285	0.5724	1.691E-5
0.04294	0.5646	1.663E-5
0.04304	0.5567	1.634E-5
0.04314	0.5488	1.605E-5
0.04324	0.5408	1.577E-5
0.04334	0.5328	1.549E-5
0.04344	0.5248	1.52E-5
0.04354	0.5168	1.492E-5
0.04364	0.5088	1.465E-5
0.04374	0.5008	1.437E-5
0.04384	0.4928	1.41E-5
0.04394	0.4848	1.383E-5
0.04404	0.4768	1.356E-5
0.04414	0.4688	1.329E-5
0.04424	0.4608	1.303E-5
0.04434	0.4528	1.277E-5
0.04444	0.4448	1.251E-5
0.04454	0.4368	1.225E-5
0.04464	0.4288	1.199E-5
0.04474	0.4208	1.174E-5
0.04484	0.4128	1.148E-5
0.04494	0.4048	1.123E-5
0.04504	0.3968	1.098E-5
0.04514	0.3888	1.074E-5
0.04524	0.3808	1.049E-5
0.04534	0.3728	1.024E-5
0.04544	0.3648	1E-5
0.04554	0.3568	9.759E-6
0.04564	0.3488	9.519E-6
0.04574	0.3408	9.28E-6
0.04584	0.3328	9.043E-6
0.04594	0.3248	8.807E-6
0.04604	0.3168	8.573E-6
0.04614	0.3088	8.34E-6
0.04624	0.3008	8.108E-6
0.04634	0.2928	7.877E-6
0.04644	0.2848	7.648E-6
0.04654	0.2768	7.419E-6
0.04664	0.2688	7.192E-6
0.04674	0.2608	6.966E-6
0.04684	0.2528	6.741E-6
0.04694	0.2448	6.518E-6
0.04704	0.2368	6.295E-6
0.04714	0.2288	6.073E-6
0.04724	0.2208	5.852E-6
0.04734	0.2128	5.632E-6
0.04744	0.2048	5.413E-6
0.04754	0.1968	5.195E-6
0.04764	0.1888	4.977E-6
0.04774	0.1808	4.761E-6
0.04784	0.1728	4.545E-6
0.04794	0.1648	4.33E-6
0.04804	0.1568	4.115E-6
0.04814	0.1488	3.901E-6
0.04824	0.1408	3.688E-6
0.04834	0.1328	3.475E-6
0.04844	0.1248	3.263E-6
0.04854	0.1168	3.052E-6
0.04864	0.1088	2.841E-6
0.04874	0.1008	2.63E-6
0.04884	0.09282	2.42E-6
0.04894	0.08482	2.21E-6
0.04904	0.07682	2E-6
0.04914	0.06882	1.791E-6
0.04924	0.06082	1.582E-6
0.04934	0.05282	1.374E-6
0.04944	0.04482	1.165E-6
0.04954	0.03682	9.57E-7
0.04964	0.02882	7.489E-7
0.04974	0.02082	5.41E-7
0.04984	0.01282	3.331E-7
0.04994	0.004822	1.253E-7
0.05	0	1.525E-21
0.05	-1.25E-4	-3.247E-9
0.05	-1.406E-4	-3.653E-9
0.05	-1.719E-4	-4.465E-9
0.05	-1.875E-4	-4.87E-9
0.05	-2.187E-4	-5.682E-9
0.05	-2.812E-4	-7.306E-9
0.05	-3.125E-4	-8.117E-9
0.05	-3.75E-4	-9.741E-9
0.05001	-4.062E-4	-1.055E-8
0.05001	-4.687E-4	-1.218E-8
0.05001	-5.937E-4	-1.542E-8
0.05001	-8.437E-4	-2.192E-8
0.05002	-0.001344	-3.491E-8
0.05003	-0.002344	-6.088E-8
0.05005	-0.004344	-1.128E-7
0.0501	-0.008344	-2.167E-7
0.05015	-0.0124	-3.22E-7
0.0502	-0.01636	-4.249E-7
0.05025	-0.02035	-5.286E-7
0.0503	-0.02429	-6.312E-7
0.05035	-0.02824	-7.338E-7
0.0504	-0.03222	-8.372E-7
0.05045	-0.03622	-9.412E-7
0.0505	-0.04025	-1.046E-6
0.05055	-0.04432	-1.152E-6
0.05061	-0.04843	-1.259E-6
0.05066	-0.05257	-1.367E-6
0.05071	-0.05675	-1.476E-6
0.05076	-0.06097	-1.586E-6
0.05082	-0.06523	-1.697E-6
0.05087	-0.06954	-1.809E-6
0.05092	-0.07389	-1.923E-6
0.05098	-0.0783	-2.038E-6
0.05103	-0.08276	-2.155E-6
0.05109	-0.08727	-2.273E-6
0.05115	-0.09185	-2.393E-6
0.05121	-0.0965	-2.515E-6
0.05127	-0.1012	-2.638E-6
0.05133	-0.106	-2.764E-6
0.05139	-0.1109	-2.893E-6
0.05145	-0.1159	-3.024E-6
0.05151	-0.121	-3.158E-6
0.05158	-0.1262	-3.296E-6
0.05164	-0.1315	-3.437E-6
0.05171	-0.137	-3.582E-6
0.05178	-0.1427	-3.733E-6
0.05186	-0.1487	-3.89E-6
0.05194	-0.1548	-4.055E-6
0.05202	-0.1614	-4.229E-6
0.05211	-0.1684	-4.417E-6
0.0522	-0.1762	-4.624E-6
0.0523	-0.1842	-4.838E-6
0.0524	-0.1922	-5.054E-6
0.0525	-0.2002	-5.269E-6
0.0526	-0.2082	-5.486E-6
0.0527	-0.2158	-5.695E-6
0.05278	-0.2227	-5.88E-6
0.05286	-0.2289	-6.05E-6
0.05293	-0.2347	-6.209E-6
0.053	-0.2402	-6.36E-6
0.05307	-0.2454	-6.505E-6
0.05313	-0.2505	-6.645E-6
0.05319	-0.2555	-6.782E-6
0.05325	-0.2603	-6.916E-6
0.05331	-0.265	-7.047E-6
0.05337	-0.2696	-7.175E-6
0.05343	-0.2742	-7.301E-6
0.05348	-0.2786	-7.425E-6
0.05354	-0.283	-7.547E-6
0.05359	-0.2873	-7.668E-6
0.05364	-0.2915	-7.787E-6
0.0537	-0.2956	-7.904E-6
0.05375	-0.2997	-8.02E-6
0.0538	-0.3038	-8.135E-6
0.05385	-0.3078	-8.248E-6
0.0539	-0.3117	-8.361E-6
0.05395	-0.3156	-8.472E-6
0.05399	-0.3195	-8.583E-6
0.05404	-0.3233	-8.692E-6
0.05409	-0.3271	-8.801E-6
0.05414	-0.3309	-8.909E-6
0.05418	-0.3346	-9.016E-6
0.05423	-0.3383	-9.122E-6
0.05427	-0.3419	-9.227E-6
0.05432	-0.3455	-9.332E-6
0.05436	-0.3491	-9.437E-6
0.05441	-0.3527	-9.54E-6
0.05445	-0.3562	-9.643E-6
0.0545	-0.3597	-9.746E-6
0.05454	-0.3632	-9.848E-6
0.05458	-0.3666	-9.95E-6
0.05463	-0.3701	-1.005E-5
