Pulse Number	Voltage (V)	Measurements (Ù)	Model (Ù)	VTEAM (Ù)
1046	0.7	15591.634766	15710.9118690776	16020.753228698
1047	0.7	16202.535156	15715.6240789106	16023.0793254466
1048	0.7	15899.172852	15720.3081712332	16025.396416049
1049	0.7	15639.530273	15724.964380441	16027.7045639826
1050	0.7	15900.439453	15729.5929381898	16030.0038320804
1051	0.7	16451.101562	15734.1940734356	16032.2942825398
1052	0.7	15731.347656	15738.7680124745	16034.5759769325
1053	0.7	16125.765625	15743.3149789882	16036.8489762101
1054	0.7	16121.666016	15747.8351940784	16039.1133407148
1055	0.7	16260.988281	15752.3288763112	16041.3691301854
1056	0.7	16403.595703	15756.7962417532	16043.6164037655
1057	0.7	16339.941406	15761.2375040079	16045.8552200125
1058	0.7	16172.514648	15765.6528742553	16048.0856369039
1059	0.7	16060.868164	15770.042561287	16050.3077118449
1060	0.7	16155.269531	15774.4067715419	16052.5215016764
1061	0.7	16558.220703	15778.7457091424	16054.727062681
1062	0.7	15889.547852	15783.0595759282	16056.9244505911
1063	0.7	16280.204102	15787.3485714877	16059.1137205964
1064	0.7	16104.625	15791.6128931957	16061.2949273488
1065	0.7	16405.3125	15795.852736241	16063.4681249719
1066	0.7	16446.585938	15800.0682936626	16065.6333670651
1067	0.7	16243.30957	15804.2597563789	16067.7907067114
1068	0.7	16712.695312	15808.4273132173	16069.9401964846
1069	0.7	15937.633789	15812.5711509479	16072.0818884538
1070	0.7	16316.037109	15816.6914543097	16074.2158341913
1071	0.7	16126.121094	15820.7884060408	16076.3420847785
1072	0.7	16315.670898	15824.8621869089	16078.4606908111
1073	0.7	16615.773438	15828.9129757371	16080.5717024058
1074	0.7	15928.832031	15832.9409494324	16082.6751692061
1075	0.7	16466.027344	15836.9462830133	16084.7711403878
1076	0.7	15821.632812	15840.929149634	16086.8596646661
1077	0.7	16158.600586	15844.8897206142	16088.9407902991
1078	0.7	16347.303711	15848.8281654627	16091.0145650946
1079	0.7	16102.55957	15852.7446519029	16093.0810364155
1080	0.7	16424.373047	15856.6393458981	16095.1402511849
1081	0.7	15860.624023	15860.5124116746	16097.192255892
1082	0.7	15677.484375	15864.3640117466	16099.237096597
1083	0.7	15857.682617	15868.1943069414	16101.2748189352
1084	0.7	16260.587891	15872.0034564188	16103.3054681242
1085	0.7	15932.780273	15875.7916176975	16105.329088967
1086	0.7	16418.009766	15879.5589466762	16107.3457258575
1087	0.7	15892.575195	15883.3055976533	16109.3554227866
1088	0.7	15949.186523	15887.0317233532	16111.3582233445
1089	0.7	16069.78418	15890.7374749425	16113.3541707283
1090	0.7	16281.600586	15894.4230020551	16115.3433077441
1091	0.7	16249.109375	15898.0884528108	16117.3256768126
1092	0.7	16311.848633	15901.7339738348	16119.3013199744
1093	0.7	16174.638672	15905.3597102789	16121.2702788935
1094	0.7	15972.520508	15908.9658058404	16123.2325948616
1095	0.7	16113.43457	15912.5524027815	16125.1883088033
1096	0.7	16057.473633	15916.1196419487	16127.1374612791
1097	0.7	16443.599609	15919.6676627912	16129.0800924904
1098	0.7	16477.708984	15923.1966033773	16131.0162422843
1099	0.7	15918.330078	15926.7066004161	16132.9459501557
1100	0.7	16546.673828	15930.1977892706	16134.8692552537
1101	0.7	16608.261719	15933.6703039798	16136.7861963839
1102	0.7	16439.394531	15937.1242772729	16138.6968120122
1103	0.7	15893.417969	15940.5598405859	16140.6011402706
1104	0.7	16534.287109	15943.9771240808	16142.4992189585
1105	0.7	16236.074219	15947.3762566588	16144.3910855483
1106	0.7	16497.785156	15950.7573659779	16146.2767771884
1107	0.7	16422.796875	15954.1205784695	16148.1563307066
1108	0.7	15984.050781	15957.4660193526	16150.029782614
1109	0.7	16442.222656	15960.7938126495	16151.8971691085
1110	0.7	16142.794922	15964.1040812015	16153.7585260783
1111	0.7	16098.705078	15967.3969466815	16155.6138891058
1112	0.7	16481.894531	15970.6725296119	16157.4632934701
1113	0.7	16563.330078	15973.9309493767	16159.306774151
1114	0.7	16178.634766	15977.1723242362	16161.1443658319
1115	0.7	15926.950195	15980.3967713414	16162.9761029033
1116	0.7	16380.662109	15983.6044067466	16164.8020194664
1117	0.7	16231.847656	15986.7953454232	16166.6221493361
1118	0.7	16413.701172	15989.969701275	16168.4365260429
1119	0.7	16468.146484	15993.1275871478	16170.2451828381
1120	0.7	16327.456055	15996.2691148452	16172.0481526952
1121	0.7	16099.734375	15999.3943951407	16173.8454683133
1122	0.7	16220.333984	16002.5035377883	16175.6371621208
1123	0.7	16183.557617	16005.5966515371	16177.4232662775
1124	0.7	16282.286133	16008.6738441417	16179.2038126781
1125	0.7	16147.126953	16011.7352223763	16180.9788329542
1126	0.7	16367.536133	16014.7808920449	16182.7483584776
1127	0.7	15923.955078	16017.8109579922	16184.5124203637
1128	0.7	16240.422852	16020.8255241165	16186.2710494734
1129	0.7	16219.700195	16023.8246933803	16188.024276416
1130	0.7	16156.367188	16026.8085678211	16189.7721315523
1131	0.7	15884.37207	16029.7772485636	16191.5146449963
1132	0.7	15872.177734	16032.7308358293	16193.2518466183
1133	0.7	16135.612305	16035.6694289463	16194.9837660485
1134	0.7	16373.790039	16038.5931263624	16196.7104326773
1135	0.7	16161.540039	16041.5020256518	16198.4318756605
1136	0.7	16033.254883	16044.3962235288	16200.1481239191
1137	0.7	16434.462891	16047.2758158565	16201.8592061431
1138	0.7	15985.242188	16050.1408976545	16203.5651507946
1139	0.7	15711.171875	16052.9915631113	16205.2659861091
1140	0.7	16528.931641	16055.8279055931	16206.9617400978
1141	0.7	16415.523438	16058.6500176531	16208.6524405504
1142	0.7	16122.367188	16061.4579910399	16210.3381150378
1143	0.7	16563.65625	16064.25191671	16212.0187909121
1144	0.7	16259.391602	16067.0318848313	16213.6944953126
1145	0.7	15927.727539	16069.7979847975	16215.3652551643
1146	0.7	16601.050781	16072.5503052334	16217.0310971823
1147	0.7	16315.181641	16075.2889340057	16218.6920478727
1148	0.7	16380.829102	16078.0139582279	16220.3481335369
1149	0.7	16511.90625	16080.7254642747	16221.9993802701
1150	0.7	16215.678711	16083.4235377841	16223.6458139669
1151	0.7	16876.103516	16086.1082636694	16225.2874603214
1152	0.7	16019.618164	16088.779726126	16226.9243448296
1153	0.7	16624.238281	16091.4380086397	16228.5564927912
1154	0.7	16663.808594	16094.0831939944	16230.1839293123
1155	0.7	16626.964844	16096.7153642789	16231.8066793068
1156	0.7	16238.78418	16099.334600897	16233.4247674978
1157	0.7	16679.164062	16101.9409845729	16235.0382184202
1158	0.7	16058.710938	16104.534595359	16236.6470564227
1159	0.7	16151.407227	16107.1155126435	16238.2513056692
1160	0.7	16177.327148	16109.6838151581	16239.8509901403
1161	0.7	16531.205078	16112.2395809834	16241.4461336367
1162	0.7	16629.478516	16114.7828875573	16243.0367597793
1163	0.7	16702.570312	16117.3138116822	16244.6228920115
1164	0.7	16330.168945	16119.832429531	16246.2045536011
1165	0.7	16662.728516	16122.3388166544	16247.7817676418
1166	0.7	16391.476562	16124.8330479865	16249.3545570555
1167	0.7	16658.523438	16127.3151978536	16250.9229445923
1168	0.7	16325.90625	16129.7853399787	16252.4869528342
1169	0.7	16493.369141	16132.2435474884	16254.0466041955
1170	0.7	16153.084961	16134.6898929191	16255.601920925
1171	0.7	16573.917969	16137.1244482245	16257.1529251067
1172	0.7	15974.671875	16139.5472847789	16258.6996386631
1173	0.7	16685.570312	16141.9584733859	16260.2420833553
1174	0.7	16463.988281	16144.3580842832	16261.7802807848
1175	0.7	16489.927734	16146.7461871491	16263.3142523954
1176	0.7	16616.367188	16149.1228511131	16264.8440194617
1177	0.7	16371.508789	16151.488144741	16266.3696031408
1178	0.7	16332.027344	16153.8421360718	16267.8910243994
1179	0.7	16575.570312	16156.1848926024	16269.4083040641
1180	0.7	16250.677734	16158.5164812982	16270.9214628113
1181	0.7	16559.671875	16160.836968599	16272.4305211679
1182	0.7	16084.320312	16163.146420424	16273.9354995133
1183	0.7	16396.71875	16165.4449021768	16275.4364180809
1184	0.7	16669.099609	16167.732478752	16276.9332969582
1185	0.7	16407.378906	16170.0092145392	16278.4261560895
1186	0.7	16071.889648	16172.2751734283	16279.9150152769
1187	0.7	16425.845703	16174.5304188147	16281.3998941814
1188	0.7	16423.195312	16176.7750136049	16282.8808123239
1189	0.7	16010.611328	16179.0090202194	16284.3577890879
1190	0.7	16713.513672	16181.2325005997	16285.8308437192
1191	0.7	16884.228516	16183.4455162122	16287.2999953281
1192	0.7	16621.207031	16185.6481280534	16288.7652628898
1193	0.7	16416.685547	16187.8403966541	16290.2266652467
1194	0.7	16455.642578	16190.0223820834	16291.6842211092
1195	0.7	16586.884766	16192.1941439565	16293.1379490554
1196	0.7	16443.097656	16194.3557414338	16294.5878675358
1197	0.7	16330.178711	16196.5072332305	16296.0339948706
1198	0.7	16673.203125	16198.648677618	16297.4763492534
1199	0.7	16480.544922	16200.7801324302	16298.9149487509
1200	0.7	16779.791016	16202.9016550643	16300.3498113064
1201	0.7	16387.660156	16205.0133024903	16301.780954737
1202	0.7	16781.652344	16207.1151312504	16303.2083967388
1203	0.7	16163.96582	16209.2071974656	16304.6321548854
1204	0.7	16704.193359	16211.2895568394	16306.0522466298
1205	0.7	16476.970703	16213.3622646616	16307.4686893056
1206	0.7	16226.643555	16215.4253758119	16308.8815001283
1207	0.7	16512.054688	16217.4789447656	16310.2906961949
1208	0.7	16256.770508	16219.5230255962	16311.6962944864
1209	0.7	16509.126953	16221.5576719775	16313.0983118695
1210	0.7	16602.001953	16223.5829371909	16314.4967650952
1211	0.7	16641.957031	16225.5988741275	16315.8916708014
1212	0.7	16223.02832	16227.6055352908	16317.2830455145
1213	0.7	16887.869141	16229.602972801	16318.6709056495
1214	0.7	16534.951172	16231.5912384011	16320.0552675097
1215	0.7	16864.951172	16233.5703834562	16321.4361472905
1216	0.7	16624.990234	16235.5404589595	16322.8135610787
1217	0.7	16545.708984	16237.5015155372	16324.1875248525
1218	0.7	16893.035156	16239.4536034484	16325.5580544847
1219	0.7	16660.554688	16241.3967725904	16326.9251657426
1220	0.7	16696.789062	16243.3310725032	16328.2888742878
1221	0.7	16594.904297	16245.2565523717	16329.6491956784
1222	0.7	15855.076172	16247.1732610274	16331.0061453705
1223	0.7	16412.296875	16249.0812469546	16332.3597387173
1224	0.7	16338.845703	16250.9805582926	16333.7099909705
1225	0.7	16366.507812	16252.8712428373	16335.0569172828
1226	0.7	16407.853516	16254.7533480462	16336.4005327068
1227	0.7	16475.337891	16256.6269210409	16337.7408521966
1228	0.7	16037.849609	16258.4920086101	16339.0778906086
1229	0.7	16336.823242	16260.3486572123	16340.4116627029
1230	0.7	16057.895508	16262.196912981	16341.742183142
1231	0.7	16050.344727	16264.0368217234	16343.0694664951
1232	0.7	16180.101562	16265.8684289278	16344.3935272357
1233	0.7	16007.101562	16267.6917797639	16345.714379744
1234	0.7	15989.328125	16269.5069190869	16347.0320383069
1235	0.7	16096.302734	16271.3138914381	16348.3465171207
1236	0.7	16042.953125	16273.1127410515	16349.6578302886
1237	0.7	16139.961914	16274.9035118531	16350.9659918246
1238	0.7	16088.824219	16276.6862474653	16352.2710156524
1239	0.7	16200.762695	16278.4609912094	16353.5729156069
1240	0.7	16634.34375	16280.2277861083	16354.8717054346
1241	0.7	16527.082031	16281.9866748883	16356.167398795
1242	0.7	17024.783203	16283.7376999838	16357.4600092598
1243	0.7	16651.820312	16285.4809035385	16358.7495503147
1244	0.7	16762.154297	16287.2163274065	16360.0360353615
1245	0.7	16588.162109	16288.9440131579	16361.3194777157
1246	0.7	16371.818359	16290.6640020798	16362.5998906091
1247	0.7	16260.141602	16292.3763351779	16363.877287191
1248	0.7	16607.193359	16294.0810531798	16365.1516805281
1249	0.7	16792.933594	16295.7781965388	16366.423083604
1250	0.7	16210.861328	16297.4678054338	16367.6915093221
1251	0.7	16677.914062	16299.1499197726	16368.9569705055
1252	0.7	16330.28418	16300.8245791962	16370.219479896
1253	0.7	16036.867188	16302.4918230777	16371.4790501573
1254	0.7	16368.791016	16304.1516905267	16372.7356938746
1255	0.7	16574.150391	16305.8042203919	16373.9894235543
1256	0.7	16421.355469	16307.4494512623	16375.2402516257
1257	0.7	16285.032227	16309.0874214697	16376.4881904415
1258	0.7	16774.140625	16310.7181690911	16377.7332522783
1259	0.7	16849.435547	16312.3417319514	16378.9754493366
1260	0.7	16815.541016	16313.9581476236	16380.2147937432
1261	0.7	16295.324219	16315.567453433	16381.4512975497
1262	0.7	16742.173828	16317.1696864586	16382.6849727343
1263	0.7	16648.701172	16318.7648835351	16383.9158312022
1264	0.7	16287.639648	16320.3530812545	16385.1438847861
1265	0.7	16858.150391	16321.9343159702	16386.3691452458
1266	0.7	16819.867188	16323.5086237956	16387.5916242713
1267	0.7	16753.152344	16325.0760406094	16388.8113334806
1268	0.7	16598.216797	16326.6366020558	16390.0282844217
1269	0.7	16856.263672	16328.1903435471	16391.2424885726
1270	0.7	16215.93457	16329.7373002641	16392.4539573434
1271	0.7	16827.671875	16331.2775071614	16393.6627020739
1272	0.7	16617.882812	16332.8109989653	16394.868734037
1273	0.7	16191.925781	16334.3378101786	16396.0720644378
1274	0.7	16609.097656	16335.8579750811	16397.2727044142
1275	0.7	16295.874023	16337.3715277318	16398.4706650379
1276	0.7	16620.125	16338.8785019705	16399.6659573147
1277	0.7	16229.664062	16340.3789314205	16400.8585921844
1278	0.7	16539.197266	16341.8728494897	16402.0485805217
1279	0.7	16827.628906	16343.360289371	16403.2359331381
1280	0.7	16144.166992	16344.841284047	16404.42066078
1281	0.7	16114.724609	16346.3158662898	16405.6027741304
1282	0.7	16516.136719	16347.7840686625	16406.7822838099
1283	0.7	16075.538086	16349.2459235211	16407.959200377
1284	0.7	16083.044922	16350.701463018	16409.1335343266
1285	0.7	16526.208984	16352.1507191011	16410.3052960936
1286	0.7	16354.467773	16353.5937235162	16411.4744960516
1287	0.7	16459.011719	16355.0305078105	16412.6411445126
1288	0.7	16512.669922	16356.4611033312	16413.8052517297
1289	0.7	16597.388672	16357.8855412287	16414.966827896
1290	0.7	16705.654297	16359.3038524587	16416.1258831451
1291	0.7	16598.859375	16360.7160677831	16417.2824275519
1292	0.7	16875.080078	16362.1222177711	16418.436471133
1293	0.7	16365.527344	16363.5223328015	16419.5880238473
1294	0.7	16385.933594	16364.9164430641	16420.7370955957
1295	0.7	16508.755859	16366.3045785604	16421.883696223
1296	0.7	16719.396484	16367.6867691061	16423.0278355169
1297	0.7	16873.771484	16369.0630443319	16424.169523209
1298	0.7	16865.410156	16370.4334336855	16425.3087689753
1299	0.7	16843.507812	16371.7979664323	16426.4455824365
1300	0.7	16470.099609	16373.1566716584	16427.5799731578
1301	0.7	16710.525391	16374.5095782696	16428.711950651
1302	0.7	16170.572266	16375.8567149951	16429.8415243728
1303	0.7	16602.417969	16377.1981103874	16430.9687037267
1304	0.7	16534.871094	16378.5337928244	16432.0934980627
1305	0.7	16548.320312	16379.8637905105	16433.215916678
1306	0.7	16547.951172	16381.1881314784	16434.3359688171
1307	0.7	16400.507812	16382.5068435892	16435.453663673
1308	0.7	16299.552734	16383.8199545348	16436.5690103864
1309	0.7	16425.710938	16385.1274918392	16437.6820180469
1310	0.7	16533.9375	16386.4294828595	16438.7926956931
1311	0.7	16805.345703	16387.7259547867	16439.9010523132
1312	0.7	16360.246094	16389.0169346485	16441.0070968447
1313	0.7	16422.916016	16390.3024493095	16442.1108381751
1314	0.7	16759.783203	16391.5825254712	16443.2122851434
1315	0.7	16539.369141	16392.8571896759	16444.3114465384
1316	0.7	16820.355469	16394.1264683065	16445.4083311003
1317	0.7	16725.179688	16395.390387587	16446.5029475215
1318	0.7	16225.40625	16396.6489735847	16447.5953044461
1319	0.7	16760.591797	16397.9022522119	16448.6854104698
1320	0.7	17113.878906	16399.1502492257	16449.7732741416
1321	0.7	16670.826172	16400.3929902294	16450.8589039636
1322	0.7	16679.398438	16401.6305006756	16451.9423083903
1323	0.7	16737.308594	16402.8628058644	16453.0234958307
1324	0.7	16786.509766	16404.0899309462	16454.1024746477
1325	0.7	16238.166992	16405.311900923	16455.1792531579
1326	0.7	16547.193359	16406.5287406492	16456.253839633
1327	0.7	16840.341797	16407.7404748321	16457.3262422993
1328	0.7	16881.681641	16408.9471280338	16458.3964693386
1329	0.7	16308.211914	16410.1487246724	16459.464528888
1330	0.7	16734.755859	16411.3452890216	16460.5304290409
1331	0.7	16667.785156	16412.5368452136	16461.5941778468
1332	0.7	16957.386719	16413.7234172389	16462.6557833117
1333	0.7	16246.894531	16414.9050289482	16463.7152533982
1334	0.7	16493.894531	16416.0817040526	16464.7725960267
1335	0.7	16864.873047	16417.2534661259	16465.8278190737
1336	0.7	16338.55957	16418.4203386036	16466.880930375
1337	0.7	16466.251953	16419.5823447862	16467.9319377234
1338	0.7	16808.732422	16420.7395078384	16468.9808488701
1339	0.7	16891.380859	16421.8918507911	16470.0276715252
1340	0.7	16400.496094	16423.039396542	16471.0724133576
1341	0.7	16984.044922	16424.1821678568	16472.115081995
1342	0.7	16696.248047	16425.3201873694	16473.1556850254
1343	0.7	16883.839844	16426.4534775838	16474.1942299959
1344	0.7	16412.777344	16427.5820608745	16475.2307244139
1345	0.7	16965.785156	16428.7059594879	16476.265175747
1346	0.7	16276.901367	16429.8251955424	16477.2975914238
1347	0.7	17067.205078	16430.9397910305	16478.327978833
1348	0.7	17162.742188	16432.0497678192	16479.3563453244
1349	0.7	16777.759766	16433.1551476496	16480.3826982103
1350	0.7	16893.339844	16434.2559521402	16481.4070447635
1351	0.7	16376.146484	16435.3522027862	16482.4293922189
1352	0.7	16399.378906	16436.44392096	16483.4497477743
1353	0.7	16550.496094	16437.5311279138	16484.4681185893
1354	0.7	16442.669922	16438.6138447792	16485.4845117859
1355	0.7	16586.134766	16439.6920925678	16486.4989344498
1356	0.7	16794.101562	16440.7658921727	16487.51139363
1357	0.7	16532.070312	16441.83526437	16488.5218963377
1358	0.7	16570.1875	16442.9002298178	16489.5304495492
1359	0.7	16477.761719	16443.9608090581	16490.5370602042
1360	0.7	16571.919922	16445.0170225185	16491.5417352064
1361	0.7	17286.304688	16446.0688905112	16492.544481424
1362	0.7	16338.230469	16447.1164332352	16493.5453056899
1363	0.7	16896.605469	16448.1596707763	16494.5442148021
1364	0.7	16591.4375	16449.1986231086	16495.5412155231
1365	0.7	16692.318359	16450.2333100938	16496.5363145819
1366	0.7	16712.466797	16451.2637514844	16497.5295186718
1367	0.7	16246.875	16452.2899669221	16498.520834453
1368	0.7	16875.521484	16453.3119759399	16499.5102685513
1369	0.7	16923.193359	16454.3297979622	16500.4978275591
1370	0.7	16758.341797	16455.3434523067	16501.4835180345
1371	0.7	16588.998047	16456.3529581833	16502.4673465034
1372	0.7	16608.191406	16457.3583346965	16503.4493194579
1373	0.7	16298.449219	16458.3596008453	16504.4294433575
1374	0.7	16791.753906	16459.3567755241	16505.4077246291
1375	0.7	16525.384766	16460.3498775235	16506.3841696671
1376	0.7	16721.173828	16461.3389255311	16507.3587848337
1377	0.7	16666.482422	16462.3239381314	16508.3315764594
1378	0.7	16243.178711	16463.3049338075	16509.3025508429
1379	0.7	16707.796875	16464.2819309415	16510.2717142513
1380	0.7	16234.888672	16465.2549478151	16511.2390729201
1381	0.7	16845.814453	16466.2240026098	16512.2046330543
1382	0.7	16287.886719	16467.1891134089	16513.1684008273
1383	0.7	16802.185547	16468.1502981972	16514.1303823815
1384	0.7	16756.728516	16469.1075748611	16515.0905838299
1385	0.7	16992.185547	16470.0609611907	16516.0490112543
1386	0.7	16788.738281	16471.0104748797	16517.0056707063
1387	0.7	16901.111328	16471.9561335253	16517.9605682083
1388	0.7	16345.691406	16472.8979546304	16518.9137097523
1389	0.7	16430.033203	16473.8359556035	16519.8651013007
1390	0.7	16655.425781	16474.7701537588	16520.8147487868
1391	0.7	16676.279297	16475.7005663171	16521.7626581153
1392	0.7	16402.099609	16476.6272104076	16522.7088351604
1393	0.7	16435.726562	16477.5501030668	16523.6532857689
1394	0.7	16908.115234	16478.4692612397	16524.5960157587
1395	0.7	16534.046875	16479.3847017812	16525.5370309188
1396	0.7	16285.724609	16480.2964414558	16526.47633701
1397	0.7	16815.257812	16481.2044969385	16527.4139397653
1398	0.7	16388.328125	16482.1088848151	16528.3498448898
1399	0.7	17027.070312	16483.0096215838	16529.2840580603
1400	0.7	16831.03125	16483.9067236537	16530.2165849273
1401	0.7	16301.058594	16484.8002073482	16531.1474311125
1402	0.7	16951.361328	16485.6900889031	16532.0766022115
1403	0.7	16427.441406	16486.5763844682	16533.0041037923
1404	0.7	16619.384766	16487.459110108	16533.9299413966
1405	0.7	16738.599609	16488.3382818024	16534.8541205384
1406	0.7	16724.400391	16489.2139154463	16535.7766467064
1407	0.7	16749.695312	16490.0860268512	16536.6975253621
1408	0.7	16589.091797	16490.9546317452	16537.6167619411
1409	0.7	17047.927734	16491.8197457736	16538.5343618529
1410	0.7	16387.289062	16492.6813844998	16539.4503304812
1411	0.7	16770.384766	16493.5395634052	16540.3646731838
1412	0.7	16190.273438	16494.3942978902	16541.2773952935
1413	0.7	16865.416016	16495.245603274	16542.1885021176
1414	0.7	16663.15625	16496.0934947968	16543.0979989375
1415	0.7	16628.976562	16496.9379876184	16544.0058910102
1416	0.7	16606.472656	16497.7790968194	16544.912183568
1417	0.7	16761.810547	16498.6168374026	16545.8168818179
1418	0.7	16824.248047	16499.4512242925	16546.719990942
1419	0.7	16784.025391	16500.2822723353	16547.6215160991
1420	0.7	16584.947266	16501.109996301	16548.5214624227
1421	0.7	16628.582031	16501.9344108829	16549.4198350223
1422	0.7	16545.523438	16502.7555306975	16550.3166389841
1423	0.7	16499.300781	16503.5733702865	16551.2118793698
1424	0.7	16653.238281	16504.3879441165	16552.1055612171
1425	0.7	16759.722656	16505.1992665788	16552.997689541
1426	0.7	16327.036133	16506.0073519906	16553.8882693328
1427	0.7	16821.486328	16506.8122145962	16554.7773055601
1428	0.7	17048.892578	16507.6138685657	16555.6648031678
1429	0.7	16482.396484	16508.4123279968	16556.5507670779
1430	0.7	16355.796875	16509.207606915	16557.4352021892
1431	0.7	16861.90625	16509.9997192739	16558.318113378
1432	0.7	16539.925781	16510.7886789555	16559.1995054978
1433	0.7	16412.509766	16511.5744997711	16560.0793833799
1434	0.7	16425.394531	16512.3571954613	16560.957751833
1435	0.7	16661.894531	16513.1367796964	16561.8346156444
1436	0.7	16385.199219	16513.9132660776	16562.7099795782
1437	0.7	16582.048828	16514.6866681362	16563.5838483777
1438	0.7	16571.164062	16515.4569993353	16564.4562267638
1439	0.7	16506.050781	16516.224273069	16565.3271194363
1440	0.7	16144.75	16516.9885026644	16566.1965310726
1441	0.7	16536.537109	16517.7497013801	16567.0644663297
1442	0.7	16482.542969	16518.5078824082	16567.9309298427
1443	0.7	16437.4375	16519.2630588741	16568.7959262258
1444	0.7	16971.128906	16520.0152438366	16569.6594600721
1445	0.7	16332.421875	16520.764450289	16570.521535954
1446	0.7	16331.442383	16521.510691159	16571.3821584228
1447	0.7	16667.042969	16522.2539793092	16572.2413320097
1448	0.7	16802.529297	16522.9943275372	16573.0990612254
1449	0.7	16470.488281	16523.7317485771	16573.9553505594
1450	0.7	16613.041016	16524.4662550986	16574.8102044817
1451	0.7	16481.173828	16525.1978597077	16575.6636274423
1452	0.7	16708.560547	16525.9265749479	16576.5156238706
1453	0.7	16379.273438	16526.6524132999	16577.366198176
1454	0.7	16381.764648	16527.3753871814	16578.215354749
1455	0.7	16341.668945	16528.0955089489	16579.0630979596
1456	0.7	16169.805664	16528.8127908974	16579.9094321582
1457	0.7	16473.849609	16529.5272452597	16580.7543616767
1458	0.7	16397.914062	16530.2388842088	16581.5978908267
1459	0.7	16491.316406	16530.9477198569	16582.4400239007
1460	0.7	16339.757812	16531.653764256	16583.2807651725
1461	0.7	16487.417969	16532.3570293981	16584.1201188971
1462	0.7	16750.371094	16533.0575272164	16584.9580893097
1463	0.7	16365.759766	16533.7552695848	16585.7946806275
1464	0.7	16400.453125	16534.4502683182	16586.6298970492
1465	0.7	16083.225586	16535.1425351737	16587.4637427541
1466	0.7	16502.650391	16535.8320818502	16588.2962219037
1467	0.7	16183.75293	16536.518919989	16589.1273386409
1468	0.7	16118.589844	16537.2030611742	16589.9570970904
1469	0.7	16350.966797	16537.8845169328	16590.7855013585
1470	0.7	16391.568359	16538.5632987351	16591.6125555345
1471	0.7	16781.796875	16539.2394179956	16592.4382636884
1472	0.7	16689.541016	16539.9128860723	16593.2626298733
1473	0.7	16490.791016	16540.5837142678	16594.0856581243
1474	0.7	16763.716797	16541.2519138294	16594.9073524592
1475	0.7	16086.404297	16541.9174959497	16595.7277168775
1476	0.7	16513.392578	16542.5804717663	16596.5467553622
1477	0.7	16335.837891	16543.2408523627	16597.3644718784
1478	0.7	16256.645508	16543.8986487684	16598.1808703741
1479	0.7	16565.519531	16544.5538719593	16598.9959547801
1480	0.7	16597.5	16545.2065328579	16599.8097290105
1481	0.7	16521.8125	16545.8566423336	16600.6221969619
1482	0.7	16634.851562	16546.504211203	16601.4333625146
1483	0.7	16186.087891	16547.1492502302	16602.2432295324
1484	0.7	16490.46875	16547.7917701276	16603.0518018615
1485	0.7	16307.459961	16548.4317815555	16603.8590833324
1486	0.7	15885.921875	16549.0692951223	16604.665077759
1487	0.7	16705.517578	16549.704321386	16605.4697889386
1488	0.7	16431.941406	16550.3368708533	16606.2732206519
1489	0.7	16589.833984	16550.9669539798	16607.0753766644
1490	0.7	16827.376953	16551.5945811716	16607.8762607248
1491	0.7	16463.488281	16552.2197627845	16608.6758765656
1492	0.7	16587.273438	16552.8425091239	16609.4742279043
1493	0.7	16561.953125	16553.4628304466	16610.2713184417
1494	0.7	16580.777344	16554.08073696	16611.067151863
1495	0.7	16429.794922	16554.6962388222	16611.8617318383
1496	0.7	16552.523438	16555.3093461429	16612.6550620219
1497	0.7	16653.638672	16555.9200689837	16613.4471460521
1498	0.7	16606.390625	16556.5284173581	16614.2379875524
1499	0.7	16500.076172	16557.1344012311	16615.0275901311
1500	0.7	16881.458984	16557.7380305212	16615.8159573809
1501	-0.7	15596.507812	16558.339315099	16616.6030928794
1502	-0.7	15902.632812	16421.2457504106	16568.7669748878
1503	-0.7	15751.782227	16303.3602672951	16519.3521365222
1504	-0.7	15538.342773	16199.9793416408	16470.8766345218
1505	-0.7	15709.049805	16107.9406024902	16423.3187756536
1506	-0.7	15609.604492	16025.0152015319	16376.6572621461
1507	-0.7	15476.388672	15949.5730077696	16330.8711987402
1508	-0.7	15762.960938	15880.3856492131	16285.9400986765
1509	-0.7	15446.297852	15816.5044179148	16241.8438878743
1510	-0.7	15727.915039	15757.1813511605	16198.5629080117
1511	-0.7	15577.171875	15701.8162916379	16156.0779178345
1512	-0.7	15995.706055	15649.9203265226	16114.370094398
1513	-0.7	15587.119141	15601.0898914943	16073.4210305559
1514	-0.7	15354.198242	15554.9879898161	16033.212736184
1515	-0.7	15748.520508	15511.3303097128	15993.7276338707
1516	-0.7	15573.875977	15469.8747843016	15954.9485564873
1517	-0.7	15717.803711	15430.4136148726	15916.8587432007
1518	-0.7	15754.044922	15392.7670928301	15879.441835097
1519	-0.7	15161.713867	15356.7787540332	15842.681870231
1520	-0.7	15070.575195	15322.311535016	15806.5632782404
1521	-0.7	15539.271484	15289.2446923483	15771.0708744042
1522	-0.7	15213.258789	15257.4713100621	15736.1898535477
1523	-0.7	14929.05957	15226.8962658952	15701.9057836769
1524	-0.7	15191.202148	15197.4345576623	15668.2045990332
1525	-0.7	15203.825195	15169.009916848	15635.0725932789
1526	-0.7	14905.072266	15141.5536516556	15602.496412474
1527	-0.7	15016.810547	15115.0036753899	15570.4630477768
1528	-0.7	14911.962891	15089.3037302124	15538.9598280293
