Pulse Number	Voltage (V)	Measurements (Ù)
1115	0.3	12162.469727
1116	0.3	12162.469727
1117	0.3	12162.469727
1118	0.3	12162.469727
1119	0.3	12162.469727
1120	0.3	12162.469727
1121	0.3	12162.469727
1122	0.3	12162.469727
1123	0.3	12162.469727
1124	0.3	12162.469727
1125	0	12162.469727
1126	0.3	12162.469727
1127	0.3	12162.469727
1128	0.3	12162.469727
1129	0.3	12162.469727
1130	0.3	12162.469727
1131	0.3	12162.469727
1132	0.3	12162.469727
1133	0.3	12162.469727
1134	0.3	12162.469727
1135	0.3	12162.469727
1136	0	12211.9375
1137	0	12664.735352
1138	0	12543.599609
1139	0	12484.088867
1140	0	12240.950195
1141	0.4	12240.950195
1142	0.4	12240.950195
1143	0.4	12240.950195
1144	0.4	12240.950195
1145	0.4	12240.950195
1146	0.4	12240.950195
1147	0.4	12240.950195
1148	0.4	12240.950195
1149	0.4	12240.950195
1150	0.4	12240.950195
1151	0	12240.950195
1152	0.4	12240.950195
1153	0.4	12240.950195
1154	0.4	12240.950195
1155	0.4	12240.950195
1156	0.4	12240.950195
1157	0.4	12240.950195
1158	0.4	12240.950195
1159	0.4	12240.950195
1160	0.4	12240.950195
1161	0.4	12240.950195
1162	0	12240.950195
1163	0.4	12240.950195
1164	0.4	12240.950195
1165	0.4	12240.950195
1166	0.4	12240.950195
1167	0.4	12240.950195
1168	0.4	12240.950195
1169	0.4	12240.950195
1170	0.4	12240.950195
1171	0.4	12240.950195
1172	0.4	12240.950195
1173	0	12240.950195
1174	0.4	12240.950195
1175	0.4	12240.950195
1176	0.4	12240.950195
1177	0.4	12240.950195
1178	0.4	12240.950195
1179	0.4	12240.950195
1180	0.4	12240.950195
1181	0.4	12240.950195
1182	0.4	12240.950195
1183	0.4	12240.950195
1184	0	12240.950195
1185	0.4	12240.950195
1186	0.4	12240.950195
1187	0.4	12240.950195
1188	0.4	12240.950195
1189	0.4	12240.950195
1190	0.4	12240.950195
1191	0.4	12240.950195
1192	0.4	12240.950195
1193	0.4	12240.950195
1194	0.4	12240.950195
1195	0	12240.950195
1196	0.4	12240.950195
1197	0.4	12240.950195
1198	0.4	12240.950195
1199	0.4	12240.950195
1200	0.4	12240.950195
1201	0.4	12240.950195
1202	0.4	12240.950195
1203	0.4	12240.950195
1204	0.4	12240.950195
1205	0.4	12240.950195
1206	0	12240.950195
1207	0.4	12240.950195
1208	0.4	12240.950195
1209	0.4	12240.950195
1210	0.4	12240.950195
1211	0.4	12240.950195
1212	0.4	12240.950195
1213	0.4	12240.950195
1214	0.4	12240.950195
1215	0.4	12240.950195
1216	0.4	12240.950195
1217	0	12240.950195
1218	0.4	12240.950195
1219	0.4	12240.950195
1220	0.4	12240.950195
1221	0.4	12240.950195
1222	0.4	12240.950195
1223	0.4	12240.950195
1224	0.4	12240.950195
1225	0.4	12240.950195
1226	0.4	12240.950195
1227	0.4	12240.950195
1228	0	12240.950195
1229	0.4	12240.950195
1230	0.4	12240.950195
1231	0.4	12240.950195
1232	0.4	12240.950195
1233	0.4	12240.950195
1234	0.4	12240.950195
1235	0.4	12240.950195
1236	0.4	12240.950195
1237	0.4	12240.950195
1238	0.4	12240.950195
1239	0	12240.950195
1240	0.4	12240.950195
1241	0.4	12240.950195
1242	0.4	12240.950195
1243	0.4	12240.950195
1244	0.4	12240.950195
1245	0.4	12240.950195
1246	0.4	12240.950195
1247	0.4	12240.950195
1248	0.4	12240.950195
1249	0.4	12240.950195
1250	0	12240.950195
1251	0.4	12240.950195
1252	0.4	12240.950195
1253	0.4	12240.950195
1254	0.4	12240.950195
1255	0.4	12240.950195
1256	0.4	12240.950195
1257	0.4	12240.950195
1258	0.4	12240.950195
1259	0.4	12240.950195
1260	0.4	12240.950195
1261	0	12440.75
1262	0	12363.734375
1263	0	12551.662109
1264	0	12213.493164
1265	0	12597.366211
1266	0.5	12597.366211
1267	0.5	12597.366211
1268	0.5	12597.366211
1269	0.5	12597.366211
1270	0.5	12597.366211
1271	0.5	12597.366211
1272	0.5	12597.366211
1273	0.5	12597.366211
1274	0.5	12597.366211
1275	0.5	12597.366211
1276	0	12597.366211
1277	0.5	12597.366211
1278	0.5	12597.366211
1279	0.5	12597.366211
1280	0.5	12597.366211
1281	0.5	12597.366211
1282	0.5	12597.366211
1283	0.5	12597.366211
1284	0.5	12597.366211
1285	0.5	12597.366211
1286	0.5	12597.366211
1287	0	12597.366211
1288	0.5	12597.366211
1289	0.5	12597.366211
1290	0.5	12597.366211
1291	0.5	12597.366211
1292	0.5	12597.366211
1293	0.5	12597.366211
1294	0.5	12597.366211
1295	0.5	12597.366211
1296	0.5	12597.366211
1297	0.5	12597.366211
1298	0	12597.366211
1299	0.5	12597.366211
1300	0.5	12597.366211
1301	0.5	12597.366211
1302	0.5	12597.366211
1303	0.5	12597.366211
1304	0.5	12597.366211
1305	0.5	12597.366211
1306	0.5	12597.366211
1307	0.5	12597.366211
1308	0.5	12597.366211
1309	0	12597.366211
1310	0.5	12597.366211
1311	0.5	12597.366211
1312	0.5	12597.366211
1313	0.5	12597.366211
1314	0.5	12597.366211
1315	0.5	12597.366211
1316	0.5	12597.366211
1317	0.5	12597.366211
1318	0.5	12597.366211
1319	0.5	12597.366211
1320	0	12597.366211
1321	0.5	12597.366211
1322	0.5	12597.366211
1323	0.5	12597.366211
1324	0.5	12597.366211
1325	0.5	12597.366211
1326	0.5	12597.366211
1327	0.5	12597.366211
1328	0.5	12597.366211
1329	0.5	12597.366211
1330	0.5	12597.366211
1331	0	12597.366211
1332	0.5	12597.366211
1333	0.5	12597.366211
1334	0.5	12597.366211
1335	0.5	12597.366211
1336	0.5	12597.366211
1337	0.5	12597.366211
1338	0.5	12597.366211
1339	0.5	12597.366211
1340	0.5	12597.366211
1341	0.5	12597.366211
1342	0	12597.366211
1343	0.5	12597.366211
1344	0.5	12597.366211
1345	0.5	12597.366211
1346	0.5	12597.366211
1347	0.5	12597.366211
1348	0.5	12597.366211
1349	0.5	12597.366211
1350	0.5	12597.366211
1351	0.5	12597.366211
1352	0.5	12597.366211
1353	0	12597.366211
1354	0.5	12597.366211
1355	0.5	12597.366211
1356	0.5	12597.366211
1357	0.5	12597.366211
1358	0.5	12597.366211
1359	0.5	12597.366211
1360	0.5	12597.366211
1361	0.5	12597.366211
1362	0.5	12597.366211
1363	0.5	12597.366211
1364	0	12597.366211
1365	0.5	12597.366211
1366	0.5	12597.366211
1367	0.5	12597.366211
1368	0.5	12597.366211
1369	0.5	12597.366211
1370	0.5	12597.366211
1371	0.5	12597.366211
1372	0.5	12597.366211
1373	0.5	12597.366211
1374	0.5	12597.366211
1375	0	12597.366211
1376	0.5	12597.366211
1377	0.5	12597.366211
1378	0.5	12597.366211
1379	0.5	12597.366211
1380	0.5	12597.366211
1381	0.5	12597.366211
1382	0.5	12597.366211
1383	0.5	12597.366211
1384	0.5	12597.366211
1385	0.5	12597.366211
1386	0	12251.771484
1387	0	12488.756836
1388	0	12512.662109
1389	0	12596.581055
1390	0	12456.727539
1391	0.6	12456.727539
1392	0.6	12456.727539
1393	0.6	12456.727539
1394	0.6	12456.727539
1395	0.6	12456.727539
1396	0.6	12456.727539
1397	0.6	12456.727539
1398	0.6	12456.727539
1399	0.6	12456.727539
1400	0.6	12456.727539
1401	0	12456.727539
1402	0.6	12456.727539
1403	0.6	12456.727539
1404	0.6	12456.727539
1405	0.6	12456.727539
1406	0.6	12456.727539
1407	0.6	12456.727539
1408	0.6	12456.727539
1409	0.6	12456.727539
1410	0.6	12456.727539
1411	0.6	12456.727539
1412	0	12456.727539
1413	0.6	12456.727539
1414	0.6	12456.727539
1415	0.6	12456.727539
1416	0.6	12456.727539
1417	0.6	12456.727539
1418	0.6	12456.727539
1419	0.6	12456.727539
1420	0.6	12456.727539
1421	0.6	12456.727539
1422	0.6	12456.727539
1423	0	12456.727539
1424	0.6	12456.727539
1425	0.6	12456.727539
1426	0.6	12456.727539
1427	0.6	12456.727539
1428	0.6	12456.727539
1429	0.6	12456.727539
1430	0.6	12456.727539
1431	0.6	12456.727539
1432	0.6	12456.727539
1433	0.6	12456.727539
1434	0	12456.727539
1435	0.6	12456.727539
1436	0.6	12456.727539
1437	0.6	12456.727539
1438	0.6	12456.727539
1439	0.6	12456.727539
1440	0.6	12456.727539
1441	0.6	12456.727539
1442	0.6	12456.727539
1443	0.6	12456.727539
1444	0.6	12456.727539
1445	0	12456.727539
1446	0.6	12456.727539
1447	0.6	12456.727539
1448	0.6	12456.727539
1449	0.6	12456.727539
1450	0.6	12456.727539
1451	0.6	12456.727539
1452	0.6	12456.727539
1453	0.6	12456.727539
1454	0.6	12456.727539
1455	0.6	12456.727539
1456	0	12456.727539
1457	0.6	12456.727539
1458	0.6	12456.727539
1459	0.6	12456.727539
1460	0.6	12456.727539
1461	0.6	12456.727539
1462	0.6	12456.727539
1463	0.6	12456.727539
1464	0.6	12456.727539
1465	0.6	12456.727539
1466	0.6	12456.727539
1467	0	12456.727539
1468	0.6	12456.727539
1469	0.6	12456.727539
1470	0.6	12456.727539
1471	0.6	12456.727539
1472	0.6	12456.727539
1473	0.6	12456.727539
1474	0.6	12456.727539
1475	0.6	12456.727539
1476	0.6	12456.727539
1477	0.6	12456.727539
1478	0	12456.727539
1479	0.6	12456.727539
1480	0.6	12456.727539
1481	0.6	12456.727539
1482	0.6	12456.727539
1483	0.6	12456.727539
1484	0.6	12456.727539
1485	0.6	12456.727539
1486	0.6	12456.727539
1487	0.6	12456.727539
1488	0.6	12456.727539
1489	0	12456.727539
1490	0.6	12456.727539
1491	0.6	12456.727539
1492	0.6	12456.727539
1493	0.6	12456.727539
1494	0.6	12456.727539
1495	0.6	12456.727539
1496	0.6	12456.727539
1497	0.6	12456.727539
1498	0.6	12456.727539
1499	0.6	12456.727539
1500	0	12456.727539
1501	0.6	12456.727539
1502	0.6	12456.727539
1503	0.6	12456.727539
1504	0.6	12456.727539
1505	0.6	12456.727539
1506	0.6	12456.727539
1507	0.6	12456.727539
1508	0.6	12456.727539
1509	0.6	12456.727539
1510	0.6	12456.727539
1511	0	12723.154297
1512	0	12566.774414
1513	0	12379.755859
1514	0	12413.365234
1515	0	12634.691406
1516	0.7	12634.691406
1517	0.7	12634.691406
1518	0.7	12634.691406
1519	0.7	12634.691406
1520	0.7	12634.691406
1521	0.7	12634.691406
1522	0.7	12634.691406
1523	0.7	12634.691406
1524	0.7	12634.691406
1525	0.7	12634.691406
1526	0	12634.691406
1527	0.7	12634.691406
1528	0.7	12634.691406
1529	0.7	12634.691406
1530	0.7	12634.691406
1531	0.7	12634.691406
1532	0.7	12634.691406
1533	0.7	12634.691406
1534	0.7	12634.691406
1535	0.7	12634.691406
1536	0.7	12634.691406
1537	0	12634.691406
1538	0.7	12634.691406
1539	0.7	12634.691406
1540	0.7	12634.691406
1541	0.7	12634.691406
1542	0.7	12634.691406
1543	0.7	12634.691406
1544	0.7	12634.691406
1545	0.7	12634.691406
1546	0.7	12634.691406
1547	0.7	12634.691406
1548	0	12634.691406
1549	0.7	12634.691406
1550	0.7	12634.691406
1551	0.7	12634.691406
1552	0.7	12634.691406
1553	0.7	12634.691406
1554	0.7	12634.691406
1555	0.7	12634.691406
1556	0.7	12634.691406
1557	0.7	12634.691406
1558	0.7	12634.691406
1559	0	12634.691406
1560	0.7	12634.691406
1561	0.7	12634.691406
1562	0.7	12634.691406
1563	0.7	12634.691406
1564	0.7	12634.691406
1565	0.7	12634.691406
1566	0.7	12634.691406
1567	0.7	12634.691406
1568	0.7	12634.691406
1569	0.7	12634.691406
1570	0	12634.691406
1571	0.7	12634.691406
1572	0.7	12634.691406
1573	0.7	12634.691406
1574	0.7	12634.691406
1575	0.7	12634.691406
1576	0.7	12634.691406
1577	0.7	12634.691406
1578	0.7	12634.691406
1579	0.7	12634.691406
1580	0.7	12634.691406
1581	0	12634.691406
1582	0.7	12634.691406
1583	0.7	12634.691406
1584	0.7	12634.691406
1585	0.7	12634.691406
1586	0.7	12634.691406
1587	0.7	12634.691406
1588	0.7	12634.691406
1589	0.7	12634.691406
1590	0.7	12634.691406
1591	0.7	12634.691406
1592	0	12634.691406
1593	0.7	12634.691406
1594	0.7	12634.691406
1595	0.7	12634.691406
1596	0.7	12634.691406
1597	0.7	12634.691406
1598	0.7	12634.691406
1599	0.7	12634.691406
1600	0.7	12634.691406
1601	0.7	12634.691406
1602	0.7	12634.691406
1603	0	12634.691406
1604	0.7	12634.691406
1605	0.7	12634.691406
1606	0.7	12634.691406
1607	0.7	12634.691406
1608	0.7	12634.691406
1609	0.7	12634.691406
1610	0.7	12634.691406
1611	0.7	12634.691406
1612	0.7	12634.691406
1613	0.7	12634.691406
1614	0	12634.691406
1615	0.7	12634.691406
1616	0.7	12634.691406
1617	0.7	12634.691406
1618	0.7	12634.691406
1619	0.7	12634.691406
1620	0.7	12634.691406
1621	0.7	12634.691406
1622	0.7	12634.691406
1623	0.7	12634.691406
1624	0.7	12634.691406
1625	0	12634.691406
1626	0.7	12634.691406
1627	0.7	12634.691406
1628	0.7	12634.691406
1629	0.7	12634.691406
1630	0.7	12634.691406
1631	0.7	12634.691406
1632	0.7	12634.691406
1633	0.7	12634.691406
1634	0.7	12634.691406
1635	0.7	12634.691406
1636	0	12173.032227
1637	0	12457.47168
1638	0	12239.021484
1639	0	12447.583984
1640	0	12109.193359
1641	0.8	12109.193359
1642	0.8	12109.193359
1643	0.8	12109.193359
1644	0.8	12109.193359
1645	0.8	12109.193359
1646	0.8	12109.193359
1647	0.8	12109.193359
1648	0.8	12109.193359
1649	0.8	12109.193359
1650	0.8	12109.193359
1651	0	12109.193359
1652	0.8	12109.193359
1653	0.8	12109.193359
1654	0.8	12109.193359
1655	0.8	12109.193359
1656	0.8	12109.193359
1657	0.8	12109.193359
1658	0.8	12109.193359
1659	0.8	12109.193359
1660	0.8	12109.193359
1661	0.8	12109.193359
1662	0	12109.193359
1663	0.8	12109.193359
1664	0.8	12109.193359
1665	0.8	12109.193359
1666	0.8	12109.193359
1667	0.8	12109.193359
1668	0.8	12109.193359
1669	0.8	12109.193359
1670	0.8	12109.193359
1671	0.8	12109.193359
1672	0.8	12109.193359
1673	0	12109.193359
1674	0.8	12109.193359
1675	0.8	12109.193359
1676	0.8	12109.193359
1677	0.8	12109.193359
1678	0.8	12109.193359
1679	0.8	12109.193359
1680	0.8	12109.193359
1681	0.8	12109.193359
1682	0.8	12109.193359
1683	0.8	12109.193359
1684	0	12109.193359
1685	0.8	12109.193359
1686	0.8	12109.193359
1687	0.8	12109.193359
1688	0.8	12109.193359
1689	0.8	12109.193359
1690	0.8	12109.193359
1691	0.8	12109.193359
1692	0.8	12109.193359
1693	0.8	12109.193359
1694	0.8	12109.193359
1695	0	12109.193359
1696	0.8	12109.193359
1697	0.8	12109.193359
1698	0.8	12109.193359
1699	0.8	12109.193359
1700	0.8	12109.193359
1701	0.8	12109.193359
1702	0.8	12109.193359
1703	0.8	12109.193359
1704	0.8	12109.193359
1705	0.8	12109.193359
1706	0	12109.193359
1707	0.8	12109.193359
1708	0.8	12109.193359
1709	0.8	12109.193359
1710	0.8	12109.193359
1711	0.8	12109.193359
1712	0.8	12109.193359
1713	0.8	12109.193359
1714	0.8	12109.193359
1715	0.8	12109.193359
1716	0.8	12109.193359
1717	0	12109.193359
1718	0.8	12109.193359
1719	0.8	12109.193359
1720	0.8	12109.193359
1721	0.8	12109.193359
1722	0.8	12109.193359
1723	0.8	12109.193359
1724	0.8	12109.193359
1725	0.8	12109.193359
1726	0.8	12109.193359
1727	0.8	12109.193359
1728	0	12109.193359
1729	0.8	12109.193359
1730	0.8	12109.193359
1731	0.8	12109.193359
1732	0.8	12109.193359
1733	0.8	12109.193359
1734	0.8	12109.193359
1735	0.8	12109.193359
1736	0.8	12109.193359
1737	0.8	12109.193359
1738	0.8	12109.193359
1739	0	12109.193359
1740	0.8	12109.193359
1741	0.8	12109.193359
1742	0.8	12109.193359
1743	0.8	12109.193359
1744	0.8	12109.193359
1745	0.8	12109.193359
1746	0.8	12109.193359
1747	0.8	12109.193359
1748	0.8	12109.193359
1749	0.8	12109.193359
1750	0	12109.193359
1751	0.8	12109.193359
1752	0.8	12109.193359
1753	0.8	12109.193359
1754	0.8	12109.193359
1755	0.8	12109.193359
1756	0.8	12109.193359
1757	0.8	12109.193359
1758	0.8	12109.193359
1759	0.8	12109.193359
1760	0.8	12109.193359
1761	0	12701.081055
1762	0	12733.173828
1763	0	12534.674805
1764	0	12731.703125
1765	0	12647.418945
1766	0.9	12647.418945
1767	0.9	12647.418945
1768	0.9	12647.418945
1769	0.9	12647.418945
1770	0.9	12647.418945
1771	0.9	12647.418945
1772	0.9	12647.418945
1773	0.9	12647.418945
1774	0.9	12647.418945
1775	0.9	12647.418945
1776	0	12647.418945
1777	0.9	12647.418945
1778	0.9	12647.418945
1779	0.9	12647.418945
1780	0.9	12647.418945
1781	0.9	12647.418945
1782	0.9	12647.418945
1783	0.9	12647.418945
1784	0.9	12647.418945
1785	0.9	12647.418945
1786	0.9	12647.418945
1787	0	12647.418945
1788	0.9	12647.418945
1789	0.9	12647.418945
1790	0.9	12647.418945
1791	0.9	12647.418945
1792	0.9	12647.418945
1793	0.9	12647.418945
1794	0.9	12647.418945
1795	0.9	12647.418945
1796	0.9	12647.418945
1797	0.9	12647.418945
1798	0	12647.418945
1799	0.9	12647.418945
1800	0.9	12647.418945
1801	0.9	12647.418945
1802	0.9	12647.418945
1803	0.9	12647.418945
1804	0.9	12647.418945
1805	0.9	12647.418945
1806	0.9	12647.418945
1807	0.9	12647.418945
1808	0.9	12647.418945
1809	0	12647.418945
1810	0.9	12647.418945
1811	0.9	12647.418945
1812	0.9	12647.418945
1813	0.9	12647.418945
1814	0.9	12647.418945
1815	0.9	12647.418945
1816	0.9	12647.418945
1817	0.9	12647.418945
1818	0.9	12647.418945
1819	0.9	12647.418945
1820	0	12647.418945
1821	0.9	12647.418945
1822	0.9	12647.418945
1823	0.9	12647.418945
1824	0.9	12647.418945
1825	0.9	12647.418945
1826	0.9	12647.418945
1827	0.9	12647.418945
1828	0.9	12647.418945
1829	0.9	12647.418945
1830	0.9	12647.418945
1831	0	12647.418945
1832	0.9	12647.418945
1833	0.9	12647.418945
1834	0.9	12647.418945
1835	0.9	12647.418945
1836	0.9	12647.418945
1837	0.9	12647.418945
1838	0.9	12647.418945
1839	0.9	12647.418945
1840	0.9	12647.418945
1841	0.9	12647.418945
1842	0	12647.418945
1843	0.9	12647.418945
1844	0.9	12647.418945
1845	0.9	12647.418945
1846	0.9	12647.418945
1847	0.9	12647.418945
1848	0.9	12647.418945
1849	0.9	12647.418945
1850	0.9	12647.418945
1851	0.9	12647.418945
1852	0.9	12647.418945
1853	0	12647.418945
1854	0.9	12647.418945
1855	0.9	12647.418945
1856	0.9	12647.418945
1857	0.9	12647.418945
1858	0.9	12647.418945
1859	0.9	12647.418945
1860	0.9	12647.418945
1861	0.9	12647.418945
1862	0.9	12647.418945
1863	0.9	12647.418945
1864	0	12647.418945
1865	0.9	12647.418945
1866	0.9	12647.418945
1867	0.9	12647.418945
1868	0.9	12647.418945
1869	0.9	12647.418945
1870	0.9	12647.418945
1871	0.9	12647.418945
1872	0.9	12647.418945
1873	0.9	12647.418945
1874	0.9	12647.418945
1875	0	12647.418945
1876	0.9	12647.418945
1877	0.9	12647.418945
1878	0.9	12647.418945
1879	0.9	12647.418945
1880	0.9	12647.418945
1881	0.9	12647.418945
1882	0.9	12647.418945
1883	0.9	12647.418945
1884	0.9	12647.418945
1885	0.9	12647.418945
1886	0	13794.390625
1887	0	13689.418945
1888	0	14010.125977
1889	0	13893.34375
1890	0	13756.208984
1891	0	13884.946289
1892	0	13978.462891
1893	0	14131.725586
1894	0	13858.398438
1895	0	14167.27832
1896	-0.2	14167.27832
1897	-0.2	14167.27832
1898	-0.2	14167.27832
1899	-0.2	14167.27832
1900	-0.2	14167.27832
1901	-0.2	14167.27832
1902	-0.2	14167.27832
1903	-0.2	14167.27832
1904	-0.2	14167.27832
1905	-0.2	14167.27832
1906	0	14167.27832
1907	-0.2	14167.27832
1908	-0.2	14167.27832
1909	-0.2	14167.27832
1910	-0.2	14167.27832
1911	-0.2	14167.27832
1912	-0.2	14167.27832
1913	-0.2	14167.27832
1914	-0.2	14167.27832
1915	-0.2	14167.27832
1916	-0.2	14167.27832
1917	0	14167.27832
1918	-0.2	14167.27832
1919	-0.2	14167.27832
1920	-0.2	14167.27832
1921	-0.2	14167.27832
1922	-0.2	14167.27832
1923	-0.2	14167.27832
1924	-0.2	14167.27832
1925	-0.2	14167.27832
1926	-0.2	14167.27832
1927	-0.2	14167.27832
1928	0	14167.27832
1929	-0.2	14167.27832
1930	-0.2	14167.27832
1931	-0.2	14167.27832
1932	-0.2	14167.27832
1933	-0.2	14167.27832
1934	-0.2	14167.27832
1935	-0.2	14167.27832
1936	-0.2	14167.27832
1937	-0.2	14167.27832
1938	-0.2	14167.27832
1939	0	14167.27832
1940	-0.2	14167.27832
1941	-0.2	14167.27832
1942	-0.2	14167.27832
1943	-0.2	14167.27832
1944	-0.2	14167.27832
1945	-0.2	14167.27832
1946	-0.2	14167.27832
1947	-0.2	14167.27832
1948	-0.2	14167.27832
1949	-0.2	14167.27832
1950	0	14167.27832
1951	-0.2	14167.27832
1952	-0.2	14167.27832
1953	-0.2	14167.27832
1954	-0.2	14167.27832
1955	-0.2	14167.27832
1956	-0.2	14167.27832
1957	-0.2	14167.27832
1958	-0.2	14167.27832
1959	-0.2	14167.27832
1960	-0.2	14167.27832
1961	0	14167.27832
1962	-0.2	14167.27832
1963	-0.2	14167.27832
1964	-0.2	14167.27832
1965	-0.2	14167.27832
1966	-0.2	14167.27832
1967	-0.2	14167.27832
1968	-0.2	14167.27832
1969	-0.2	14167.27832
1970	-0.2	14167.27832
1971	-0.2	14167.27832
1972	0	14167.27832
1973	-0.2	14167.27832
1974	-0.2	14167.27832
1975	-0.2	14167.27832
1976	-0.2	14167.27832
1977	-0.2	14167.27832
1978	-0.2	14167.27832
1979	-0.2	14167.27832
1980	-0.2	14167.27832
1981	-0.2	14167.27832
1982	-0.2	14167.27832
1983	0	14167.27832
1984	-0.2	14167.27832
1985	-0.2	14167.27832
1986	-0.2	14167.27832
1987	-0.2	14167.27832
1988	-0.2	14167.27832
1989	-0.2	14167.27832
1990	-0.2	14167.27832
1991	-0.2	14167.27832
1992	-0.2	14167.27832
1993	-0.2	14167.27832
