time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = 8.7 V	Vb = 9 V	Vb = 9.2 V	Vb = 9.5 V
5.02502502502502E-4	1105358.88966168	1163427.7778674	1214280.16487125	1308747.93181186
5.03503503503504E-4	1105038.52114639	1163107.0214131	1213959.20686916	1308426.80274061
5.04504504504504E-4	1104718.79647395	1162786.90859372	1213638.89224345	1308106.31628209
5.05505505505505E-4	1104399.71309282	1162467.43685898	1213319.21844542	1307786.46989215
5.06506506506506E-4	1104081.26846659	1162148.60367375	1213000.18294148	1307467.26104171
5.07507507507508E-4	1103763.46007388	1161830.40651789	1212681.78321302	1307148.68721666
5.08508508508508E-4	1103446.28540818	1161512.84288616	1212364.01675631	1306830.74591774
5.09509509509509E-4	1103129.74197781	1161195.91028808	1212046.8810824	1306513.43466038
5.1051051051051E-4	1102813.82730571	1160879.60624785	1211730.37371697	1306196.75097467
5.11511511511512E-4	1102498.5389294	1160563.92830418	1211414.49220022	1305880.69240515
5.12512512512512E-4	1102183.87440082	1160248.87401023	1211099.23408678	1305565.25651076
5.13513513513513E-4	1101869.83128624	1159934.44093347	1210784.59694558	1305250.44086473
5.14514514514515E-4	1101556.40716616	1159620.62665556	1210470.57835976	1304936.24305441
5.15515515515516E-4	1101243.59963514	1159307.42877229	1210157.1759265	1304622.66068124
5.16516516516516E-4	1100931.40630179	1158994.84489339	1209844.38725699	1304309.69136056
5.17517517517517E-4	1100619.82478855	1158682.8726425	1209532.20997628	1303997.33272157
5.18518518518519E-4	1100308.85273167	1158371.509657	1209220.64172315	1303685.58240719
5.1951951951952E-4	1099998.48778108	1158060.75358795	1208909.68015007	1303374.43807396
5.2052052052052E-4	1099688.72760024	1157750.60209998	1208599.32292304	1303063.89739194
5.21521521521521E-4	1099379.56986611	1157441.05287113	1208289.56772149	1302753.95804457
5.22522522522523E-4	1099071.01226897	1157132.10359285	1207980.41223821	1302444.61772865
5.23523523523523E-4	1098763.0525124	1156823.75196978	1207671.85417921	1302135.87415414
5.24524524524524E-4	1098455.68831309	1156515.99571974	1207363.89126365	1301827.72504415
5.25525525525526E-4	1098148.91740083	1156208.8325736	1207056.52122373	1301520.16813475
5.26526526526527E-4	1097842.73751833	1155902.26027515	1206749.74180456	1301213.20117496
5.27527527527527E-4	1097537.14642118	1155596.27658105	1206443.55076413	1300906.82192658
5.28528528528528E-4	1097232.14187771	1155290.87926072	1206137.94587313	1300601.02816413
5.2952952952953E-4	1096927.72166893	1154986.0660962	1205832.92491492	1300295.81767477
5.30530530530531E-4	1096623.88358841	1154681.83488213	1205528.48568541	1299991.18825813
5.31531531531531E-4	1096320.62544219	1154378.18342559	1205224.62599296	1299687.13772632
5.32532532532532E-4	1096017.9450487	1154075.10954604	1204921.34365828	1299383.66390376
5.33533533533534E-4	1095715.84023864	1153772.61107521	1204618.63651437	1299080.76462711
5.34534534534535E-4	1095414.30885492	1153470.68585703	1204316.5024064	1298778.43774518
5.35535535535535E-4	1095113.34875255	1153169.33174751	1204014.93919161	1298476.68111884
5.36536536536537E-4	1094812.95779855	1152868.54661468	1203713.94473927	1298175.49262093
5.37537537537538E-4	1094513.13387184	1152568.32833848	1203413.51693051	1297874.87013617
5.38538538538539E-4	1094213.87486322	1152268.67481067	1203113.65365832	1297574.81156108
5.39539539539539E-4	1093915.1786752	1151969.58393475	1202814.3528274	1297275.31480386
5.40540540540541E-4	1093617.04322197	1151671.05362588	1202515.6123541	1296976.37778435
5.41541541541542E-4	1093319.46642927	1151373.08181079	1202217.43016631	1296677.99843391
5.42542542542542E-4	1093022.44623435	1151075.66642766	1201919.80420341	1296380.17469534
5.43543543543543E-4	1092725.98058585	1150778.80542611	1201622.73241616	1296082.90452283
5.44544544544545E-4	1092430.06744374	1150482.49676704	1201326.21276663	1295786.18588181
5.45545545545546E-4	1092134.70477922	1150186.73842258	1201030.24322811	1295490.01674893
5.46546546546546E-4	1091839.89057463	1149891.52837604	1200734.82178501	1295194.39511196
5.47547547547548E-4	1091545.62282341	1149596.86462174	1200439.94643282	1294899.31896968
5.48548548548549E-4	1091251.89952997	1149302.74516504	1200145.615178	1294604.78633183
5.4954954954955E-4	1090958.71870963	1149009.16802217	1199851.82603789	1294310.79521903
5.5055055055055E-4	1090666.07838856	1148716.13122018	1199558.57704068	1294017.34366269
5.51551551551552E-4	1090373.97660366	1148423.6327969	1199265.86622525	1293724.42970492
5.52552552552553E-4	1090082.41140252	1148131.6708008	1198973.69164119	1293432.0513985
5.53553553553554E-4	1089791.38084333	1147840.24329095	1198682.05134864	1293140.20680673
5.54554554554554E-4	1089500.88299479	1147549.34833693	1198390.94341826	1292848.89400343
5.55555555555556E-4	1089210.91593604	1147258.98401877	1198100.36593115	1292558.1110728
5.56556556556557E-4	1088921.47775661	1146969.14842686	1197810.31697874	1292267.85610939
5.57557557557558E-4	1088632.56655632	1146679.83966186	1197520.79466277	1291978.127218
5.58558558558558E-4	1088344.18044519	1146391.05583467	1197231.79709516	1291688.92251364
5.5955955955956E-4	1088056.31754342	1146102.79506633	1196943.32239799	1291400.24012139
5.60560560560561E-4	1087768.97598127	1145815.05548794	1196655.3687034	1291112.07817642
5.61561561561561E-4	1087482.153899	1145527.83524059	1196367.9341535	1290824.43482382
5.62562562562563E-4	1087195.8494468	1145241.13247533	1196081.01690033	1290537.30821862
5.63563563563564E-4	1086910.06078475	1144954.94535303	1195794.61510579	1290250.69652565
5.64564564564565E-4	1086624.78608269	1144669.27204436	1195508.72694155	1289964.59791951
5.65565565565565E-4	1086340.0235202	1144384.11072971	1195223.350589	1289679.0105845
5.66566566566567E-4	1086055.7712865	1144099.45959913	1194938.48423914	1289393.93271452
5.67567567567568E-4	1085772.02758041	1143815.31685222	1194654.12609258	1289109.36251303
5.68568568568569E-4	1085488.79061028	1143531.68069812	1194370.27435943	1288825.29819298
5.69569569569569E-4	1085206.05859387	1143248.54935539	1194086.92725921	1288541.73797674
5.70570570570571E-4	1084923.82975836	1142965.92105201	1193804.08302084	1288258.68009603
5.71571571571572E-4	1084642.10234025	1142683.79402523	1193521.73988255	1287976.12279185
5.72572572572573E-4	1084360.87458527	1142402.16652157	1193239.8960918	1287694.06431443
5.73573573573574E-4	1084080.14474836	1142121.03679674	1192958.54990522	1287412.50292317
5.74574574574575E-4	1083799.91109358	1141840.40311556	1192677.69958858	1287131.43688655
5.75575575575576E-4	1083520.17189404	1141560.2637519	1192397.34341666	1286850.86448207
5.76576576576577E-4	1083240.92543187	1141280.61698863	1192117.47967327	1286570.78399622
5.77577577577578E-4	1082962.16999813	1141001.46111757	1191838.10665112	1286291.19372439
5.78578578578579E-4	1082683.90389273	1140722.79443938	1191559.2226518	1286012.09197082
5.7957957957958E-4	1082406.12542444	1140444.61526354	1191280.82598567	1285733.47704852
5.8058058058058E-4	1082128.83291074	1140166.92190829	1191002.91497186	1285455.34727922
5.81581581581582E-4	1081852.02467783	1139889.71270054	1190725.48793818	1285177.70099333
5.82582582582583E-4	1081575.69906052	1139612.98597582	1190448.54322104	1284900.53652987
5.83583583583584E-4	1081299.8544022	1139336.74007826	1190172.07916545	1284623.85223637
5.84584584584585E-4	1081024.4890548	1139060.97336047	1189896.09412488	1284347.64646887
5.85585585585586E-4	1080749.60137866	1138785.68418353	1189620.58646127	1284071.91759185
5.86586586586587E-4	1080475.18974256	1138510.87091689	1189345.55454495	1283796.66397813
5.87587587587588E-4	1080201.2525236	1138236.53193837	1189070.99675457	1283521.88400886
5.88588588588589E-4	1079927.78810717	1137962.66563404	1188796.91147705	1283247.57607345
5.8958958958959E-4	1079654.79488689	1137689.27039821	1188523.29710755	1282973.73856951
5.90590590590591E-4	1079382.27126454	1137416.34463335	1188250.15204936	1282700.36990278
5.91591591591592E-4	1079110.21565003	1137143.88675005	1187977.47471391	1282427.46848711
5.92592592592593E-4	1078838.62646132	1136871.89516695	1187705.26352065	1282155.03274437
5.93593593593594E-4	1078567.50212441	1136600.36831069	1187433.51689706	1281883.06110443
5.94594594594595E-4	1078296.8410732	1136329.30461587	1187162.23327853	1281611.55200506
5.95595595595596E-4	1078026.64174954	1136058.70252498	1186891.41110837	1281340.50389194
5.96596596596597E-4	1077756.90260311	1135788.56048835	1186621.04883771	1281069.91521853
5.97597597597598E-4	1077487.62209136	1135518.87696411	1186351.14492547	1280799.7844461
5.98598598598599E-4	1077218.79867952	1135249.65041812	1186081.6978383	1280530.11004361
5.995995995996E-4	1076950.43084049	1134980.87932392	1185812.70605053	1280260.89048769
6.00600600600601E-4	1076682.51705481	1134712.5621627	1185544.16804414	1279992.12426259
6.01601601601602E-4	1076415.05581062	1134444.69742322	1185276.08230865	1279723.80986013
6.02602602602603E-4	1076148.04560359	1134177.28360179	1185008.44734114	1279455.94577962
6.03603603603604E-4	1075881.48493688	1133910.31920219	1184741.26164616	1279188.53052786
6.04604604604605E-4	1075615.37232107	1133643.80273563	1184474.52373569	1278921.56261906
6.05605605605606E-4	1075349.70627417	1133377.73272073	1184208.23212909	1278655.04057477
6.06606606606607E-4	1075084.48532149	1133112.10768343	1183942.38535304	1278388.9629239
6.07607607607608E-4	1074819.70799565	1132846.92615694	1183676.98194153	1278123.32820258
6.08608608608609E-4	1074555.37283652	1132582.18668175	1183412.02043575	1277858.1349542
6.0960960960961E-4	1074291.47839115	1132317.88780551	1183147.4993841	1277593.3817293
6.10610610610611E-4	1074028.02321376	1132054.02808302	1182883.41734213	1277329.06708557
6.11611611611612E-4	1073765.00586565	1131790.6060762	1182619.77287246	1277065.18958775
6.12612612612613E-4	1073502.42491519	1131527.62035399	1182356.56454476	1276801.74780763
6.13613613613614E-4	1073240.27893775	1131265.06949237	1182093.79093572	1276538.74032399
6.14614614614615E-4	1072978.56651568	1131002.95207424	1181831.45062896	1276276.16572255
6.15615615615616E-4	1072717.28623824	1130741.26668946	1181569.54221505	1276014.02259591
6.16616616616617E-4	1072456.43670155	1130480.01193473	1181308.06429137	1275752.30954356
6.17617617617618E-4	1072196.01650859	1130219.18641358	1181047.01546217	1275491.02517175
6.18618618618619E-4	1071936.02426909	1129958.78873633	1180786.39433846	1275230.16809353
6.1961961961962E-4	1071676.45859955	1129698.81752003	1180526.19953797	1274969.73692866
6.20620620620621E-4	1071417.31812316	1129439.27138842	1180266.42968513	1274709.73030357
6.21621621621622E-4	1071158.60146974	1129180.14897191	1180007.08341103	1274450.14685133
6.22622622622623E-4	1070900.30727577	1128921.4489075	1179748.15935334	1274190.9852116
6.23623623623624E-4	1070642.43418425	1128663.16983876	1179489.6561563	1273932.24403059
6.24624624624625E-4	1070384.98084475	1128405.31041579	1179231.57247069	1273673.921961
6.25625625625626E-4	1070127.94591328	1128147.86929517	1178973.90695373	1273416.01766203
6.26626626626627E-4	1069871.32805234	1127890.8451399	1178716.6582691	1273158.52979928
6.27627627627628E-4	1069615.1259308	1127634.23661941	1178459.82508688	1272901.45704472
6.28628628628629E-4	1069359.3382239	1127378.04240948	1178203.40608348	1272644.79807669
6.2962962962963E-4	1069103.96361321	1127122.26119219	1177947.39994166	1272388.55157982
6.30630630630631E-4	1068849.00078658	1126866.89165591	1177691.80535041	1272132.71624501
6.31631631631632E-4	1068594.44843809	1126611.93249527	1177436.62100499	1271877.29076936
6.32632632632633E-4	1068340.30526803	1126357.38241106	1177181.84560684	1271622.27385617
6.33633633633634E-4	1068086.56998286	1126103.24011025	1176927.47786355	1271367.66421489
6.34634634634635E-4	1067833.24129514	1125849.50430593	1176673.51648884	1271113.46056106
6.35635635635636E-4	1067580.31792355	1125596.17371727	1176419.9602025	1270859.66161629
6.36636636636637E-4	1067327.79859278	1125343.24706948	1176166.80773036	1270606.26610822
6.37637637637638E-4	1067075.68203356	1125090.72309379	1175914.05780426	1270353.27277049
6.38638638638639E-4	1066823.96698257	1124838.60052738	1175661.70916199	1270100.68034268
6.3963963963964E-4	1066572.65218244	1124586.87811337	1175409.76054728	1269848.48757029
6.40640640640641E-4	1066321.73638168	1124335.55460077	1175158.21070974	1269596.69320469
6.41641641641642E-4	1066071.21833467	1124084.62874445	1174907.05840484	1269345.29600312
6.42642642642643E-4	1065821.09680162	1123834.0993051	1174656.30239387	1269094.2947286
6.43643643643644E-4	1065571.37054852	1123583.96504919	1174405.94144388	1268843.68814991
6.44644644644645E-4	1065322.0383471	1123334.22474895	1174155.97432769	1268593.4750416
6.45645645645646E-4	1065073.09897482	1123084.87718231	1173906.39982382	1268343.65418389
6.46646646646647E-4	1064824.55121482	1122835.92113288	1173657.21671645	1268094.22436268
6.47647647647648E-4	1064576.39385588	1122587.35538991	1173408.42379542	1267845.18436947
6.48648648648649E-4	1064328.62569239	1122339.17874827	1173160.01985617	1267596.5330014
6.4964964964965E-4	1064081.24552431	1122091.39000839	1172912.00369969	1267348.26906112
6.50650650650651E-4	1063834.25215717	1121843.98797624	1172664.37413252	1267100.39135683
6.51651651651652E-4	1063587.64440196	1121596.97146329	1172417.12996671	1266852.89870222
6.52652652652653E-4	1063341.42107519	1121350.3392865	1172170.27001975	1266605.78991644
6.53653653653654E-4	1063095.58099877	1121104.09026825	1171923.79311458	1266359.06382405
6.54654654654655E-4	1062850.12300005	1120858.22323632	1171677.69807956	1266112.719255
6.55655655655656E-4	1062605.04591173	1120612.73702387	1171431.98374837	1265866.75504462
6.56656656656657E-4	1062360.34857186	1120367.6304694	1171186.64896008	1265621.17003355
6.57657657657658E-4	1062116.0298238	1120122.90241671	1170941.69255901	1265375.96306771
6.58658658658659E-4	1061872.08851618	1119878.55171488	1170697.11339478	1265131.1329983
6.5965965965966E-4	1061628.52350288	1119634.57721822	1170452.91032225	1264886.67868173
6.60660660660661E-4	1061385.33364299	1119390.97778625	1170209.08220147	1264642.59897964
6.61661661661662E-4	1061142.51780077	1119147.75228368	1169965.62789767	1264398.8927588
6.62662662662663E-4	1060900.07484566	1118904.89958036	1169722.54628123	1264155.55889112
6.63663663663664E-4	1060658.00365218	1118662.41855125	1169479.83622765	1263912.59625363
6.64664664664665E-4	1060416.30309996	1118420.30807641	1169237.49661747	1263670.00372842
6.65665665665666E-4	1060174.97207367	1118178.56704093	1168995.52633634	1263427.78020262
6.66666666666667E-4	1059934.00946304	1117937.19433495	1168753.92427489	1263185.92456838
6.67667667667668E-4	1059693.41416275	1117696.18885359	1168512.68932875	1262944.43572283
6.68668668668669E-4	1059453.18507248	1117455.54949693	1168271.82039851	1262703.31256804
6.6966966966967E-4	1059213.32109684	1117215.27516999	1168031.3163897	1262462.55401102
6.70670670670671E-4	1058973.82114534	1116975.36478269	1167791.17621275	1262222.15896365
6.71671671671672E-4	1058734.68413237	1116735.81724984	1167551.39878294	1261982.12634271
6.72672672672673E-4	1058495.90897716	1116496.63149107	1167311.98302042	1261742.45506977
6.73673673673674E-4	1058257.49460379	1116257.80643086	1167072.92785014	1261503.14407123
6.74674674674675E-4	1058019.43994109	1116019.34099845	1166834.23220185	1261264.19227828
6.75675675675676E-4	1057781.74392268	1115781.23412785	1166595.89501005	1261025.59862683
6.76676676676677E-4	1057544.40548692	1115543.48475781	1166357.91521395	1260787.36205752
6.77677677677678E-4	1057307.42357684	1115306.09183177	1166120.2917575	1260549.48151571
6.78678678678679E-4	1057070.79714019	1115069.05429786	1165883.02358929	1260311.95595138
6.7967967967968E-4	1056834.52512936	1114832.37110886	1165646.10966257	1260074.78431919
6.80680680680681E-4	1056598.60650135	1114596.04122216	1165409.54893522	1259837.96557838
6.81681681681682E-4	1056363.04021776	1114360.06359975	1165173.34036968	1259601.49869279
6.82682682682683E-4	1056127.82524477	1114124.43720819	1164937.48293299	1259365.38263081
6.83683683683684E-4	1055892.9605531	1113889.16101857	1164701.9755967	1259129.61636537
6.84684684684685E-4	1055658.44511798	1113654.23400651	1164466.8173369	1258894.19887388
6.85685685685686E-4	1055424.27791914	1113419.6551521	1164232.00713413	1258659.12913825
6.86686686686687E-4	1055190.45794077	1113185.42343992	1163997.54397342	1258424.40614485
6.87687687687688E-4	1054956.98417149	1112951.53785895	1163763.42684422	1258190.02888443
6.88688688688689E-4	1054723.85560434	1112717.99740261	1163529.65474039	1257955.99635219
6.8968968968969E-4	1054491.07123674	1112484.80106868	1163296.22666016	1257722.30754768
6.90690690690691E-4	1054258.63007049	1112251.94785932	1163063.14160613	1257488.9614748
6.91691691691692E-4	1054026.53111169	1112019.43678101	1162830.39858523	1257255.95714177
6.92692692692693E-4	1053794.77337079	1111787.26684455	1162597.9966087	1257023.29356112
6.93693693693694E-4	1053563.3558625	1111555.437065	1162365.93469204	1256790.96974964
6.94694694694695E-4	1053332.2776058	1111323.94646171	1162134.21185503	1256558.98472838
6.95695695695696E-4	1053101.5376239	1111092.79405823	1161902.82712166	1256327.33752261
6.96696696696697E-4	1052871.13494424	1110861.97888237	1161671.77952016	1256096.0271618
6.97697697697698E-4	1052641.06859842	1110631.49996607	1161441.06808291	1255865.0526796
6.98698698698699E-4	1052411.33762223	1110401.35634547	1161210.69184646	1255634.41311381
6.996996996997E-4	1052181.94105558	1110171.54706083	1160980.64985151	1255404.10750636
7.00700700700701E-4	1051952.87794251	1109942.07115653	1160750.94114286	1255174.13490327
7.01701701701702E-4	1051724.14733116	1109712.92768104	1160521.56476939	1254944.49435467
7.02702702702703E-4	1051495.74827371	1109484.11568691	1160292.51978405	1254715.18491473
7.03703703703704E-4	1051267.67982641	1109255.63423071	1160063.80524385	1254486.20564165
7.04704704704705E-4	1051039.94104953	1109027.48237305	1159835.42020981	1254257.55559766
7.05705705705706E-4	1050812.53100734	1108799.65917853	1159607.36374693	1254029.23384896
7.06706706706707E-4	1050585.44876809	1108572.16371574	1159379.63492419	1253801.23946573
7.07707707707708E-4	1050358.69340397	1108344.9950572	1159152.23281455	1253573.57152209
7.08708708708709E-4	1050132.26399112	1108118.15227938	1158925.15649485	1253346.2290961
7.0970970970971E-4	1049906.15960959	1107891.63446265	1158698.40504588	1253119.21126968
7.10710710710711E-4	1049680.37934331	1107665.44069127	1158471.97755229	1252892.51712866
7.11711711711712E-4	1049454.92228009	1107439.57005337	1158245.87310261	1252666.14576272
7.12712712712713E-4	1049229.78751157	1107214.02164091	1158020.09078919	1252440.09626538
7.13713713713714E-4	1049004.97413322	1106988.7945497	1157794.62970821	1252214.36773395
7.14714714714715E-4	1048780.48124431	1106763.8878793	1157569.48895966	1251988.95926956
7.15715715715716E-4	1048556.30794789	1106539.30073311	1157344.66764729	1251763.86997709
7.16716716716717E-4	1048332.45335079	1106315.03221823	1157120.16487861	1251539.09896518
7.17717717717718E-4	1048108.91656354	1106091.08144555	1156895.97976487	1251314.6453462
7.18718718718719E-4	1047885.69670043	1105867.44752963	1156672.11142103	1251090.50823623
7.1971971971972E-4	1047662.79287942	1105644.12958877	1156448.55896574	1250866.68675501
7.20720720720721E-4	1047440.20422215	1105421.12674489	1156225.32152134	1250643.18002598
7.21721721721722E-4	1047217.92985392	1105198.43812363	1156002.39821379	1250419.98717622
7.22722722722723E-4	1046995.96890366	1104976.0628542	1155779.78817272	1250197.10733643
7.23723723723724E-4	1046774.32050394	1104754.00006948	1155557.49053135	1249974.53964091
7.24724724724725E-4	1046552.9837909	1104532.2489059	1155335.50442649	1249752.28322755
7.25725725725726E-4	1046331.95790426	1104310.80850349	1155113.82899853	1249530.33723782
7.26726726726727E-4	1046111.2419873	1104089.67800583	1154892.46339142	1249308.70081672
7.27727727727728E-4	1045890.83518684	1103868.85656003	1154671.40675262	1249087.37311278
7.28728728728729E-4	1045670.73665321	1103648.34331672	1154450.65823314	1248866.35327805
7.2972972972973E-4	1045450.94554025	1103428.13743003	1154230.21698743	1248645.64046806
7.30730730730731E-4	1045231.46100526	1103208.23805755	1154010.08217348	1248425.2338418
7.31731731731732E-4	1045012.28220903	1102988.64436035	1153790.25295269	1248205.13256173
7.32732732732733E-4	1044793.40831575	1102769.35550294	1153570.72848991	1247985.33579372
7.33733733733734E-4	1044574.83849307	1102550.37065321	1153351.50795341	1247765.84270708
7.34734734734735E-4	1044356.57191202	1102331.68898252	1153132.59051487	1247546.65247449
7.35735735735736E-4	1044138.60774703	1102113.30966554	1152913.97534933	1247327.76427202
7.36736736736737E-4	1043920.94517588	1101895.23188037	1152695.66163522	1247109.17727909
7.37737737737738E-4	1043703.58337971	1101677.45480841	1152477.64855428	1246890.89067846
7.38738738738739E-4	1043486.52154299	1101459.97763441	1152259.93529161	1246672.90365622
7.3973973973974E-4	1043269.7588535	1101242.79954643	1152042.5210356	1246455.21540175
7.40740740740741E-4	1043053.29450231	1101025.91973582	1151825.40497793	1246237.82510772
7.41741741741742E-4	1042837.12768377	1100809.3373972	1151608.58631358	1246020.73197009
7.42742742742743E-4	1042621.25759549	1100593.05172845	1151392.06424074	1245803.93518802
7.43743743743744E-4	1042405.68343832	1100377.0619307	1151175.83796088	1245587.43396396
7.44744744744745E-4	1042190.40441633	1100161.36720828	1150959.90667866	1245371.22750353
7.45745745745746E-4	1041975.41973681	1099945.96676875	1150744.26960196	1245155.31501558
7.46746746746747E-4	1041760.72861021	1099730.85982284	1150528.92594185	1244939.69571212
7.47747747747748E-4	1041546.33025019	1099516.04558445	1150313.87491255	1244724.36880832
7.48748748748749E-4	1041332.22387355	1099301.52327066	1150099.11573145	1244509.33352253
7.4974974974975E-4	1041118.4087002	1099087.29210165	1149884.64761906	1244294.58907619
7.50750750750751E-4	1040904.88395321	1098873.35130074	1149670.46979903	1244080.13469387
7.51751751751752E-4	1040691.64885875	1098659.70009436	1149456.58149808	1243865.96960326
7.52752752752753E-4	1040478.70264605	1098446.337712	1149242.98194605	1243652.09303508
7.53753753753754E-4	1040266.04454745	1098233.26338626	1149029.67037582	1243438.50422316
7.54754754754755E-4	1040053.67379832	1098020.47635276	1148816.64602334	1243225.20240436
7.55755755755756E-4	1039841.58963707	1097807.97585017	1148603.9081276	1243012.18681856
7.56756756756757E-4	1039629.79130514	1097595.76112018	1148391.45593059	1242799.45670868
7.57757757757758E-4	1039418.27804699	1097383.83140751	1148179.28867732	1242587.01132062
7.58758758758759E-4	1039207.04911005	1097172.18595982	1147967.40561578	1242374.84990328
7.5975975975976E-4	1038996.10374473	1096960.8240278	1147755.80599695	1242162.9717085
7.60760760760761E-4	1038785.44120442	1096749.74486505	1147544.48907474	1241951.37599111
7.61761761761762E-4	1038575.06074542	1096538.94772815	1147333.45410603	1241740.06200885
7.62762762762763E-4	1038364.96162699	1096328.43187659	1147122.70035061	1241529.02902239
7.63763763763764E-4	1038155.14311129	1096118.19657277	1146912.22707118	1241318.27629531
7.64764764764765E-4	1037945.60446337	1095908.241082	1146702.03353333	1241107.80309407
7.65765765765766E-4	1037736.34495119	1095698.56467246	1146492.11900556	1240897.60868802
7.66766766766767E-4	1037527.36384556	1095489.1666152	1146282.48275919	1240687.69234936
7.67767767767768E-4	1037318.66042013	1095280.04618413	1146073.12406844	1240478.05335314
7.68768768768769E-4	1037110.23395142	1095071.20265599	1145864.04221033	1240268.69097725
7.6976976976977E-4	1036902.08371874	1094862.63531034	1145655.23646471	1240059.60450237
7.70770770770771E-4	1036694.20900424	1094654.34342956	1145446.70611424	1239850.79321202
7.71771771771772E-4	1036486.60909285	1094446.3262988	1145238.45044437	1239642.25639247
7.72772772772773E-4	1036279.28327227	1094238.58320601	1145030.46874333	1239433.99333278
7.73773773773774E-4	1036072.23083298	1094031.1134419	1144822.76030211	1239226.00332478
7.74774774774775E-4	1035865.45106821	1093823.91629992	1144615.32441444	1239018.28566302
7.75775775775776E-4	1035658.94327393	1093616.99107627	1144408.1603768	1238810.83964481
7.76776776776777E-4	1035452.70674881	1093410.33706985	1144201.26748837	1238603.66457013
7.77777777777778E-4	1035246.74079425	1093203.9535823	1143994.64505107	1238396.75974172
7.78778778778779E-4	1035041.04471435	1092997.83991793	1143788.29236948	1238190.12446496
7.7977977977978E-4	1034835.61781587	1092791.99538374	1143582.20875087	1237983.75804793
7.80780780780781E-4	1034630.45940826	1092586.41928938	1143376.39350518	1237777.65980136
7.81781781781782E-4	1034425.5688036	1092381.11094717	1143170.84594498	1237571.82903863
7.82782782782783E-4	1034220.94531664	1092176.06967207	1142965.56538551	1237366.26507576
7.83783783783784E-4	1034016.58826472	1091971.29478165	1142760.55114461	1237160.96723138
7.84784784784785E-4	1033812.49696782	1091766.7855961	1142555.80254275	1236955.93482673
7.85785785785786E-4	1033608.67074851	1091562.54143822	1142351.31890296	1236751.16718564
7.86786786786787E-4	1033405.10893195	1091358.56163337	1142147.0995509	1236546.66363454
7.87787787787788E-4	1033201.81084588	1091154.84550951	1141943.14381478	1236342.42350239
7.88788788788789E-4	1032998.77582058	1090951.39239715	1141739.45102536	1236138.44612074
7.8978978978979E-4	1032796.00318889	1090748.20162933	1141536.02051596	1235934.73082367
7.90790790790791E-4	1032593.4922862	1090545.27254164	1141332.85162242	1235731.27694777
7.91791791791792E-4	1032391.24245039	1090342.6044722	1141129.9436831	1235528.08383216
7.92792792792793E-4	1032189.25302187	1090140.19676161	1140927.29603889	1235325.15081848
7.93793793793794E-4	1031987.52334354	1089938.04875298	1140724.90803314	1235122.47725083
7.94794794794795E-4	1031786.05276078	1089736.15979191	1140522.7790117	1234920.06247581
7.95795795795796E-4	1031584.84062146	1089534.52922646	1140320.90832289	1234717.90584246
7.96796796796797E-4	1031383.88627589	1089333.15640715	1140119.29531747	1234516.00670231
7.97797797797798E-4	1031183.18907682	1089132.04068695	1139917.93934868	1234314.36440929
7.98798798798799E-4	1030982.74837946	1088931.18142125	1139716.83977214	1234112.97831978
7.997997997998E-4	1030782.56354142	1088730.57796789	1139515.99594593	1233911.84779259
8.00800800800801E-4	1030582.63392272	1088530.22968707	1139315.40723053	1233710.9721889
8.01801801801802E-4	1030382.9588858	1088330.13594144	1139115.07298881	1233510.3508723
8.02802802802803E-4	1030183.53779547	1088130.296096	1138914.99258602	1233309.98320877
8.03803803803804E-4	1029984.37001891	1087930.70951814	1138715.16538979	1233109.86856664
8.04804804804805E-4	1029785.45492566	1087731.3755776	1138515.5907701	1232910.0063166
8.05805805805806E-4	1029586.79188762	1087532.29364647	1138316.26809929	1232710.39583169
8.06806806806807E-4	1029388.38027904	1087333.46309919	1138117.19675203	1232511.0364873
8.07807807807808E-4	1029190.21947647	1087134.88331251	1137918.37610532	1232311.9276611
8.08808808808809E-4	1028992.30885879	1086936.55366551	1137719.80553846	1232113.0687331
8.0980980980981E-4	1028794.64780719	1086738.47353957	1137521.48443307	1231914.4590856
8.10810810810811E-4	1028597.23570514	1086540.64231834	1137323.41217304	1231716.0981032
8.11811811811812E-4	1028400.0719384	1086343.05938779	1137125.58814457	1231517.98517276
8.12812812812813E-4	1028203.15589499	1086145.72413612	1136928.0117361	1231320.1196834
8.13813813813814E-4	1028006.48696521	1085948.63595382	1136730.68233834	1231122.50102651
8.14814814814815E-4	1027810.06454159	1085751.7942336	1136533.59934423	1230925.12859572
8.15815815815816E-4	1027613.88801889	1085555.19837043	1136336.76214897	1230728.00178689
8.16816816816817E-4	1027417.95679412	1085358.84776149	1136140.17014998	1230531.11999809
8.17817817817818E-4	1027222.2702665	1085162.74180617	1135943.82274686	1230334.4826296
8.18818818818819E-4	1027026.82783742	1084966.87990608	1135747.71934146	1230138.08908393
8.1981981981982E-4	1026831.62891051	1084771.26146501	1135551.85933778	1229941.93876574
8.20820820820821E-4	1026636.67289157	1084575.88588894	1135356.24214203	1229746.03108188
8.21821821821822E-4	1026441.95918854	1084380.75258601	1135160.86716257	1229550.36544137
8.22822822822823E-4	1026247.48721157	1084185.86096653	1134965.73380993	1229354.9412554
8.23823823823824E-4	1026053.25637292	1083991.21044297	1134770.8414968	1229159.75793728
8.24824824824825E-4	1025859.26608702	1083796.8004299	1134576.18963799	1228964.81490247
