time (s)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)	Resistance (Ù)
	Vb = -1 V	Vb = -1.15 V	Vb = -1.3 V	Vb = -1.45 V	Vb = -1.6 V	Vb = -1.75 V
1.56156156156156E-6	825.408236597166	651.325176372166	507.584840527818	396.461024791372	323.563626348315	287.914988372839
1.58558558558559E-6	826.200045475304	652.121345371183	508.378760358538	397.210104754078	324.160183671971	288.320099308307
1.60960960960961E-6	826.979112233908	652.904785384394	509.160160947461	397.948092900649	324.749608491864	288.721806681365
1.63363363363363E-6	827.745815028396	653.675873837193	509.929410374608	398.675296537715	325.332059975927	289.120163286832
1.65765765765766E-6	828.500515451869	654.434971634974	510.686860739249	399.392010387303	325.907692029124	289.515220702856
1.68168168168168E-6	829.24355948839	655.182424113396	511.432849071832	400.098517264739	326.476653522954	289.90702932801
1.70570570570571E-6	829.97527839866	655.918561921283	512.167698181767	400.795088711499	327.039088512581	290.29563841699
1.72972972972973E-6	830.695989543746	656.643701841821	512.891717446418	401.481985586573	327.595136442376	290.681096114975
1.75375375375375E-6	831.405997151999	657.358147557147	513.605203546127	402.159458619556	328.144932340614	291.063449490695
1.77777777777778E-6	832.105593033798	658.062190360958	514.308441149638	402.827748928392	328.688607003998	291.442744568292
1.8018018018018E-6	832.795057248317	658.756109823307	515.001703553882	403.487088504469	329.226287172649	291.819026357998
1.82582582582583E-6	833.474658726142	659.440174411403	515.685253281726	404.137700667478	329.758095696137	292.192338885699
1.84984984984985E-6	834.14465585118	660.114642069859	516.359342640959	404.779800492293	330.284151691112	292.562725221436
1.87387387387387E-6	834.805297005029	660.779760763511	517.024214247485	405.413595209897	330.804570691023	292.930227506867
1.8978978978979E-6	835.456821076674	661.435768985691	517.680101515442	406.039284584232	331.319464788411	293.294886981768
1.92192192192192E-6	836.099457940122	662.082896234544	518.327229116734	406.65706126669	331.828942770208	293.656744009579
1.94594594594595E-6	836.73342890237	662.721363459774	518.965813412218	407.267111129805	332.333110246444	294.015838102061
1.96996996996997E-6	837.358947123887	663.351383481993	519.596062856644	407.869613581611	332.83206977276	294.372207943089
1.99399399399399E-6	837.976218013613	663.973161386673	520.218178379217	408.46474186198	333.325920967066	294.725891411622
2.01801801801802E-6	838.585439600306	664.586894894515	520.832353741543	409.052663322177	333.814760620679	295.07692560388
2.04204204204204E-6	839.186802881906	665.19277470991	521.438775874533	409.633539688751	334.298682804266	295.425346854759
2.06606606606607E-6	839.780492154479	665.790984849037	522.037625195752	410.207527312808	334.777778968855	295.771190758525
2.09009009009009E-6	840.366685322139	666.381702949001	522.629075908544	410.774777405627	335.25213804221	296.114492188811
2.11411411411411E-6	840.945554189261	666.965100559314	523.213296284178	411.335436261507	335.721846520817	296.45528531793
2.13813813813814E-6	841.517264736182	667.541343416918	523.79044892817	411.889645468663	336.186988557705	296.793603635563
2.16216216216216E-6	842.081977379504	668.110591705846	524.360691031813	412.437542108939	336.64764604635	297.129479966818
2.18618618618619E-6	842.63984721801	668.673000302545	524.924174609908	412.979258947033	337.103898700848	297.462946489697
2.21021021021021E-6	843.191024265145	669.228719007803	525.481046725593	413.514924609899	337.555824132566	297.794034751996
2.23423423423423E-6	843.735653668926	669.777892766137	526.031449703086	414.044663756921	338.003497923456	298.122775687651
2.25825825825826E-6	844.273875920098	670.320661873464	526.575521329132	414.568597241428	338.446993696195	298.449199632568
2.28228228228228E-6	844.805827049267	670.857162173774	527.113395043859	415.086842264077	338.886383181328	298.773336339934
2.30630630630631E-6	845.331638813722	671.387525245531	527.645200121695	415.599512518581	339.321736281552	299.095214995049
2.33033033033033E-6	845.851438874569	671.911878578397	528.171061842978	416.106718330242	339.753121133296	299.414864229685
2.35435435435435E-6	846.365350964781	672.430345740916	528.691101656818	416.608566787717	340.180604165736	299.732312135996
2.37837837837838E-6	846.873495048725	672.943046539677	529.205437335734	417.105161868392	340.60425015735	300.047586279996
2.4024024024024E-6	847.375987473661	673.450097170487	529.714183122575	417.596604557756	341.024122290166	300.360713714613
2.42642642642643E-6	847.872941113715	673.951610362028	530.217449870175	418.082992963092	341.440282201794	300.671720992344
2.45045045045045E-6	848.36446550675	674.447695512436	530.715345174157	418.564422421828	341.852790035351	300.980634177524
2.47447447447447E-6	848.850666984564	674.938458819221	531.207973499317	419.040985604833	342.261704487389	301.287478858219
2.4984984984985E-6	849.331648796802	675.424003402914	531.695436299914	419.512772614942	342.667082853919	301.592280157758
2.52252252252252E-6	849.80751122893	675.904429424803	532.177832134257	419.979871080971	343.068981074616	301.895062745919
2.54654654654655E-6	850.278351714629	676.379834199084	532.655256773881	420.442366247472	343.467453775293	302.195850849785
2.57057057057057E-6	850.744264942899	676.850312299755	533.127803307626	420.900341060454	343.862554308725	302.494668264267
2.59459459459459E-6	851.205342960194	677.315955662538	533.59556224091	421.353876249281	344.254334793904	302.791538362329
2.61861861861862E-6	851.661675267841	677.776853682104	534.058621590444	421.803050404961	344.642846153791	303.086484104898
2.64264264264264E-6	852.113348915016	678.233093304865	534.517066974649	422.247940055004	345.028138151627	303.379528050499
2.66666666666667E-6	852.560448587511	678.684759117564	534.970981700004	422.688619735035	345.410259425891	303.670692364599
2.69069069069069E-6	853.003056692516	679.131933431894	535.42044684354	423.125162057328	345.789257523935	303.959998828689
2.71471471471471E-6	853.441253439644	679.574696365361	535.865541331693	423.557637776415	346.165178934385	304.247468849099
2.73873873873874E-6	853.875116918375	680.013125918584	536.306342015695	423.986115851924	346.538069118339	304.533123465566
2.76276276276276E-6	854.304723172122	680.447298049219	536.74292374369	424.410663508777	346.907972539426	304.816983359556
2.78678678678679E-6	854.730146269093	680.877286742688	537.175359429752	424.831346294894	347.274932692778	305.099068862354
2.81081081081081E-6	855.151458370111	681.303164079868	537.603720119947	425.248228136509	347.63899213295	305.379399962925
2.83483483483483E-6	855.568729793544	681.725000301907	538.028075055605	425.661371391228	348.000192500851	305.657996315553
2.85885885885886E-6	855.9820290775	682.142863872301	538.448491733927	426.070836898935	348.35857454971	305.934877247275
2.88288288288288E-6	856.391423039418	682.556821536374	538.86503596608	426.476684030649	348.714178170126	306.210061765104
2.90690690690691E-6	856.796976833185	682.966938378299	539.277771932885	426.878970735428	349.06704241425	306.483568563056
2.93093093093093E-6	857.198754003903	683.37327787576	539.686762238227	427.27775358542	349.41720551911	306.755416028983
2.95495495495496E-6	857.596816540424	683.775901952398	540.092067960296	427.67308781914	349.764704929149	307.025622251226
2.97897897897898E-6	857.991224925751	684.174871028122	540.493748700765	428.065027383065	350.109577317971	307.294205025079
3.003003003003E-6	858.382038185425	684.570244067407	540.891862631998	428.453624971613	350.451858609361	307.561181859092
3.02702702702703E-6	858.769313933971	684.962078625668	541.286466542391	428.838932065594	350.791583997582	307.826569981191
3.05105105105105E-6	859.153108419521	685.350430893801	541.677615879927	429.22099896919	351.128787967001	308.090386344652
3.07507507507508E-6	859.533476566677	685.735355740973	542.065364794028	429.599874845546	351.463504311048	308.352647633898
3.0990990990991E-6	859.910472017716	686.116906755757	542.449766175795	429.975607751014	351.795766150556	308.613370270163
3.12312312312312E-6	860.284147172192	686.495136285671	542.830871696689	430.348244668132	352.125605951491	308.872570416992
3.14714714714715E-6	860.654553225034	686.870095475207	543.208731845751	430.717831537378	352.4530555421	309.130263985607
3.17117117117117E-6	861.021740203183	687.241834302414	543.583395965397	431.084413287759	352.778146129508	309.386466640135
3.19519519519519E-6	861.385757000855	687.610401614098	543.954912285884	431.44803386629	353.100908315776	309.64119380269
3.21921921921922E-6	861.746651413481	687.975845159706	544.323327958481	431.808736266402	353.421372113435	309.89446065834
3.24324324324324E-6	862.104470170382	688.338211623954	544.688689087416	432.166562555333	353.739566960541	310.146282159939
3.26726726726727E-6	862.459258966243	688.697546658246	545.051040760647	432.521553900543	354.055521735237	310.396673032833
3.29129129129129E-6	862.811062491431	689.053894910945	545.410427079514	432.873750595187	354.369264769864	310.645647779458
3.31531531531532E-6	863.159924461214	689.407300056543	545.766891187316	433.223192082706	354.680823864633	310.893220683813
3.33933933933934E-6	863.505887643917	689.757804823782	546.120475296857	433.569916980547	354.990226300861	311.139405815825
3.36336336336336E-6	863.848993888081	690.105451022758	546.47122071702	433.913963103067	355.297498853811	311.384217035609
3.38738738738739E-6	864.189284148644	690.45027957107	546.819167878382	434.255367483648	355.602667805126	311.627667997612
3.41141141141141E-6	864.526798512206	690.792330519045	547.164356357947	434.594166396056	355.905758954893	311.869772154669
3.43543543543544E-6	864.861576221399	691.131643074067	547.506824902998	434.930395375073	356.206797633332	312.110542761949
3.45945945945946E-6	865.193655698416	691.468255624078	547.846611454132	435.264089236437	356.505808712138	312.349992880808
3.48348348348348E-6	865.523074567719	691.802205760242	548.183753167498	435.595282096107	356.802816615482	312.588135382551
3.50750750750751E-6	865.849869677972	692.133530298854	548.518286436275	435.924007388896	357.097845330685	312.824982952102
3.53153153153153E-6	866.174077123222	692.462265302484	548.850246911413	436.250297886481	357.390918418568	313.060548091582
3.55555555555556E-6	866.495732263362	692.788446100415	549.179669521687	436.574185714826	357.68205902351	313.294843123807
3.57957957957958E-6	866.814869743908	693.112107308384	549.506588493068	436.895702371032	357.971289883203	313.5278801957
3.6036036036036E-6	867.131523515114	693.433282847675	549.83103736745	437.214878739647	358.258633338121	313.759671281621
3.62762762762763E-6	867.445726850444	693.752005963565	550.15304902076	437.531745108443	358.544111340722	313.990228186623
3.65165165165165E-6	867.75751236445	694.06830924317	550.472655680476	437.846331183697	358.827745464383	314.219562549627
3.67567567567568E-6	868.066912030047	694.382224632703	550.789888942562	438.15866610498	359.109556912072	314.447685846525
3.6996996996997E-6	868.373957195239	694.69378345417	551.104779787864	438.468778459477	359.389566524786	314.67460939321
3.72372372372372E-6	868.678678599292	695.003016421526	551.417358597974	438.776696295865	359.667794789741	314.900344348537
3.74774774774775E-6	868.981106388398	695.309953656311	551.727655170584	439.082447137754	359.944261848332	315.124901717215
3.77177177177177E-6	869.28127013083	695.614624702792	552.035698734352	439.386057996709	360.218987503875	315.348292352634
3.7957957957958E-6	869.579198831622	695.917058542612	552.341517963303	439.68755538487	360.491991229132	315.570526959626
3.81981981981982E-6	869.874920946779	696.217283608992	552.645140990767	439.986965327196	360.763292173624	315.791616097164
3.84384384384384E-6	870.16846439705	696.515327800477	552.946595422893	440.284313373321	361.032909170747	316.011570180996
3.86786786786787E-6	870.459856581263	696.811218494257	553.245908351734	440.579624609064	361.300860744693	316.230399486233
3.89189189189189E-6	870.749124389256	697.104982559079	553.543106367938	440.872923667585	361.567165117179	316.448114149858
3.91591591591592E-6	871.036294214404	697.396646367759	553.83821557304	441.16423474021	361.831840213999	316.664724173199
3.93993993993994E-6	871.321391965763	697.686235809309	554.131261591385	441.453581586937	362.094903671399	316.880239424336
3.96396396396396E-6	871.604443079851	697.973776300698	554.422269581692	441.740987546626	362.356372842273	317.094669640457
3.98798798798799E-6	871.885472532064	698.259292798262	554.711264248264	442.026475546897	362.616264802205	317.308024430162
4.01201201201201E-6	872.164504847756	698.542809808764	554.998269851867	442.310068113729	362.874596355348	317.520313275719
4.03603603603604E-6	872.441564112987	698.824351400127	555.283310220284	442.591787380794	363.13138404014	317.731545535269
4.06006006006006E-6	872.716673984948	699.103941211851	555.566408758555	442.871655098507	363.386644134885	317.94173044498
4.08408408408408E-6	872.989857702086	699.381602465116	555.84758845892	443.149692642828	363.640392663172	318.150877121162
4.10810810810811E-6	873.261138093924	699.657357972602	556.126871910471	443.425921023804	363.892645399166	318.358994562328
4.13213213213213E-6	873.530537590601	699.931230148004	556.404281308516	443.700360893878	364.143417872757	318.566091651216
4.15615615615616E-6	873.79807823213	700.203241015289	556.679838463685	443.973032555956	364.392725374577	318.772177156766
4.18018018018018E-6	874.063781677397	700.473412217675	556.953564810765	444.243955971246	364.640582960892	318.977259736059
4.2042042042042E-6	874.327669212891	700.741765026358	557.225481417283	444.513150766892	364.887005458362	319.181347936206
4.22822822822823E-6	874.589761761196	701.008320348989	557.495608991856	444.780636243379	365.132007468691	319.384450196206
4.25225225225225E-6	874.850079889237	701.273098737909	557.763967892286	445.046431381743	365.375603373152	319.586574848761
4.27627627627628E-6	875.108643816293	701.536120398156	558.030578133449	445.310554850584	365.617807337003	319.787730122053
4.3003003003003E-6	875.365473421789	701.797405195245	558.29545939495	445.573025012885	365.85863331379	319.987924141487
4.32432432432432E-6	875.620588252871	702.056972662733	558.558631028565	445.833859932646	366.098095049547	320.187164931392
4.34834834834835E-6	875.874007531763	702.314842009572	558.82011206549	446.093077381336	366.336206086888	320.385460416692
4.37237237237237E-6	876.125750162935	702.57103212726	559.079921223376	446.350694844183	366.572979769002	320.582818424543
4.3963963963964E-6	876.375834740062	702.825561596802	559.338076913181	446.60672952628	366.808429243548	320.77924668593
4.42042042042042E-6	876.624279552802	703.078448695471	559.594597245835	446.861198358541	367.042567466462	320.974752837243
4.44444444444444E-6	876.871102593385	703.329711403394	559.84950003872	447.114118003496	367.275407205657	321.169344421807
4.46846846846847E-6	877.116321563026	703.579367409958	560.102802821983	447.365504860932	367.506961044653	321.36302889139
4.49249249249249E-6	877.359953878169	703.827434120044	560.354522844672	447.61537507339	367.737241386104	321.555813607682
4.51651651651652E-6	877.602016676561	704.073928660094	560.604677080721	447.863744531514	367.966260455253	321.747705843736
4.54054054054054E-6	877.842526823162	704.318867884019	560.853282234762	448.110628879266	368.194030303292	321.938712785391
4.56456456456456E-6	878.081500915909	704.562268378951	561.100354747793	448.356043519006	368.420562810658	322.128841532653
4.58858858858859E-6	878.318955291319	704.80414647084	561.3459108027	448.600003616441	368.64586969024	322.318099101064
4.61261261261261E-6	878.554906029949	705.044518229912	561.589966329627	448.842524105449	368.869962490514	322.506492423034
4.63663663663664E-6	878.789368961717	705.28339947598	561.832537011215	449.083619692776	369.092852598606	322.694028349145
4.66066066066066E-6	879.02235967108	705.520805783618	562.073638287699	449.323304862623	369.314551243286	322.880713649441
4.68468468468468E-6	879.253893502084	705.756752487206	562.313285361879	449.561593881112	369.535069497887	323.06655501468
4.70870870870871E-6	879.483985563283	705.991254685838	562.551493203964	449.798500800641	369.754418283163	323.251559057568
4.73273273273273E-6	879.71265073253	706.224327248119	562.788276556293	450.034039464132	369.972608370081	323.435732313971
4.75675675675676E-6	879.939903661651	706.455984816823	563.023649937932	450.268223509175	370.189650382542	323.619081244098
4.78078078078078E-6	880.165758781001	706.686241813449	563.257627649164	450.501066372067	370.40555480005	323.801612233666
4.8048048048048E-6	880.390230303901	706.915112442652	563.490223775858	450.732581291753	370.620331960318	323.983331595038
4.82882882882883E-6	880.613332230971	707.142610696573	563.72145219374	450.962781313675	370.83399206181	324.164245568347
4.85285285285285E-6	880.83507835435	707.368750359051	563.951326572545	451.191679293522	371.046545166237	324.344360322589
4.87687687687688E-6	881.055482261813	707.593545009742	564.179860380077	451.419287900893	371.258001200983	324.523681956702
4.9009009009009E-6	881.274557340793	707.817008028126	564.40706688617	451.645619622872	371.468369961492	324.702216500623
4.92492492492492E-6	881.492316782293	708.039152597427	564.632959166542	451.870686767514	371.677661113593	324.879969916327
4.94894894894895E-6	881.708773584714	708.259991708428	564.857550106566	452.094501467253	371.885884195776	325.056948098837
4.97297297297297E-6	881.923940557582	708.4795381632	565.080852404947	452.317075682228	372.09304862142	325.233156877233
4.996996996997E-6	882.137830325193	708.697804578738	565.302878577309	452.538421203526	372.299163680972	325.408602015624
5.02102102102102E-6	882.350455330162	708.914803390512	565.523640959696	452.758549656359	372.504238544075	325.583289214112
5.04504504504505E-6	882.561827836896	709.130546855931	565.743151711993	452.977472503152	372.708282261657	325.757224109738
5.06906906906907E-6	882.771959934975	709.345047057723	565.961422821262	453.195201046577	372.911303767968	325.930412277407
5.09309309309309E-6	882.980863542465	709.558315907245	566.178466105002	453.411746432501	373.113311882582	326.102859230798
5.11711711711712E-6	883.18855040914	709.770365147702	566.394293214332	453.627119652876	373.314315312344	326.274570423257
5.14114114114114E-6	883.395032119639	709.981206357297	566.608915637098	453.841331548561	373.514322653288	326.445551248675
5.16516516516517E-6	883.600320096541	710.190850952312	566.822344700912	454.054392812074	373.713342392508	326.615807042347
5.18918918918919E-6	883.80442560338	710.399310190106	567.034591576115	454.26631399029	373.911382909989	326.785343081822
5.21321321321321E-6	884.007359747575	710.606595172057	567.245667278674	454.47710548707	374.108452480406	326.954164587727
5.23723723723724E-6	884.209133483308	710.812716846426	567.455582673018	454.686777565841	374.304559274876	327.122276724589
5.26126126126126E-6	884.409757614324	711.017686011159	567.664348474798	454.895340352106	374.499711362683	327.28968460163
5.28528528528528E-6	884.609242796675	711.22151331663	567.871975253595	455.102803835904	374.69391671296	327.456393273558
5.30930930930931E-6	884.807599541399	711.424209268311	568.078473435563	455.309177874221	374.887183196341	327.622407741339
5.33333333333333E-6	885.004838217138	711.625784229393	568.283853306008	455.514472193336	375.079518586578	327.787732952954
5.35735735735736E-6	885.200969052696	711.826248423343	568.488125011917	455.718696391128	375.270930562121	327.952373804147
5.38138138138138E-6	885.396002139546	712.025611936401	568.691298564425	455.921859939317	375.461426707674	328.116335139156
5.40540540540541E-6	885.589947434272	712.223884720028	568.893383841231	456.123972185674	375.651014515712	328.279621751436
5.42942942942943E-6	885.782814760966	712.421076593293	569.094390588954	456.325042356171	375.839701387971	328.44223838436
5.45345345345345E-6	885.974613813562	712.617197245213	569.294328425447	456.525079557083	376.027494636907	328.604189731923
5.47747747747748E-6	886.16535415813	712.812256237038	569.493206842053	456.724092777058	376.214401487125	328.765480439416
5.5015015015015E-6	886.355045235113	713.006263004486	569.691035205811	456.922090889127	376.400429076782	328.926115104106
5.52552552552553E-6	886.543696361511	713.199226859933	569.887822761621	457.119082652682	376.585584458961	329.086098275886
5.54954954954955E-6	886.731316733033	713.391156994552	570.083578634357	457.315076715406	376.769874603014	329.245434457934
5.57357357357357E-6	886.917915426182	713.582062480405	570.278311830932	457.510081615165	376.953306395888	329.404128107342
5.5975975975976E-6	887.103501400313	713.771952272493	570.472031242327	457.70410578186	377.135886643414	329.562183635746
5.62162162162162E-6	887.288083499637	713.960835210762	570.664745645569	457.897157539238	377.317622071575	329.719605409944
5.64564564564565E-6	887.471670455185	714.148720022064	570.85646370567	458.089245106669	377.498519327755	329.876397752496
5.66966966966967E-6	887.654270886731	714.335615322077	571.047193977525	458.280376600881	377.678584981956	330.032564942325
5.69369369369369E-6	887.835893304672	714.521529617184	571.23694490777	458.470560037662	377.857825527992	330.188111215299
5.71771771771772E-6	888.016546111872	714.706471306317	571.425724836599	458.659803333531	378.036247384668	330.34304076481
5.74174174174174E-6	888.196237605465	714.890448682754	571.613541999549	458.848114307364	378.213856896925	330.497357742334
5.76576576576577E-6	888.374975978619	715.073469935889	571.800404529236	459.035500681995	378.390660336972	330.651066257994
5.78978978978979E-6	888.552769322265	715.255543152952	571.986320457071	459.221970085787	378.566663905393	330.804170381105
5.81381381381381E-6	888.729625626795	715.436676320707	572.171297714925	459.407530054158	378.741873732233	330.956674140711
5.83783783783784E-6	888.905552783714	715.616877327107	572.355344136771	459.592188031093	378.916295878062	331.108581526115
5.86186186186186E-6	889.080558587266	715.796153962913	572.538467460288	459.77595137061	379.089936335024	331.259896487402
5.88588588588589E-6	889.254650736029	715.974513923291	572.720675328427	459.95882733821	379.262801027861	331.410622935951
