time (s)	Resistance (Ù)	Resistance (Ù)
	Device 1	Device 2
0.4185	14580	14580
0.4185	14580	14570
0.4186	14580	14560
0.4186	14590	14550
0.4186	14590	14540
0.4186	14590	14530
0.4186	14600	14520
0.4186	14600	14510
0.4186	14600	14510
0.4186	14600	14500
0.4187	14610	14490
0.4187	14610	14480
0.4187	14610	14470
0.4187	14620	14460
0.4187	14620	14450
0.4187	14620	14440
0.4187	14630	14430
0.4188	14630	14420
0.4188	14630	14420
0.4188	14630	14410
0.4188	14640	14400
0.4188	14640	14390
0.4188	14640	14380
0.4188	14650	14370
0.4189	14650	14360
0.4189	14650	14350
0.4189	14660	14340
0.4189	14660	14330
0.4189	14660	14320
0.4189	14670	14310
0.4189	14670	14300
0.419	14670	14290
0.419	14680	14280
0.419	14680	14270
0.419	14680	14260
0.419	14690	14250
0.419	14690	14240
0.4191	14690	14230
0.4191	14700	14220
0.4191	14700	14210
0.4191	14700	14200
0.4191	14710	14190
0.4191	14710	14180
0.4192	14710	14170
0.4192	14720	14160
0.4192	14720	14150
0.4192	14720	14140
0.4192	14730	14130
0.4192	14730	14120
0.4193	14740	14110
0.4193	14740	14100
0.4193	14740	14090
0.4193	14750	14080
0.4193	14750	14060
0.4193	14750	14050
0.4194	14760	14040
0.4194	14760	14030
0.4194	14770	14020
0.4194	14770	14010
0.4194	14770	14000
0.4194	14780	13990
0.4195	14780	13980
0.4195	14780	13960
0.4195	14790	13950
0.4195	14790	13940
0.4195	14800	13930
0.4196	14800	13920
0.4196	14800	13910
0.4196	14810	13900
0.4196	14810	13880
0.4196	14820	13870
0.4197	14820	13860
0.4197	14820	13850
0.4197	14830	13840
0.4197	14830	13830
0.4197	14840	13810
0.4198	14840	13800
0.4198	14850	13790
0.4198	14850	13780
0.4198	14850	13770
0.4198	14860	13750
0.4199	14860	13740
0.4199	14870	13730
0.4199	14870	13720
0.4199	14880	13700
0.4199	14880	13690
0.42	14890	13680
0.42	14890	13670
0.42	14890	13650
0.42	14900	13640
0.4201	14900	13630
0.4201	14910	13610
0.4201	14910	13600
0.4201	14920	13590
0.4201	14920	13580
0.4202	14930	13560
0.4202	14930	13550
0.4202	14940	13540
0.4202	14940	13520
0.4203	14950	13510
0.4203	14950	13500
0.4203	14960	13480
0.4203	14960	13470
0.4204	14970	13460
0.4204	14970	13440
0.4204	14980	13430
0.4204	14980	13410
0.4205	14990	13400
0.4205	14990	13390
0.4205	15000	13370
0.4205	15000	13360
0.4206	15010	13340
0.4206	15010	13330
0.4206	15020	13320
0.4206	15020	13300
0.4207	15030	13290
0.4207	15030	13270
0.4207	15040	13260
0.4208	15040	13250
0.4208	15050	13230
0.4208	15050	13220
0.4208	15060	13200
0.4209	15070	13190
0.4209	15070	13170
0.4209	15080	13160
0.421	15080	13140
0.421	15090	13130
0.421	15090	13110
0.421	15100	13100
0.4211	15100	13090
0.4211	15110	13070
0.4211	15120	13060
0.4212	15120	13040
0.4212	15130	13030
0.4212	15130	13010
0.4213	15140	13000
0.4213	15150	12980
0.4213	15150	12970
0.4213	15160	12950
0.4214	15160	12940
0.4214	15170	12920
0.4214	15180	12900
0.4215	15180	12890
0.4215	15190	12870
0.4215	15190	12860
0.4216	15200	12840
0.4216	15210	12830
0.4216	15210	12810
0.4217	15220	12800
0.4217	15230	12780
0.4218	15230	12770
0.4218	15240	12750
0.4218	15240	12740
0.4219	15250	12720
0.4219	15260	12700
0.4219	15260	12690
0.422	15270	12670
0.422	15280	12660
0.422	15280	12640
0.4221	15290	12630
0.4221	15300	12610
0.4222	15310	12590
0.4222	15310	12580
0.4222	15320	12560
0.4223	15330	12540
0.4223	15330	12530
0.4224	15340	12510
0.4224	15350	12490
0.4225	15360	12480
0.4225	15360	12460
0.4225	15370	12440
0.4226	15380	12420
0.4226	15390	12410
0.4227	15400	12390
0.4227	15410	12370
0.4228	15420	12350
0.4229	15430	12330
0.4229	15440	12300
0.423	15450	12280
0.423	15460	12260
0.4231	15470	12240
0.4232	15480	12220
0.4232	15490	12200
0.4233	15500	12180
0.4234	15510	12160
0.4234	15510	12150
0.4234	15520	12130
0.4235	15530	12120
0.4235	15530	12110
0.4236	15540	12100
0.4236	15550	12080
0.4237	15550	12070
0.4237	15560	12060
0.4237	15560	12050
0.4238	15570	12040
0.4238	15580	12030
0.4238	15580	12020
0.4239	15590	12010
0.4239	15590	12000
0.4239	15600	11990
0.424	15600	11990
0.424	15610	11980
0.424	15610	11970
0.4241	15610	11960
0.4241	15620	11950
0.4241	15620	11950
0.4242	15630	11940
0.4242	15630	11930
0.4242	15640	11920
0.4242	15640	11920
0.4243	15650	11910
0.4243	15650	11900
0.4243	15650	11900
0.4244	15660	11890
0.4244	15660	11880
0.4244	15670	11880
0.4244	15670	11870
0.4245	15670	11860
0.4245	15680	11860
0.4245	15680	11850
0.4245	15680	11850
0.4246	15690	11840
0.4246	15690	11840
0.4246	15700	11830
0.4247	15700	11820
0.4247	15700	11820
0.4247	15710	11810
0.4247	15710	11810
0.4248	15710	11800
0.4248	15720	11800
0.4248	15720	11790
0.4248	15720	11790
0.4248	15730	11780
0.4249	15730	11780
0.4249	15730	11770
0.4249	15740	11770
0.4249	15740	11770
0.425	15740	11760
0.425	15750	11760
0.425	15750	11760
0.425	15750	11760
0.425	15750	11760
0.425	15750	11760
0.425	15750	11760
0.425	15750	11750
0.425	15750	11750
0.425	15750	11750
0.425	15750	11750
0.425	15750	11750
0.425	15750	11750
0.4251	15750	11750
0.4251	15760	11740
0.4251	15760	11740
0.4251	15760	11740
0.4251	15760	11740
0.4251	15760	11730
0.4251	15760	11730
0.4251	15770	11730
0.4252	15770	11730
0.4252	15770	11730
0.4252	15770	11720
0.4252	15770	11720
0.4252	15770	11720
0.4252	15780	11720
0.4252	15780	11710
0.4252	15780	11710
0.4253	15780	11710
0.4253	15780	11710
0.4253	15780	11700
0.4253	15780	11700
0.4253	15790	11700
0.4253	15790	11700
0.4253	15790	11700
0.4253	15790	11690
0.4254	15790	11690
0.4254	15790	11690
0.4254	15800	11690
0.4254	15800	11680
0.4254	15800	11680
0.4254	15800	11680
0.4254	15800	11680
0.4254	15800	11670
0.4255	15810	11670
0.4255	15810	11670
0.4255	15810	11670
0.4255	15810	11670
0.4255	15810	11660
0.4255	15810	11660
0.4255	15820	11660
0.4256	15820	11660
0.4256	15820	11650
0.4256	15820	11650
0.4256	15820	11650
0.4256	15820	11650
0.4256	15820	11640
0.4256	15830	11640
0.4256	15830	11640
0.4257	15830	11640
0.4257	15830	11630
0.4257	15830	11630
0.4257	15830	11630
0.4257	15840	11630
0.4257	15840	11630
0.4257	15840	11620
0.4258	15840	11620
0.4258	15840	11620
0.4258	15840	11620
0.4258	15850	11610
0.4258	15850	11610
0.4258	15850	11610
0.4259	15850	11610
0.4259	15850	11600
0.4259	15850	11600
0.4259	15860	11600
0.4259	15860	11600
0.4259	15860	11590
0.4259	15860	11590
0.426	15860	11590
0.426	15860	11590
0.426	15870	11580
0.426	15870	11580
0.426	15870	11580
0.426	15870	11580
0.4261	15870	11570
0.4261	15870	11570
0.4261	15880	11570
0.4261	15880	11570
0.4261	15880	11560
0.4261	15880	11560
0.4262	15880	11560
0.4262	15890	11560
0.4262	15890	11550
0.4262	15890	11550
0.4262	15890	11550
0.4262	15890	11550
0.4263	15890	11540
0.4263	15900	11540
0.4263	15900	11540
0.4263	15900	11540
0.4263	15900	11530
0.4264	15900	11530
0.4264	15910	11530
0.4264	15910	11530
0.4264	15910	11520
0.4264	15910	11520
0.4265	15910	11520
0.4265	15920	11510
0.4265	15920	11510
0.4265	15920	11510
0.4266	15920	11510
0.4266	15920	11500
0.4266	15930	11500
0.4266	15930	11500
0.4267	15930	11490
0.4267	15930	11490
0.4267	15940	11490
0.4267	15940	11480
0.4268	15940	11480
0.4268	15940	11480
0.4268	15950	11470
0.4269	15950	11470
0.4269	15950	11470
0.4269	15960	11460
0.4269	15960	11460
0.427	15960	11460
0.427	15960	11450
0.427	15970	11450
0.4271	15970	11450
0.4271	15970	11450
0.4271	15970	11440
0.4271	15970	11440
0.4272	15980	11440
0.4272	15980	11440
0.4272	15980	11430
0.4272	15980	11430
0.4273	15980	11430
0.4273	15990	11430
0.4273	15990	11420
0.4273	15990	11420
0.4274	15990	11420
0.4274	15990	11420
0.4274	16000	11420
0.4274	16000	11420
0.4274	16000	11410
0.4275	16000	11410
0.4275	16000	11410
0.4275	16000	11410
0.4275	16010	11410
0.4275	16010	11410
0.4276	16010	11400
0.4276	16010	11400
0.4276	16010	11400
0.4276	16010	11400
0.4276	16010	11400
0.4277	16020	11400
0.4277	16020	11400
0.4277	16020	11390
0.4277	16020	11390
0.4277	16020	11390
0.4278	16020	11390
0.4278	16020	11390
0.4278	16030	11390
0.4278	16030	11390
0.4278	16030	11390
0.4279	16030	11390
0.4279	16030	11380
0.4279	16030	11380
0.4279	16030	11380
0.4279	16040	11380
0.4279	16040	11380
0.428	16040	11380
0.428	16040	11380
0.428	16040	11380
0.428	16040	11380
0.428	16040	11370
0.4281	16040	11370
0.4281	16050	11370
0.4281	16050	11370
0.4281	16050	11370
0.4281	16050	11370
0.4281	16050	11370
0.4282	16050	11370
0.4282	16050	11370
0.4282	16050	11370
0.4282	16060	11370
0.4282	16060	11370
0.4283	16060	11360
0.4283	16060	11360
0.4283	16060	11360
0.4283	16060	11360
0.4283	16060	11360
0.4283	16060	11360
0.4284	16060	11360
0.4284	16070	11360
0.4284	16070	11360
0.4284	16070	11360
0.4284	16070	11360
0.4285	16070	11360
0.4285	16070	11360
0.4285	16070	11360
0.4285	16070	11360
0.4285	16080	11350
0.4285	16080	11350
0.4286	16080	11350
0.4286	16080	11350
0.4286	16080	11350
0.4286	16080	11350
0.4286	16080	11350
0.4286	16080	11350
0.4287	16080	11350
0.4287	16080	11350
0.4287	16090	11350
0.4287	16090	11350
0.4287	16090	11350
0.4288	16090	11350
0.4288	16090	11350
0.4288	16090	11350
0.4288	16090	11350
0.4288	16090	11350
0.4288	16090	11350
0.4289	16100	11350
0.4289	16100	11340
0.4289	16100	11340
0.4289	16100	11340
0.4289	16100	11340
0.4289	16100	11340
0.429	16100	11340
0.429	16100	11340
0.429	16100	11340
0.429	16100	11340
0.429	16110	11340
0.4291	16110	11340
0.4291	16110	11340
0.4291	16110	11340
0.4291	16110	11340
0.4291	16110	11340
0.4291	16110	11340
0.4292	16110	11340
0.4292	16110	11340
0.4292	16110	11340
0.4292	16120	11340
0.4292	16120	11340
0.4293	16120	11340
0.4293	16120	11340
0.4293	16120	11340
0.4293	16120	11340
0.4293	16120	11340
0.4293	16120	11340
0.4294	16120	11340
0.4294	16120	11340
0.4294	16130	11340
0.4294	16130	11340
0.4294	16130	11340
0.4295	16130	11340
0.4295	16130	11340
0.4295	16130	11340
0.4295	16130	11340
0.4295	16130	11340
0.4295	16130	11340
0.4296	16130	11340
0.4296	16140	11340
0.4296	16140	11340
0.4296	16140	11340
0.4296	16140	11340
0.4297	16140	11340
0.4297	16140	11340
0.4297	16140	11340
0.4297	16140	11340
0.4297	16140	11340
0.4298	16140	11340
0.4298	16140	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4298	16150	11340
0.4299	16150	11340
0.4299	16150	11340
0.4299	16150	11340
0.4299	16150	11340
0.43	16150	11340
0.43	16160	11340
0.43	16160	11340
0.4301	16160	11340
0.4301	16160	11340
0.4302	16160	11340
0.4302	16160	11340
0.4302	16170	11340
0.4303	16170	11340
0.4303	16170	11340
0.4304	16170	11340
0.4304	16170	11340
0.4304	16180	11340
0.4305	16180	11340
0.4305	16180	11340
0.4306	16180	11340
0.4306	16180	11340
0.4306	16180	11340
0.4307	16190	11340
0.4307	16190	11340
0.4308	16190	11340
0.4308	16190	11340
0.4309	16190	11340
0.4309	16190	11340
0.4309	16200	11340
0.431	16200	11340
0.431	16200	11340
0.4311	16200	11340
0.4311	16200	11340
0.4312	16200	11340
0.4312	16210	11340
0.4312	16210	11340
0.4313	16210	11340
0.4313	16210	11340
0.4314	16210	11340
0.4314	16210	11340
0.4315	16220	11340
0.4315	16220	11340
0.4316	16220	11340
0.4316	16220	11340
0.4316	16220	11340
0.4317	16220	11340
0.4317	16230	11340
0.4318	16230	11340
0.4318	16230	11340
0.4319	16230	11340
0.4319	16230	11340
0.432	16230	11340
0.432	16230	11340
0.4321	16240	11340
0.4321	16240	11340
0.4322	16240	11340
0.4322	16240	11340
0.4322	16240	11340
0.4323	16240	11340
0.4323	16250	11340
0.4324	16250	11340
0.4324	16250	11340
0.4325	16250	11340
0.4325	16250	11340
0.4326	16250	11340
0.4326	16250	11340
0.4327	16260	11340
0.4327	16260	11340
0.4328	16260	11340
0.4328	16260	11340
0.4329	16260	11340
0.4329	16260	11340
0.433	16260	11340
0.433	16270	11340
0.4331	16270	11340
0.4331	16270	11340
0.4332	16270	11340
0.4332	16270	11340
0.4333	16270	11340
0.4333	16270	11340
0.4334	16270	11340
0.4334	16280	11340
0.4335	16280	11340
0.4335	16280	11340
0.4336	16280	11340
0.4337	16280	11340
0.4337	16280	11340
0.4338	16280	11340
0.4338	16290	11340
0.4339	16290	11340
0.4339	16290	11340
0.434	16290	11340
0.434	16290	11340
0.4341	16290	11340
0.4341	16290	11340
0.4342	16290	11340
0.4343	16300	11340
0.4343	16300	11340
0.4344	16300	11340
0.4344	16300	11340
0.4345	16300	11340
0.4345	16300	11340
0.4346	16300	11340
0.4347	16300	11340
0.4347	16310	11340
0.4348	16310	11340
0.4348	16310	11340
0.4349	16310	11340
0.4349	16310	11340
0.435	16310	11340
0.4351	16310	11340
0.4351	16310	11340
0.4352	16310	11340
0.4352	16320	11340
0.4353	16320	11340
0.4354	16320	11340
0.4354	16320	11340
0.4355	16320	11340
0.4355	16320	11340
0.4356	16320	11340
0.4357	16320	11340
0.4357	16320	11340
0.4358	16330	11340
0.4359	16330	11340
0.4359	16330	11340
0.436	16330	11340
0.4361	16330	11340
0.4361	16330	11340
0.4362	16330	11340
0.4362	16330	11340
0.4363	16330	11340
0.4364	16340	11340
0.4364	16340	11340
0.4365	16340	11340
0.4366	16340	11340
0.4366	16340	11340
0.4367	16340	11340
0.4368	16340	11340
0.4368	16340	11340
0.4369	16340	11340
0.437	16340	11340
0.437	16350	11340
0.4371	16350	11340
0.4372	16350	11340
0.4373	16350	11340
0.4373	16350	11340
0.4374	16350	11340
0.4375	16350	11340
0.4375	16350	11340
0.4376	16350	11340
0.4377	16350	11340
0.4378	16350	11340
0.4378	16360	11340
0.4379	16360	11340
0.438	16360	11340
0.438	16360	11340
0.4381	16360	11340
0.4382	16360	11340
0.4383	16360	11340
0.4383	16360	11340
0.4384	16360	11340
0.4385	16360	11340
0.4386	16360	11340
0.4387	16370	11340
0.4387	16370	11340
0.4388	16370	11340
0.4389	16370	11340
0.439	16370	11340
0.439	16370	11340
0.4391	16370	11340
0.4392	16370	11340
0.4393	16370	11340
0.4394	16370	11340
0.4394	16370	11340
0.4395	16370	11340
0.4396	16370	11340
0.4397	16380	11340
0.4398	16380	11340
0.4399	16380	11340
0.4399	16380	11340
0.44	16380	11340
0.4401	16380	11340
0.4402	16380	11340
0.4403	16380	11340
0.4404	16380	11340
0.4405	16380	11340
0.4405	16380	11340
0.4406	16380	11340
0.4407	16380	11340
0.4408	16380	11340
0.4409	16390	11340
0.441	16390	11340
0.4411	16390	11340
0.4412	16390	11340
0.4413	16390	11340
0.4414	16390	11340
0.4414	16390	11340
0.4415	16390	11340
0.4416	16390	11340
0.4417	16390	11340
0.4418	16390	11340
0.4419	16390	11340
0.442	16390	11340
0.4421	16390	11340
0.4422	16390	11340
0.4423	16400	11340
0.4424	16400	11340
0.4425	16400	11340
0.4426	16400	11340
0.4427	16400	11340
0.4428	16400	11340
0.4429	16400	11340
0.443	16400	11340
0.4431	16400	11340
0.4432	16400	11340
0.4433	16400	11340
0.4434	16400	11340
0.4435	16400	11340
0.4436	16400	11340
0.4437	16400	11340
0.4438	16400	11340
0.4439	16400	11340
0.444	16400	11340
0.4441	16400	11340
0.4442	16400	11340
0.4443	16400	11340
0.4444	16410	11340
0.4445	16410	11340
0.4446	16410	11340
0.4447	16410	11340
0.4448	16410	11340
0.4449	16410	11340
0.445	16410	11340
0.4451	16410	11340
0.4452	16410	11340
0.4453	16410	11340
0.4454	16410	11340
0.4455	16410	11340
0.4456	16410	11340
0.4457	16410	11340
0.4458	16410	11340
0.4459	16410	11340
0.446	16410	11340
0.4461	16410	11340
0.4462	16410	11340
0.4463	16410	11340
0.4464	16410	11340
0.4465	16410	11340
0.4466	16410	11340
0.4467	16410	11340
0.4468	16410	11340
0.4469	16410	11340
0.447	16410	11340
0.4471	16410	11340
0.4472	16410	11340
0.4473	16410	11340
0.4474	16410	11340
0.4475	16410	11340
0.4476	16410	11340
0.4477	16410	11340
0.4478	16410	11340
0.4479	16410	11340
0.448	16410	11340
0.4481	16410	11340
0.4482	16410	11340
0.4483	16410	11340
0.4484	16410	11340
0.4485	16410	11340
0.4486	16410	11340
0.4487	16410	11340
0.4488	16420	11340
0.4489	16420	11340
0.449	16420	11340
0.4491	16420	11340
0.4492	16420	11340
0.4493	16420	11340
0.4494	16420	11340
0.4495	16420	11340
0.4496	16420	11340
0.4497	16420	11340
0.4498	16420	11340
0.4499	16420	11340
0.45	16420	11340
0.45	16420	11340
0.45	16420	11340
0.45	16420	11340
0.45	16420	11340
0.45	16420	11340
0.45	16420	11340
0.45	16420	11340
0.45	16420	11340
0.45	16420	11340
0.45	16420	11340
0.45	16420	11340
0.45	16420	11340
0.45	16420	11340
0.45	16420	11340
0.4501	16420	11340
0.4501	16420	11340
0.4502	16420	11340
0.4502	16420	11340
0.4503	16420	11340
0.4503	16420	11340
0.4504	16420	11340
0.4504	16420	11340
0.4505	16420	11340
0.4505	16420	11340
0.4506	16420	11340
0.4506	16420	11340
0.4507	16420	11340
0.4507	16420	11340
0.4508	16420	11340
0.4508	16420	11340
0.4509	16420	11350
0.4509	16420	11350
0.451	16420	11350
0.451	16420	11350
0.4511	16420	11350
0.4511	16420	11350
0.4512	16420	11350
0.4513	16420	11360
0.4513	16420	11360
0.4514	16420	11360
0.4515	16420	11360
0.4515	16420	11360
0.4516	16420	11370
0.4516	16420	11370
0.4517	16420	11370
0.4518	16420	11380
0.4519	16420	11380
0.4519	16420	11380
0.452	16420	11390
0.4521	16420	11390
0.4522	16420	11400
0.4523	16420	11400
0.4524	16420	11410
0.4525	16420	11420
0.4526	16420	11420
0.4527	16420	11430
0.4528	16420	11440
0.4529	16420	11440
0.4529	16420	11450
0.453	16420	11450
0.4531	16420	11460
0.4531	16420	11460
0.4532	16420	11470
0.4533	16420	11470
0.4533	16420	11480
0.4534	16420	11480
0.4534	16420	11490
0.4535	16420	11490
0.4535	16420	11500
0.4536	16420	11500
0.4536	16420	11510
0.4537	16420	11510
0.4538	16420	11520
0.4538	16420	11520
0.4539	16420	11530
0.4539	16420	11530
0.454	16420	11540
0.454	16420	11540
0.454	16420	11550
0.4541	16420	11550
0.4541	16420	11560
0.4542	16420	11560
0.4542	16420	11570
0.4543	16420	11570
0.4543	16420	11580
0.4544	16420	11580
0.4544	16420	11590
0.4545	16420	11590
0.4545	16420	11600
0.4545	16420	11600
0.4546	16420	11610
0.4546	16420	11610
0.4547	16420	11620
0.4547	16420	11620
0.4548	16420	11630
0.4548	16420	11630
0.4548	16420	11640
0.4549	16420	11650
0.4549	16420	11650
0.455	16420	11660
0.455	16420	11660
0.455	16420	11670
0.4551	16420	11670
0.4551	16420	11680
0.4552	16420	11680
0.4552	16420	11690
0.4552	16420	11690
0.4553	16420	11700
0.4553	16420	11700
0.4554	16420	11710
0.4554	16420	11710
0.4554	16420	11720
0.4555	16420	11720
0.4555	16420	11730
0.4556	16420	11740
0.4556	16420	11740
0.4556	16420	11750
0.4557	16420	11750
0.4557	16420	11760
0.4557	16420	11760
0.4558	16420	11770
0.4558	16420	11770
0.4559	16420	11780
0.4559	16420	11780
0.4559	16420	11790
0.456	16420	11800
0.456	16420	11800
0.456	16420	11810
0.4561	16420	11810
0.4561	16420	11820
0.4561	16420	11820
0.4562	16420	11830
0.4562	16420	11830
0.4563	16420	11840
0.4563	16420	11850
0.4563	16420	11850
0.4564	16420	11860
0.4564	16420	11860
0.4564	16420	11870
0.4565	16420	11870
0.4565	16420	11880
0.4565	16420	11890
0.4566	16420	11890
0.4566	16420	11900
0.4566	16420	11900
0.4567	16420	11910
0.4567	16420	11910
0.4567	16420	11920
0.4568	16420	11930
0.4568	16420	11930
0.4568	16420	11940
0.4569	16420	11940
0.4569	16420	11950
0.4569	16420	11960
0.457	16420	11960
0.457	16420	11970
0.457	16420	11970
0.4571	16420	11980
0.4571	16420	11980
0.4571	16420	11990
0.4572	16420	12000
0.4572	16420	12000
0.4572	16420	12010
0.4573	16420	12010
0.4573	16420	12020
0.4573	16420	12030
0.4574	16420	12030
0.4574	16420	12040
0.4574	16420	12040
0.4575	16420	12050
0.4575	16420	12060
0.4575	16420	12060
0.4576	16420	12070
0.4576	16420	12070
0.4576	16420	12080
0.4577	16420	12090
0.4577	16420	12090
0.4577	16420	12100
0.4578	16420	12110
0.4578	16420	12110
0.4578	16420	12120
0.4579	16420	12120
0.4579	16420	12130
0.4579	16420	12140
0.458	16420	12140
0.458	16420	12150
0.458	16420	12150
0.4581	16420	12160
0.4581	16420	12170
0.4581	16420	12170
0.4582	16420	12180
0.4582	16420	12190
0.4582	16420	12190
0.4583	16420	12200
0.4583	16420	12200
0.4583	16420	12210
0.4583	16420	12220
0.4584	16420	12220
0.4584	16420	12230
0.4584	16420	12240
0.4585	16420	12240
0.4585	16420	12250
0.4585	16420	12260
0.4586	16420	12260
0.4586	16420	12270
0.4586	16420	12270
0.4587	16420	12280
0.4587	16420	12290
0.4587	16420	12290
0.4588	16420	12300
0.4588	16420	12310
0.4588	16420	12310
0.4589	16420	12320
0.4589	16420	12330
0.4589	16420	12330
0.4589	16420	12340
0.459	16420	12350
0.459	16420	12350
0.459	16420	12360
0.4591	16420	12370
0.4591	16420	12370
0.4591	16420	12380
0.4592	16420	12390
0.4592	16420	12390
0.4592	16420	12400
0.4593	16420	12410
0.4593	16420	12410
0.4593	16420	12420
0.4594	16420	12430
0.4594	16420	12430
0.4594	16420	12440
0.4594	16420	12450
0.4595	16420	12450
0.4595	16420	12460
0.4595	16420	12470
0.4596	16420	12470
0.4596	16420	12480
0.4596	16420	12490
0.4597	16420	12490
0.4597	16420	12500
0.4597	16420	12510
0.4598	16420	12510
0.4598	16420	12520
0.4598	16420	12530
0.4598	16420	12530
0.4599	16420	12540
0.4599	16420	12550
0.4599	16420	12550
0.46	16420	12560
0.46	16420	12570
0.46	16420	12570
0.4601	16420	12580
0.4601	16420	12590
0.4601	16420	12600
0.4602	16420	12600
0.4602	16420	12610
0.4602	16420	12620
0.4602	16420	12620
0.4603	16420	12630
0.4603	16420	12640
0.4603	16420	12640
0.4604	16420	12650
0.4604	16420	12660
0.4604	16420	12660
0.4605	16420	12670
0.4605	16420	12680
0.4605	16420	12690
0.4606	16420	12690
0.4606	16420	12700
0.4606	16420	12710
0.4606	16420	12710
0.4607	16420	12720
0.4607	16420	12730
0.4607	16420	12740
0.4608	16420	12740
0.4608	16420	12750
0.4608	16420	12760
0.4609	16420	12760
0.4609	16420	12770
0.4609	16420	12780
0.461	16420	12790
0.461	16420	12790
0.461	16420	12800
0.461	16420	12810
0.4611	16420	12810
0.4611	16420	12820
0.4611	16420	12830
0.4612	16420	12840
0.4612	16420	12840
0.4612	16420	12850
0.4613	16420	12860
0.4613	16420	12870
0.4613	16420	12870
0.4614	16420	12880
0.4614	16420	12890
0.4614	16420	12890
0.4615	16420	12900
0.4615	16420	12910
0.4615	16420	12920
0.4615	16420	12920
0.4616	16420	12930
0.4616	16420	12940
0.4616	16420	12950
0.4617	16420	12950
0.4617	16420	12960
0.4617	16420	12970
0.4618	16420	12980
0.4618	16420	12980
0.4618	16420	12990
0.4619	16420	13000
0.4619	16420	13010
0.4619	16420	13010
0.462	16420	13020
0.462	16420	13030
0.462	16420	13040
0.462	16420	13040
0.4621	16420	13050
0.4621	16420	13060
0.4621	16420	13070
0.4622	16420	13070
0.4622	16420	13080
0.4622	16420	13090
0.4623	16420	13100
0.4623	16420	13100
0.4623	16420	13110
0.4624	16420	13120
0.4624	16420	13130
0.4624	16420	13130
0.4625	16420	13140
0.4625	16420	13150
0.4625	16420	13160
0.4626	16420	13170
0.4626	16420	13170
0.4626	16420	13180
0.4626	16420	13190
0.4627	16420	13200
0.4627	16420	13200
0.4627	16420	13210
0.4628	16420	13220
0.4628	16420	13230
0.4628	16420	13230
0.4629	16420	13240
0.4629	16420	13250
0.4629	16420	13260
0.463	16420	13270
0.463	16420	13270
0.463	16420	13280
0.4631	16420	13290
0.4631	16420	13300
0.4631	16420	13310
0.4632	16420	13310
0.4632	16420	13320
0.4632	16420	13330
0.4633	16420	13340
0.4633	16420	13340
0.4633	16420	13350
0.4634	16420	13360
0.4634	16420	13370
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4634	16420	13380
0.4635	16420	13380
0.4635	16420	13390
0.4635	16420	13390
0.4635	16420	13390
0.4635	16420	13400
0.4635	16420	13400
0.4635	16420	13400
0.4635	16420	13410
0.4636	16420	13410
0.4636	16420	13410
0.4636	16420	13420
0.4636	16420	13420
0.4636	16420	13420
0.4636	16410	13430
0.4636	16410	13430
0.4637	16410	13430
0.4637	16410	13440
0.4637	16410	13440
0.4637	16410	13440
0.4637	16410	13450
0.4637	16410	13450
0.4637	16410	13450
0.4637	16410	13460
0.4638	16410	13460
0.4638	16410	13460
0.4638	16410	13470
0.4638	16410	13470
0.4638	16410	13470
0.4638	16410	13470
0.4638	16410	13480
0.4639	16410	13480
0.4639	16410	13480
0.4639	16410	13490
0.4639	16410	13490
0.4639	16410	13490
0.4639	16410	13500
0.4639	16410	13500
0.4639	16410	13500
0.4639	16410	13500
0.464	16410	13510
0.464	16410	13510
0.464	16410	13510
0.464	16410	13520
0.464	16410	13520
0.464	16410	13520
0.464	16410	13520
0.464	16410	13530
0.4641	16410	13530
0.4641	16410	13530
0.4641	16410	13540
0.4641	16410	13540
0.4641	16410	13540
0.4641	16410	13540
0.4641	16410	13550
0.4641	16410	13550
0.4641	16410	13550
0.4642	16410	13550
0.4642	16410	13560
0.4642	16410	13560
0.4642	16410	13560
0.4642	16410	13560
0.4642	16400	13570
0.4642	16400	13570
0.4642	16400	13570
0.4642	16400	13570
0.4642	16400	13580
0.4643	16400	13580
0.4643	16400	13580
0.4643	16400	13590
0.4643	16400	13590
0.4643	16400	13590
0.4643	16400	13590
0.4643	16400	13600
0.4643	16400	13600
0.4643	16400	13600
0.4644	16400	13600
0.4644	16400	13610
0.4644	16400	13610
0.4644	16400	13610
0.4644	16400	13610
0.4644	16400	13610
0.4644	16400	13620
0.4644	16400	13620
0.4644	16390	13620
0.4644	16390	13620
0.4645	16390	13630
0.4645	16390	13630
0.4645	16390	13630
0.4645	16390	13630
0.4645	16390	13640
0.4645	16390	13640
