t`s`float	v(vcol1)`V`float	v(vcol2)`V`float	v(vcol3)`V`float	v(vrow1)`V`float	v(vrow2)`V`float	v(vrow3)`V`float	par(abs(i(vsrc9))`Params`float	par(abs(i(vsrc8))`Params`float	par(abs(i(vsrc7))`Params`float	par(abs(i(vsrc6))`Params`float	par(abs(i(vsrc5))`Params`float	par(abs(i(vsrc4))`Params`float	par(abs(i(vsrc3))`Params`float	par(abs(i(vsrc2))`Params`float	par(abs(i(vsrc1))`Params`float
6.44016	0.454268	1.13567	0.454268	0.681402	0	0.681402	0	0.001	0	0	0	0	0	0.001	0
6.44116	0.454698	1.13674	0.454698	0.682047	0	0.682047	0	0.001	0	0	0	0	0	0.001	0
6.44216	0.455128	1.13782	0.455128	0.682692	0	0.682692	0	0.001	0	0	0	0	0	0.001	0
6.44316	0.455558	1.13889	0.455558	0.683337	0	0.683337	0	0.001	0	0	0	0	0	0.001	0
6.44416	0.455988	1.13997	0.455988	0.683982	0	0.683982	0	0.001	0	0	0	0	0	0.001	0
6.44516	0.456418	1.14104	0.456418	0.684627	0	0.684627	0	0.001	0	0	0	0	0	0.001	0
6.44616	0.456848	1.14212	0.456848	0.685272	0	0.685272	0	0.001	0	0	0	0	0	0.001	0
6.44716	0.457278	1.14319	0.457278	0.685917	0	0.685917	0	0.001	0	0	0	0	0	0.001	0
6.44816	0.457708	1.14427	0.457708	0.686562	0	0.686562	0	0.001	0	0	0	0	0	0.001	0
6.44916	0.458138	1.14534	0.458138	0.687207	0	0.687207	0	0.001	0	0	0	0	0	0.001	0
6.45016	0.458568	1.14642	0.458568	0.687852	0	0.687852	0	0.001	0	0	0	0	0	0.001	0
6.45116	0.458998	1.14749	0.458998	0.688497	0	0.688497	0	0.001	0	0	0	0	0	0.001	0
6.45216	0.459428	1.14857	0.459428	0.689142	0	0.689142	0	0.001	0	0	0	0	0	0.001	0
6.45316	0.459858	1.14964	0.459858	0.689787	0	0.689787	0	0.001	0	0	0	0	0	0.001	0
6.45416	0.460288	1.15072	0.460288	0.690432	0	0.690432	0	0.001	0	0	0	0	0	0.001	0
6.45516	0.460718	1.15179	0.460718	0.691077	0	0.691077	0	0.001	0	0	0	0	0	0.001	0
6.45616	0.461148	1.15287	0.461148	0.691722	0	0.691722	0	0.001	0	0	0	0	0	0.001	0
6.45716	0.461578	1.15394	0.461578	0.692367	0	0.692367	0	0.001	0	0	0	0	0	0.001	0
6.45816	0.462008	1.15502	0.462008	0.693012	0	0.693012	0	0.001	0	0	0	0	0	0.001	0
6.45916	0.462438	1.15609	0.462438	0.693657	0	0.693657	0	0.001	0	0	0	0	0	0.001	0
6.46016	0.462868	1.15717	0.462868	0.694302	0	0.694302	0	0.001	0	0	0	0	0	0.001	0
6.46116	0.463298	1.15824	0.463298	0.694947	0	0.694947	0	0.001	0	0	0	0	0	0.001	0
6.46216	0.463728	1.15932	0.463728	0.695592	0	0.695592	0	0.001	0	0	0	0	0	0.001	0
6.46316	0.464158	1.16039	0.464158	0.696237	0	0.696237	0	0.001	0	0	0	0	0	0.001	0
6.46416	0.464588	1.16147	0.464588	0.696882	0	0.696882	0	0.001	0	0	0	0	0	0.001	0
6.46516	0.465018	1.16254	0.465018	0.697527	0	0.697527	0	0.001	0	0	0	0	0	0.001	0
6.46616	0.465448	1.16362	0.465448	0.698172	0	0.698172	0	0.001	0	0	0	0	0	0.001	0
6.46716	0.465878	1.16469	0.465878	0.698817	0	0.698817	0	0.001	0	0	0	0	0	0.001	0
6.46816	0.466308	1.16577	0.466308	0.699462	0	0.699462	0	0.001	0	0	0	0	0	0.001	0
6.46916	0.466738	1.16684	0.466738	0.700107	0	0.700107	0	0.001	0	0	0	0	0	0.001	0
6.47016	0.467168	1.16792	0.467168	0.700752	0	0.700752	0	0.001	0	0	0	0	0	0.001	0
6.47116	0.467598	1.16899	0.467598	0.701397	0	0.701397	0	0.001	0	0	0	0	0	0.001	0
6.47216	0.468028	1.17007	0.468028	0.702042	0	0.702042	0	0.001	0	0	0	0	0	0.001	0
6.47316	0.468458	1.17114	0.468458	0.702687	0	0.702687	0	0.001	0	0	0	0	0	0.001	0
6.47416	0.468888	1.17222	0.468888	0.703332	0	0.703332	0	0.001	0	0	0	0	0	0.001	0
6.47516	0.469318	1.17329	0.469318	0.703977	0	0.703977	0	0.001	0	0	0	0	0	0.001	0
6.47616	0.469748	1.17437	0.469748	0.704622	0	0.704622	0	0.001	0	0	0	0	0	0.001	0
6.47716	0.470178	1.17544	0.470178	0.705267	0	0.705267	0	0.001	0	0	0	0	0	0.001	0
6.47816	0.470608	1.17652	0.470608	0.705912	0	0.705912	0	0.001	0	0	0	0	0	0.001	0
6.47916	0.471038	1.17759	0.471038	0.706557	0	0.706557	0	0.001	0	0	0	0	0	0.001	0
6.48016	0.471468	1.17867	0.471468	0.707202	0	0.707202	0	0.001	0	0	0	0	0	0.001	0
6.48116	0.471898	1.17974	0.471898	0.707847	0	0.707847	0	0.001	0	0	0	0	0	0.001	0
6.48216	0.472328	1.18082	0.472328	0.708492	0	0.708492	0	0.001	0	0	0	0	0	0.001	0
6.48316	0.472758	1.18189	0.472758	0.709137	0	0.709137	0	0.001	0	0	0	0	0	0.001	0
6.48416	0.473188	1.18297	0.473188	0.709782	0	0.709782	0	0.001	0	0	0	0	0	0.001	0
6.48516	0.473618	1.18404	0.473618	0.710427	0	0.710427	0	0.001	0	0	0	0	0	0.001	0
6.48616	0.474048	1.18512	0.474048	0.711072	0	0.711072	0	0.001	0	0	0	0	0	0.001	0
6.48716	0.474478	1.18619	0.474478	0.711717	0	0.711717	0	0.001	0	0	0	0	0	0.001	0
6.48816	0.474908	1.18727	0.474908	0.712362	0	0.712362	0	0.001	0	0	0	0	0	0.001	0
6.48916	0.475338	1.18834	0.475338	0.713007	0	0.713007	0	0.001	0	0	0	0	0	0.001	0
6.49016	0.475768	1.18942	0.475768	0.713652	0	0.713652	0	0.001	0	0	0	0	0	0.001	0
6.49116	0.476198	1.19049	0.476198	0.714297	0	0.714297	0	0.001	0	0	0	0	0	0.001	0
6.49216	0.476628	1.19157	0.476628	0.714942	0	0.714942	0	0.001	0	0	0	0	0	0.001	0
6.49316	0.477058	1.19264	0.477058	0.715587	0	0.715587	0	0.001	0	0	0	0	0	0.001	0
6.49416	0.477488	1.19372	0.477488	0.716232	0	0.716232	0	0.001	0	0	0	0	0	0.001	0
6.49516	0.477918	1.19479	0.477918	0.716877	0	0.716877	0	0.001	0	0	0	0	0	0.001	0
6.49616	0.478348	1.19587	0.478348	0.717522	0	0.717522	0	0.001	0	0	0	0	0	0.001	0
6.49716	0.478778	1.19694	0.478778	0.718167	0	0.718167	0	0.001	0	0	0	0	0	0.001	0
6.49816	0.479208	1.19802	0.479208	0.718812	0	0.718812	0	0.001	0	0	0	0	0	0.001	0
6.49916	0.479638	1.19909	0.479638	0.719457	0	0.719457	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.5	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50001	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50001	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50002	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50004	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50009	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50017	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50034	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50067	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50135	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50235	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50335	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50434	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50534	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50634	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50735	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50835	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.50935	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.51034	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.51134	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.51234	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.51334	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.51435	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.51535	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.51635	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.51734	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.51834	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.51934	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.52035	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.52135	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.52235	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.52334	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.52434	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.52534	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.52634	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.52735	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.52835	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.52935	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.53034	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.53134	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.53234	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.53335	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.53435	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.53535	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.53635	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.53734	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.53834	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.53934	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.54035	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.54135	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.54235	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.54334	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.54434	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.54534	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.54635	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.54735	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.54835	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.54935	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.55034	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.55134	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.55234	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.55335	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.55435	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.55535	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.55634	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.55734	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.55834	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.55934	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.56035	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.56135	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.56235	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.56334	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.56434	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.56534	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.56635	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.56735	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.56835	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.56934	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.57034	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.57134	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.57234	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.57335	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.57435	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.57535	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.57634	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.57734	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.57834	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.57935	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.58035	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.58135	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.58235	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.58334	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.58434	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.58534	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.58635	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.58735	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.58835	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.58934	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.59034	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.59134	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.59235	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.59335	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.59435	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.59535	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.59634	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.59734	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.59834	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.59935	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.60035	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.60135	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.60234	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.60334	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.60434	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.60534	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.60635	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.60735	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.60835	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.60934	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.61034	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.61134	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.61235	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.61335	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.61435	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.61535	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.61634	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.61734	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.61834	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.61935	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.62035	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.62135	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.62234	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.62334	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.62434	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.62535	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.62635	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.62735	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.62835	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.62934	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.63034	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.63134	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.63235	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.63335	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.63435	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.63534	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.63634	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.63734	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.63834	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.63935	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.64035	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.64135	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.64234	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.64334	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.64434	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.64535	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.64635	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.64735	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.64834	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.64934	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.65034	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.65134	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.65235	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.65335	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.65435	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.65534	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.65634	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.65734	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.65835	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.65935	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.66035	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.66135	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.66234	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.66334	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.66434	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.66535	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.66635	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.66735	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.66834	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.66934	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.67034	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.67135	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.67235	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.67335	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.67435	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.67534	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.67634	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.67734	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.67835	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.67935	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.68035	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.68134	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.68234	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.68334	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.68434	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
6.68535	0.48	1.2	0.48	0.72	0	0.72	0	0.001	0	0	0	0	0	0.001	0
